tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,80d7c35ab249cd60_score,player_e857c733_x,player_e857c733_y,player_e857c733_move_target,player_e857c733_item,player_e857c733_score,player_e857c733_cut_speed,player_e857c733_speed,player_8f198e6d_x,player_8f198e6d_y,player_8f198e6d_move_target,player_8f198e6d_item,player_8f198e6d_score,player_8f198e6d_cut_speed,player_8f198e6d_speed,7398d489a56265ba_score,4be7e6f21f3c30ad_message,cf7f363945f4897f_score
3440,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000243771668,86.50965790004192,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3441,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000039312179,87.75965790004078,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3442,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000288261944,89.009657900041,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3443,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000026422464,90.25965790004129,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3444,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000024018733,91.50965790004157,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3445,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000021615003,92.75965790004186,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3446,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000019211272,94.00965790004214,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3447,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000016807542,95.25965790004243,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3448,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000014403811,96.50965790004271,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3449,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000120000806,97.759657900043,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3450,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0000000959635,99.00965790004328,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3451,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000071926195,100.25965790004356,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3452,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000004788889,101.50965790004385,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3453,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000023851584,102.75965790004413,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3454,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000003615,104.00965790004442,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3455,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000003332204,105.2596579000447,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3456,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000304941,106.50965790004499,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3457,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000276661,107.75965790004527,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3458,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000002483816,109.00965790004555,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3459,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000220102,110.25965790004584,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3460,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000001918416,111.50965790004612,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3461,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000001635975,112.7596579000464,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3462,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000001353534,114.00965790004669,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3463,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000107109,115.25965790004697,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3464,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000078865,116.50965790004726,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3465,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000050621,117.75965790004754,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3466,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000000022377,119.00965790004783,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3467,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.68368898925639,120.12973186721057,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3468,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.80504729262689,121.01882622043989,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3469,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.92640559599739,121.90792057366922,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3470,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.04776389936789,122.79701492689854,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3471,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.169122202738386,123.68610928012787,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3472,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.290480506108885,124.57520363335719,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3473,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.411838809479846,125.46429798658652,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3474,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.533197112850914,126.35339233981584,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3475,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.65455541622198,127.24248669304517,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3476,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.77591371959304,128.1315810462745,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3477,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.89727202296411,129.02067539950383,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3478,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.01863032633518,129.90976975273315,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3479,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.139988629706245,130.79886410596248,,tomato,0,1.0,30.0,135.11611652351553,24.88388347648305,,plate,0,1.0,30.0,,,0.0
3480,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.26134693307731,131.6879584591918,,tomato,0,1.0,30.0,134.23223304703106,25.767766952966443,,plate,0,1.0,30.0,,,0.0
3481,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.38270523644838,132.57705281242113,,tomato,0,1.0,30.0,133.3483495705466,26.651650429449848,,plate,0,1.0,30.0,,,0.0
3482,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.504063539819455,133.46614716565045,,tomato,0,1.0,30.0,132.46446609406294,27.535533905933253,,plate,0,1.0,30.0,,,0.0
3483,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.62542184319052,134.35524151887978,,tomato,0,1.0,30.0,131.5805826175798,28.419417382416658,,plate,0,1.0,30.0,,,0.0
3484,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.74678014656159,135.2443358721091,,tomato,0,1.0,30.0,130.69669914109667,29.303300858900062,,plate,0,1.0,30.0,,,0.0
3485,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.86224993800988,135.48142575400527,,tomato,0,1.0,30.0,129.81281566461354,30.187184335383467,,plate,0,1.0,30.0,,,0.0
3486,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.96769334429237,134.60834586038823,,tomato,0,1.0,30.0,128.9289321881304,31.07106781186687,,plate,0,1.0,30.0,,,0.0
3487,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.07313675057486,133.73526596677118,,tomato,0,1.0,30.0,128.04504871164727,31.954951288350276,,plate,0,1.0,30.0,,,0.0
3488,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.17858015685735,132.86218607315413,,tomato,0,1.0,30.0,127.1611652351642,32.838834764833344,,plate,0,1.0,30.0,,,0.0
3489,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.28402356313984,131.9891061795371,,tomato,0,1.0,30.0,126.27728175868116,33.72271824131639,,plate,0,1.0,30.0,,,0.0
3490,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.38946696942233,131.11602628592004,,tomato,0,1.0,30.0,125.3933982821981,34.60660171779944,,plate,0,1.0,30.0,,,0.0
3491,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.49491037570482,130.242946392303,,tomato,0,1.0,30.0,124.50951480571506,35.4904851942827,,plate,0,1.0,30.0,,,0.0
3492,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.60035378198731,129.36986649868595,,tomato,0,1.0,30.0,123.62563132923201,36.37436867076619,,plate,0,1.0,30.0,,,0.0
3493,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.7057971882698,128.4967866050689,,tomato,0,1.0,30.0,122.74174785274896,37.25825214724968,,plate,0,1.0,30.0,,,0.0
3494,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.811240594552288,127.62370671145248,,tomato,0,1.0,30.0,121.85786437626591,38.14213562373317,,plate,0,1.0,30.0,,,0.0
3495,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.916684000834778,126.75062681783686,,tomato,0,1.0,30.0,120.97398089978286,39.02601910021666,,plate,0,1.0,30.0,,,0.0
3496,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.022127407117267,125.87754692422124,,tomato,0,1.0,30.0,120.04617444130444,39.805653184688964,,plate,0,1.0,30.0,,,0.0
3497,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.127570813399757,125.00446703060561,,tomato,0,1.0,30.0,118.79626611486002,39.820791727745956,,plate,0,1.0,30.0,,,0.0
3498,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.233014219682246,124.13138713698999,,tomato,0,1.0,30.0,117.54635778841559,39.83593027080295,,plate,0,1.0,30.0,,,0.0
3499,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.338457625964736,123.25830724337436,,tomato,0,1.0,30.0,116.29644946197116,39.85106881385981,,plate,0,1.0,30.0,,,0.0
3500,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.443901032247226,122.38522734975874,,tomato,0,1.0,30.0,115.04654113552674,39.866207356916455,,plate,0,1.0,30.0,,,0.0
3501,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.549344438529715,121.51214745614311,,tomato,0,1.0,30.0,113.79663280908231,39.8813458999731,,plate,0,1.0,30.0,,,0.0
3502,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.654787844812212,120.63906756252749,,tomato,0,1.0,30.0,112.54672448263788,39.896484443029735,,plate,0,1.0,30.0,,,0.0
3503,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.191054236243293,119.5813428562947,,tomato,0,1.0,30.0,111.29681615619346,39.91162298608638,,plate,0,1.0,30.0,,,0.0
3504,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.175728224461313,118.33143681448107,,tomato,0,1.0,30.0,110.04690782974903,39.92676152914302,,plate,0,1.0,30.0,,,0.0
3505,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.160402212679333,117.08153077266743,,tomato,0,1.0,30.0,108.7969995033046,39.94190007219966,,plate,0,1.0,30.0,,,0.0
3506,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.145076200897353,115.8316247308538,,tomato,0,1.0,30.0,107.54709117686018,39.9570386152563,,plate,0,1.0,30.0,,,0.0
3507,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.129750189115374,114.58171868904017,,tomato,0,1.0,30.0,106.29718285041575,39.972177158312945,,plate,0,1.0,30.0,,,0.0
