tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b01bce1933a41448_score,player_e07cf345_x,player_e07cf345_y,player_e07cf345_move_target,player_e07cf345_item,player_e07cf345_score,player_e07cf345_cut_speed,player_e07cf345_speed,player_0c2307b3_x,player_0c2307b3_y,player_0c2307b3_move_target,player_0c2307b3_item,player_0c2307b3_score,player_0c2307b3_cut_speed,player_0c2307b3_speed
1528,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.85271327737748,34.98837219334371,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1529,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.41352499046448,34.54369405284433,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1530,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.97433670355147,34.09901591234495,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1531,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.53514841663847,33.654337771845576,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1532,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.09596012972546,33.2096596313462,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1533,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.65677184281246,32.76498149084682,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1534,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.21758355589945,32.320303350347444,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1535,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.77839526898632,31.875625209847968,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1536,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.33920698207307,31.430947069348235,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1537,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.90001869515982,30.986268928848503,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1538,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.46083040824657,30.54159078834877,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1539,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.02164212133332,30.096912647849038,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1540,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.58245383442007,29.652234507349306,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1541,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.143265547506818,29.207556366849573,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1542,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.704077260593568,28.76287822634984,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1543,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.264888973680318,28.31820008585011,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1544,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.825700686767068,27.873521945350376,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1545,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.386512399853817,27.428843804850644,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1546,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.947324112940567,26.984165664351092,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1547,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.508135826027317,26.53948752385161,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1548,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.068947539114067,26.09480938335213,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1549,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.629759252200817,25.650131242852645,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1550,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.190570965287566,25.20545310235316,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1551,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.751382678374316,24.76077496185368,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1552,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.312194391461066,24.316096821354197,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1553,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1554,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1555,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1556,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1557,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1558,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1559,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1560,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1561,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1562,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1563,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1564,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1565,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
1566,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,25.24999999999993,,,0,0.5,30.0
1567,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,26.499999999999858,,,0,0.5,30.0
1568,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,27.749999999999787,,,0,0.5,30.0
1569,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,28.999999999999716,,,0,0.5,30.0
1570,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,30.249999999999645,,,0,0.5,30.0
1571,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,31.499999999999574,,,0,0.5,30.0
1572,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,32.749999999999716,,,0,0.5,30.0
1573,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,34.0,,,0,0.5,30.0
1574,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,35.250000000000284,,,0,0.5,30.0
1575,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,40.0,36.50000000000057,,,0,0.5,30.0
1576,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.441941738241525,24.441941738241525,,,0,1.0,15.0,40.0,37.75000000000085,,,0,0.5,30.0
1577,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.88388347648305,24.88388347648305,,,0,1.0,15.0,40.0,39.00000000000114,,,0,0.5,30.0
1578,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.325825214724574,25.325825214724574,,,0,1.0,15.0,40.0,40.0,,,0,0.5,30.0
1579,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.7677669529661,25.7677669529661,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1580,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.209708691207624,26.209708691207624,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1581,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.65165042944915,26.65165042944915,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1582,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.093592167690673,27.093592167690673,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1583,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.535533905932198,27.535533905932198,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1584,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.977475644173722,27.977475644173722,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1585,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.419417382415247,28.419417382415247,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1586,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.861359120656772,28.861359120656772,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1587,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.303300858898297,29.303300858898297,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1588,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.74524259713982,29.74524259713982,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1589,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.187184335381346,30.187184335381346,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1590,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.62912607362287,30.62912607362287,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1591,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.071067811864395,31.071067811864395,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1592,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.51300955010592,31.51300955010592,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1593,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.954951288347445,31.954951288347445,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1594,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.39689302658897,32.39689302658897,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
1595,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.838834764830494,32.838834764830494,,,0,1.0,15.0,40.0,40.0,,tomato_cut,0,0.5,30.0
