tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0ff6a4aabb27309e_score,player_7986d26c_x,player_7986d26c_y,player_7986d26c_move_target,player_7986d26c_item,player_7986d26c_score,player_7986d26c_cut_speed,player_7986d26c_speed,player_d2673e8f_x,player_d2673e8f_y,player_d2673e8f_move_target,player_d2673e8f_item,player_d2673e8f_score,player_d2673e8f_cut_speed,player_d2673e8f_speed
2814,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.75000000000085,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2815,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.00000000000114,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2816,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.25000000000142,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2817,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.5000000000017,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2818,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.75000000000199,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2819,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.00000000000227,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2820,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.25000000000256,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2821,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.50000000000284,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2822,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.75000000000313,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2823,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.00000000000341,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2824,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,tomato_salad,2,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2825,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2826,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2827,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2828,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2829,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2830,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2831,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2832,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2833,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,40.0,,plate,2,1.0,30.0
2834,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,41.250000000000284,,plate,2,1.0,30.0
2835,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,42.50000000000057,,plate,2,1.0,30.0
2836,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,43.75000000000085,,plate,2,1.0,30.0
2837,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,45.00000000000114,,plate,2,1.0,30.0
2838,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,46.25000000000142,,plate,2,1.0,30.0
2839,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,47.500000000001705,,plate,2,1.0,30.0
2840,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,48.75000000000199,,plate,2,1.0,30.0
2841,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,50.000000000002274,,plate,2,1.0,30.0
2842,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,51.25000000000256,,plate,2,1.0,30.0
2843,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,52.50000000000284,,plate,2,1.0,30.0
2844,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,53.750000000003126,,plate,2,1.0,30.0
2845,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,55.00000000000341,,plate,2,1.0,30.0
2846,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,plate,2,1.0,30.0
2847,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2848,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2849,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2850,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2851,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2852,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2853,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,70.74999999999972,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2854,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,69.49999999999943,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2855,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,68.24999999999915,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2856,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,66.99999999999886,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2857,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,65.74999999999858,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2858,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,64.4999999999983,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2859,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,63.24999999999801,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2860,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,61.999999999997726,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2861,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,60.74999999999744,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2862,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,59.49999999999716,,,3,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
2863,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,58.249999999996874,,,3,1.0,30.0,73.25000000000028,56.0,,tomato,2,1.0,30.0
2864,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.99999999999659,,,3,1.0,30.0,74.50000000000057,56.0,,tomato,2,1.0,30.0
2865,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,55.749999999996305,,,3,1.0,30.0,75.75000000000085,56.0,,tomato,2,1.0,30.0
2866,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,54.49999999999602,,,3,1.0,30.0,77.00000000000114,56.0,,tomato,2,1.0,30.0
2867,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,53.24999999999574,,,3,1.0,30.0,78.25000000000142,56.0,,tomato,2,1.0,30.0
2868,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,51.99999999999545,,,3,1.0,30.0,79.5000000000017,56.0,,tomato,2,1.0,30.0
2869,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,50.74999999999517,,,3,1.0,30.0,80.75000000000199,56.0,,tomato,2,1.0,30.0
2870,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,49.499999999994884,,,3,1.0,30.0,82.00000000000227,56.0,,tomato,2,1.0,30.0
2871,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,48.2499999999946,,,3,1.0,30.0,83.25000000000256,56.0,,tomato,2,1.0,30.0
2872,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,46.999999999994316,,,3,1.0,30.0,84.50000000000284,56.0,,tomato,2,1.0,30.0
2873,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,45.74999999999403,,,3,1.0,30.0,85.75000000000313,56.0,,tomato,2,1.0,30.0
2874,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,44.49999999999375,,,3,1.0,30.0,87.00000000000341,56.0,,tomato,2,1.0,30.0
2875,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,43.24999999999346,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2876,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,41.99999999999318,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2877,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,40.749999999992895,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2878,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.49189088134324,39.70196048263347,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2879,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.37026745517045,38.812604201634024,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2880,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.24864402899766,37.92324792063456,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2881,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.12702060282487,37.033891639635094,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2882,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.00539717665208,36.14453535863563,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2883,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.88377375047929,35.255179077636164,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2884,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.7621503243065,34.3658227966367,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
2885,0,1,,0,2,,0,3,,1,0,None_cut,3.7916666666666616,3,2,0,None_cut,3.749999999999995,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.64052689813371,33.476466515637235,,,3,1.0,30.0,88.0,56.0,,tomato,2,1.0,30.0
