tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d323d3bebb1ecbe_score,player_a86e16bf_x,player_a86e16bf_y,player_a86e16bf_move_target,player_a86e16bf_item,player_a86e16bf_score,player_a86e16bf_cut_speed,player_a86e16bf_speed,player_31c992dc_x,player_31c992dc_y,player_31c992dc_move_target,player_31c992dc_item,player_31c992dc_score,player_31c992dc_cut_speed,player_31c992dc_speed
2638,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,80.75000000000199,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2639,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,82.00000000000227,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2640,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,83.25000000000256,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2641,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,84.50000000000284,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2642,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,85.75000000000313,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2643,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,87.00000000000341,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2644,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.31621556657754,88.12016826116314,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2645,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.19459214040404,89.0095245421619,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2646,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.07296871423054,89.89888082316065,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2647,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.95134528805704,90.7882371041594,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2648,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.82972186188354,91.67759338515816,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2649,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.708098435710042,92.56694966615692,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2650,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.586475009536542,93.45630594715567,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2651,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.464851583363043,94.34566222815442,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2652,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.343228157189543,95.23501850915318,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2653,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.22160473101604,96.12437479015193,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2654,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.099981304842544,97.01373107115069,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2655,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.978357878669044,97.90308735214998,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2656,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.856734452495544,98.79244363314967,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2657,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.735111026322045,99.68179991414935,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2658,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.613487600148545,100.57115619514904,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2659,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.491864173975046,101.46051247614872,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2660,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,38.370240747801546,102.34986875714841,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2661,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.248617321628046,103.23922503814809,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2662,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.132740502653604,103.49402419263647,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2663,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.027079874255264,102.62072178888253,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2664,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.921419245856924,101.7474193851286,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2665,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,42.815758617458584,100.87411698137466,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2666,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,43.710097989060245,100.00081457762072,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2667,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,44.604437360661905,99.12751217386678,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2668,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.498776732263565,98.25420977011284,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2669,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,46.393116103865225,97.3809073663589,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2670,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,47.287455475466885,96.50760496260496,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2671,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.181794847068545,95.63430255885102,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2672,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.076134218670205,94.76100015509708,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2673,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.970473590271865,93.88769775134314,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2674,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.864812961873525,93.0143953475892,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2675,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.759152333475186,92.14109294383526,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2676,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.653491705076846,91.26779054008132,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2677,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.547831076678506,90.3944881363264,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2678,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.442170448280166,89.52118573257148,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2679,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.336509819881826,88.64788332881656,,tomato_salad,1,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2680,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.40152337070381,88.18658937693593,,tomato_salad,1,1.0,30.0,86.74999999999972,56.0,,,3,1.0,30.0
2681,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.65143394901449,88.17163791458577,,tomato_salad,1,1.0,30.0,85.49999999999943,56.0,,,3,1.0,30.0
2682,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.901344527325165,88.1566864522362,,tomato_salad,1,1.0,30.0,84.24999999999915,56.0,,,3,1.0,30.0
2683,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.15125510563584,88.14173498988676,,tomato_salad,1,1.0,30.0,82.99999999999886,56.0,,,3,1.0,30.0
2684,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.401165683946516,88.12678352753731,,tomato_salad,1,1.0,30.0,81.74999999999858,56.0,,,3,1.0,30.0
2685,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.65107626225719,88.11183206518787,,tomato_salad,1,1.0,30.0,80.4999999999983,56.0,,,3,1.0,30.0
2686,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.90098684056787,88.09688060283844,,tomato_salad,1,1.0,30.0,79.24999999999801,56.0,,,3,1.0,30.0
2687,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.15089741887854,88.081929140489,,tomato_salad,1,1.0,30.0,77.99999999999773,56.0,,,3,1.0,30.0
2688,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.40080799718922,88.06697767813955,,tomato_salad,1,1.0,30.0,76.74999999999744,56.0,,,3,1.0,30.0
2689,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.6507185754999,88.05202621579011,,tomato_salad,1,1.0,30.0,75.49999999999716,56.0,,,3,1.0,30.0
2690,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.90062915381057,88.03707475344068,,tomato_salad,1,1.0,30.0,74.24999999999687,56.0,,,3,1.0,30.0
2691,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.15053973212125,88.02212329109123,,tomato_salad,1,1.0,30.0,72.99999999999659,56.0,,,3,1.0,30.0
2692,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.40045031043192,88.00717182874179,,tomato_salad,1,1.0,30.0,71.7499999999963,56.0,,,3,1.0,30.0
2693,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.40513163618297,87.40503831071153,,tomato_salad,1,1.0,30.0,70.49999999999602,56.0,,,3,1.0,30.0
2694,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.2944109607295,86.52658382530207,,tomato_salad,1,1.0,30.0,69.24999999999574,56.0,,,3,1.0,30.0
2695,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.18369028527601,85.6481293398926,,tomato_salad,1,1.0,30.0,67.99999999999545,56.0,,,3,1.0,30.0
2696,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.07296960982254,84.76967485448314,,tomato_salad,1,1.0,30.0,66.74999999999517,56.0,,,3,1.0,30.0
2697,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.96224893436906,83.89122036907368,,tomato_salad,1,1.0,30.0,65.49999999999488,56.0,,,3,1.0,30.0
2698,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.85152825891558,83.01276588366422,,tomato_salad,1,1.0,30.0,64.2499999999946,56.0,,,3,1.0,30.0
2699,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.7408075834621,82.13431139825475,,tomato_salad,1,1.0,30.0,62.999999999994316,56.0,,,3,1.0,30.0
2700,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.63008690800862,81.25585691284529,,tomato_salad,1,1.0,30.0,61.74999999999403,56.0,,,3,1.0,30.0
2701,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.51936623255514,80.37740242743583,,tomato_salad,1,1.0,30.0,60.49999999999375,56.0,,,3,1.0,30.0
2702,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.40864555710166,79.49894794202636,,tomato_salad,1,1.0,30.0,59.24999999999346,56.0,,,3,1.0,30.0
2703,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.29792488164819,78.62049345661704,,tomato_salad,1,1.0,30.0,57.99999999999318,56.0,,,3,1.0,30.0
2704,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.1872042061947,77.7420389712079,,tomato_salad,1,1.0,30.0,56.749999999992895,56.0,,,3,1.0,30.0
2705,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.07648353074123,76.86358448579878,,tomato_salad,1,1.0,30.0,56.0,56.0,,,3,1.0,30.0
2706,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.96576285528775,75.98513000038966,,tomato_salad,1,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
2707,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.85504217983427,75.10667551498052,,tomato_salad,1,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
2708,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.74432150438079,74.2282210295714,,tomato_salad,1,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
2709,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.63360082892731,73.34976654416228,,tomato_salad,1,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
2710,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.52288015347384,72.47131205875314,,tomato_salad,1,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
2711,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,tomato_salad,1,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
2712,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,2,1.0,30.0,56.0,56.0,,tomato,3,1.0,30.0
