tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c8162bc6c16428e8_score,player_6899bd80_x,player_6899bd80_y,player_6899bd80_move_target,player_6899bd80_item,player_6899bd80_score,player_6899bd80_cut_speed,player_6899bd80_speed,player_c1ef807d_x,player_c1ef807d_y,player_c1ef807d_move_target,player_c1ef807d_item,player_c1ef807d_score,player_c1ef807d_cut_speed,player_c1ef807d_speed,87ccff86a42f1346_score,2fcd453657f84cd6_message,4e62d4bf7b8723ad_score
4107,test,True,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.79733686634414,39.99766893490247,,plate,0,1.0,30.0,26.99248822747944,24.034971471619848,,,1,1.0,30.0,,,1.0
4108,test,True,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,25.742573576482044,24.020364445151642,,,1,1.0,30.0,,,1.0
4109,test,True,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.29733689356304,39.99803783649228,,plate,0,1.0,30.0,24.492658925484648,24.005757418683437,,,1,1.0,30.0,,,1.0
4110,test,True,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.0473369071725,39.998222287287184,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4111,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.79733692078194,39.99840673808209,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4112,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.5473369343914,39.99859118887699,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4113,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.29733694800085,39.9987756396719,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4114,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.0473369616103,39.9989600904668,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4115,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.79733697521975,39.99914454126161,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4116,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.5473369888292,39.99932899205616,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4117,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.29733700243865,39.999513442850706,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4118,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.0473370160481,39.999697893645255,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4119,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.79733702965756,39.999882344439804,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4120,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.54733703619142,39.99997204937522,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4121,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.29733703619398,39.99997429659456,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4122,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.04733703619654,39.99997654381421,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4123,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.7973370361991,39.99997879103387,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4124,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.54733703620165,39.99998103825352,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4125,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.29733703620421,39.99998328547318,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4126,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04733703620677,39.99998553269283,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4127,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.79733703620933,39.99998777991249,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4128,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.54733703621189,39.99999002713214,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4129,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.29733703621444,39.9999922743518,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4130,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.047337036217,39.99999452157145,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4131,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.79733703621956,39.99999676879111,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4132,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.54733703622212,39.99999901601076,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4133,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.55705250305924,40.632483413080365,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4134,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.66776842922091,41.51093309064717,,plate,0,1.0,30.0,24.0,25.24999999999993,,tomato_cut,1,1.0,30.0,,,1.0
4135,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.77848435538259,42.38938276821398,,plate,0,1.0,30.0,24.0,26.499999999999858,,tomato_cut,1,1.0,30.0,,,1.0
4136,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.88920028154426,43.26783244578078,,plate,0,1.0,30.0,24.0,27.749999999999787,,tomato_cut,1,1.0,30.0,,,1.0
4137,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99991620770594,44.14628212334759,,plate,0,1.0,30.0,24.0,28.999999999999716,,tomato_cut,1,1.0,30.0,,,1.0
4138,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.11063213386761,45.024731800914395,,plate,0,1.0,30.0,24.0,30.249999999999645,,tomato_cut,1,1.0,30.0,,,1.0
4139,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.22134806002929,45.9031814784812,,plate,0,1.0,30.0,24.0,31.499999999999574,,tomato_cut,1,1.0,30.0,,,1.0
4140,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.33206398619096,46.78163115604774,,plate,0,1.0,30.0,24.0,32.749999999999716,,tomato_cut,1,1.0,30.0,,,1.0
4141,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.44277991235263,47.66008083361383,,plate,0,1.0,30.0,24.0,34.0,,tomato_cut,1,1.0,30.0,,,1.0
4142,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.553495838513946,48.53853051117993,,plate,0,1.0,30.0,24.0,35.250000000000284,,tomato_cut,1,1.0,30.0,,,1.0
4143,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.66421176467491,49.41698018874657,,plate,0,1.0,30.0,24.0,36.50000000000057,,tomato_cut,1,1.0,30.0,,,1.0
4144,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.774927690835874,50.29542986631321,,plate,0,1.0,30.0,24.0,37.75000000000085,,tomato_cut,1,1.0,30.0,,,1.0
4145,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.88564361699684,51.17387954387986,,plate,0,1.0,30.0,24.0,39.00000000000114,,tomato_cut,1,1.0,30.0,,,1.0
4146,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.9963595431578,52.05232922144651,,plate,0,1.0,30.0,24.0,40.25000000000142,,tomato_cut,1,1.0,30.0,,,1.0
4147,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.107075469318765,52.93077889901316,,plate,0,1.0,30.0,24.0,41.500000000001705,,tomato_cut,1,1.0,30.0,,,1.0
4148,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.21779139547973,53.809228576579805,,plate,0,1.0,30.0,24.0,42.75000000000199,,tomato_cut,1,1.0,30.0,,,1.0
4149,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.32850732164069,54.687678254146455,,plate,0,1.0,30.0,24.0,44.000000000002274,,tomato_cut,1,1.0,30.0,,,1.0
4150,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.43922324780166,55.5661279317131,,plate,0,1.0,30.0,24.0,45.25000000000256,,tomato_cut,1,1.0,30.0,,,1.0
4151,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.18789943411698,56.715740397590366,,plate,0,1.0,30.0,24.0,46.50000000000284,,tomato_cut,1,1.0,30.0,,,1.0
4152,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.172533524872954,57.965645949555125,,plate,0,1.0,30.0,24.0,47.750000000003126,,tomato_cut,1,1.0,30.0,,,1.0
4153,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.15716761562893,59.21555150151988,,plate,0,1.0,30.0,24.0,49.00000000000341,,tomato_cut,1,1.0,30.0,,,1.0
4154,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.1418017063849,60.46545705348464,,plate,0,1.0,30.0,24.0,50.250000000003695,,tomato_cut,1,1.0,30.0,,,1.0
4155,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12643579714088,61.7153626054494,,plate,0,1.0,30.0,24.0,51.50000000000398,,tomato_cut,1,1.0,30.0,,,1.0
4156,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.11106988789685,62.96526815741416,,plate,0,1.0,30.0,24.0,52.75000000000426,,tomato_cut,1,1.0,30.0,,,1.0
4157,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.09570397865283,64.21517370937904,,plate,0,1.0,30.0,24.0,54.00000000000455,,tomato_cut,1,1.0,30.0,,,1.0
4158,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0803380694088,65.46507926134451,,plate,0,1.0,30.0,24.0,55.25000000000483,,tomato_cut,1,1.0,30.0,,,1.0
4159,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06497216016478,66.71498481330998,,plate,0,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0,,,1.0
4160,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.04960625092075,67.96489036527545,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,1.0
4161,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.03424034167659,69.21479591724092,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,1.0
4162,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.018874432432206,70.46470146920639,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,1.0
4163,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00350852318782,71.71460702117186,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,1.0
4164,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00225830311742,72.9646003966967,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,1.0
4165,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00207055427517,74.21460038259697,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,1.0
