tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cd751abdbb052b19_score,player_faa3c6b9_x,player_faa3c6b9_y,player_faa3c6b9_move_target,player_faa3c6b9_item,player_faa3c6b9_score,player_faa3c6b9_cut_speed,player_faa3c6b9_speed,player_875bfcce_x,player_875bfcce_y,player_875bfcce_move_target,player_875bfcce_item,player_875bfcce_score,player_875bfcce_cut_speed,player_875bfcce_speed,d3e3231bacd48511_score,2bd2750151ffe5c0_message,c48ad2ea53bdad8b_score
4720,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4721,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4722,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4723,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4724,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4725,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4726,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4727,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4728,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4729,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4730,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4731,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4732,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4733,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4734,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,3.0
4735,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,86.74999999999972,24.0,,tomato,2,1.0,30.0,,,3.0
4736,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,85.49999999999943,24.0,,tomato,2,1.0,30.0,,,3.0
4737,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,84.24999999999915,24.0,,tomato,2,1.0,30.0,,,3.0
4738,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,82.99999999999886,24.0,,tomato,2,1.0,30.0,,,3.0
4739,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,81.74999999999858,24.0,,tomato,2,1.0,30.0,,,3.0
4740,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,80.4999999999983,24.0,,tomato,2,1.0,30.0,,,3.0
4741,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,79.24999999999801,24.0,,tomato,2,1.0,30.0,,,3.0
4742,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,77.99999999999773,24.0,,tomato,2,1.0,30.0,,,3.0
4743,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,76.74999999999744,24.0,,tomato,2,1.0,30.0,,,3.0
4744,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,75.49999999999716,24.0,,tomato,2,1.0,30.0,,,3.0
4745,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,74.24999999999687,24.0,,tomato,2,1.0,30.0,,,3.0
4746,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,72.99999999999659,24.0,,tomato,2,1.0,30.0,,,3.0
4747,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,71.87983173883686,24.31621556657754,,tomato,2,1.0,30.0,,,3.0
4748,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,70.9904754578381,25.19459214040404,,tomato,2,1.0,30.0,,,3.0
4749,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,70.10111917683935,26.07296871423054,,tomato,2,1.0,30.0,,,3.0
4750,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,69.2117628958406,26.95134528805704,,tomato,2,1.0,30.0,,,3.0
4751,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,68.32240661484184,27.82972186188354,,tomato,2,1.0,30.0,,,3.0
4752,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,67.43305033384308,28.708098435710042,,tomato,2,1.0,30.0,,,3.0
4753,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,66.54369405284433,29.586475009536542,,tomato,2,1.0,30.0,,,3.0
4754,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,65.65433777184558,30.464851583363043,,tomato,2,1.0,30.0,,,3.0
4755,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,64.76498149084682,31.343228157189543,,tomato,2,1.0,30.0,,,3.0
4756,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,63.87562520984797,32.22160473101604,,tomato,2,1.0,30.0,,,3.0
4757,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,62.9862689288485,33.099981304842544,,tomato,2,1.0,30.0,,,3.0
4758,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,62.09691264784904,33.978357878669044,,tomato,2,1.0,30.0,,,3.0
4759,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,61.20755636684957,34.856734452495544,,tomato,2,1.0,30.0,,,3.0
4760,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,60.31820008585011,35.735111026322045,,tomato,2,1.0,30.0,,,3.0
4761,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,59.42884380485064,36.613487600148545,,tomato,2,1.0,30.0,,,3.0
4762,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,58.53948752385118,37.491864173975046,,tomato,2,1.0,30.0,,,3.0
4763,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,57.650131242851714,38.370240747801546,,tomato,2,1.0,30.0,,,3.0
4764,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,56.68078239735176,37.581024164265756,,tomato,2,1.0,30.0,,,3.0
4765,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,55.71143355185181,36.791807580729966,,tomato,2,1.0,30.0,,,3.0
4766,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,54.74208470635186,36.002590997194176,,tomato,2,1.0,30.0,,,3.0
4767,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,53.77273586085191,35.213374413658386,,tomato,2,1.0,30.0,,,3.0
4768,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,52.80338701535196,34.424157830122596,,tomato,2,1.0,30.0,,,3.0
4769,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,51.83403816985201,33.634941246586806,,tomato,2,1.0,30.0,,,3.0
4770,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,50.86468932435206,32.845724663051016,,tomato,2,1.0,30.0,,,3.0
4771,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,49.895340478852106,32.056508079515226,,tomato,2,1.0,30.0,,,3.0
4772,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,48.925991633352155,31.267291495979766,,tomato,2,1.0,30.0,,,3.0
4773,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,47.9566427878522,30.47807491244433,,tomato,2,1.0,30.0,,,3.0
4774,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,46.98729394235225,29.688858328908896,,tomato,2,1.0,30.0,,,3.0
4775,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,46.0179450968523,28.89964174537346,,tomato,2,1.0,30.0,,,3.0
4776,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,45.04859625135235,28.110425161838027,,tomato,2,1.0,30.0,,,3.0
4777,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,44.0792474058524,27.321208578302592,,tomato,2,1.0,30.0,,,3.0
4778,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,43.10989856035245,26.531991994767157,,tomato,2,1.0,30.0,,,3.0
4779,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,42.1405497148525,25.742775411231722,,tomato,2,1.0,30.0,,,3.0
4780,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,41.171200869352504,24.953558827696288,,tomato,2,1.0,30.0,,,3.0
4781,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato_salad,1,1.0,30.0,40.2018520238521,24.164342244160853,,tomato,2,1.0,30.0,,,3.0
