tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,79c074ebe465e122_score,player_e64d24ba_x,player_e64d24ba_y,player_e64d24ba_move_target,player_e64d24ba_item,player_e64d24ba_score,player_e64d24ba_cut_speed,player_e64d24ba_speed,player_3a3c9e36_x,player_3a3c9e36_y,player_3a3c9e36_move_target,player_3a3c9e36_item,player_3a3c9e36_score,player_3a3c9e36_cut_speed,player_3a3c9e36_speed,21711e4bb92e923a_score,a05dc42d59b2fcda_message,dac2955081bf7b83_score
4176,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,31.249999999998227,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4177,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,29.9999999999983,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4178,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,28.74999999999837,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4179,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,27.49999999999844,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4180,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,26.24999999999851,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4181,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.999999999998582,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4182,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4183,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4184,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4185,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4186,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4187,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4188,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4189,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4190,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4191,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4192,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4193,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4194,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4195,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4196,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4197,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4198,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4199,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4200,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.74999999999972,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4201,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.49999999999943,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4202,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.24999999999915,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4203,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.99999999999886,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4204,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.74999999999858,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4205,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.4999999999983,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4206,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.24999999999801,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4207,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.99999999999773,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4208,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.74999999999744,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4209,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.49999999999716,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4210,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.24999999999687,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4211,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.99999999999659,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4212,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.7499999999963,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4213,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.49999999999602,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4214,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.24999999999574,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4215,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99999999999545,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4216,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.74999999999517,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4217,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.49999999999488,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4218,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.2499999999946,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4219,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.999999999994316,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4220,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.74999999999403,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4221,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.49999999999375,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4222,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.24999999999346,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4223,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.99999999999318,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4224,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.749999999992895,24.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4225,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.49999999999261,24.0,,tomato,1,1.0,30.0,24.0,54.749999999999716,,tomato_salad,1,1.0,30.0,,,2.0
4226,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.249999999992326,24.0,,tomato,1,1.0,30.0,24.0,53.49999999999943,,tomato_salad,1,1.0,30.0,,,2.0
4227,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.99999999999204,24.0,,tomato,1,1.0,30.0,24.0,52.24999999999915,,tomato_salad,1,1.0,30.0,,,2.0
4228,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.74999999999176,24.0,,tomato,1,1.0,30.0,24.0,50.99999999999886,,tomato_salad,1,1.0,30.0,,,2.0
4229,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.49999999999147,24.0,,tomato,1,1.0,30.0,24.0,49.74999999999858,,tomato_salad,1,1.0,30.0,,,2.0
4230,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.24999999999119,24.0,,tomato,1,1.0,30.0,24.0,48.499999999998295,,tomato_salad,1,1.0,30.0,,,2.0
4231,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.999999999990905,24.0,,tomato,1,1.0,30.0,24.0,47.24999999999801,,tomato_salad,1,1.0,30.0,,,2.0
4232,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.74999999999062,24.0,,tomato,1,1.0,30.0,24.0,45.999999999997726,,tomato_salad,1,1.0,30.0,,,2.0
4233,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.49999999999034,24.0,,tomato,1,1.0,30.0,24.0,44.74999999999744,,tomato_salad,1,1.0,30.0,,,2.0
4234,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.24999999999005,24.0,,tomato,1,1.0,30.0,24.0,43.49999999999716,,tomato_salad,1,1.0,30.0,,,2.0
4235,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.99999999998977,24.0,,tomato,1,1.0,30.0,24.0,42.249999999996874,,tomato_salad,1,1.0,30.0,,,2.0
4236,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.749999999989484,24.0,,tomato,1,1.0,30.0,24.0,40.99999999999659,,tomato_salad,1,1.0,30.0,,,2.0
4237,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4999999999892,24.0,,tomato,1,1.0,30.0,24.0,40.19999999999641,,tomato_salad,1,1.0,30.0,,,2.0
4238,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.249999999988916,24.0,,tomato,1,1.0,30.0,24.0,40.19999999999641,,tomato_salad,1,1.0,30.0,,,2.0
4239,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.99999999998863,24.0,,tomato,1,1.0,30.0,24.0,40.19999999999641,,tomato_salad,1,1.0,30.0,,,2.0
4240,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.74999999998835,24.0,,tomato,1,1.0,30.0,24.0,40.19999999999641,,tomato_salad,1,1.0,30.0,,,2.0
4241,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.49999999998806,24.0,,tomato,1,1.0,30.0,24.0,40.19999999999641,,tomato_salad,1,1.0,30.0,,,2.0
