tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,25f06638b8a897cc_score,player_6180c6d8_x,player_6180c6d8_y,player_6180c6d8_move_target,player_6180c6d8_item,player_6180c6d8_score,player_6180c6d8_cut_speed,player_6180c6d8_speed,player_d33023ac_x,player_d33023ac_y,player_d33023ac_move_target,player_d33023ac_item,player_d33023ac_score,player_d33023ac_cut_speed,player_d33023ac_speed,a803f1a33369268a_score,0fba9bd9fc424812_message,2ada98219c948565_score
4219,test,0,1,tomato,0.375,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4220,test,0,1,tomato,0.4166666666666667,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4221,test,0,1,tomato,0.45833333333333337,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4222,test,0,1,tomato,0.5,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4223,test,0,1,tomato,0.5416666666666666,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4224,test,0,1,tomato,0.5833333333333333,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4225,test,0,1,tomato,0.6249999999999999,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4226,test,0,1,tomato,0.6666666666666665,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4227,test,0,1,tomato,0.7083333333333331,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4228,test,0,1,tomato,0.7499999999999998,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4229,test,0,1,tomato,0.7916666666666664,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4230,test,0,1,tomato,0.833333333333333,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4231,test,0,1,tomato,0.8749999999999997,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4232,test,0,1,tomato,0.9166666666666663,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4233,test,0,1,tomato,0.9583333333333329,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4234,test,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4235,test,0,1,tomato,1.0416666666666663,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4236,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4237,test,0,1,tomato,1.1249999999999998,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4238,test,0,1,tomato,1.1666666666666665,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4239,test,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4240,test,0,1,tomato,1.25,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4241,test,0,1,tomato,1.2916666666666667,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4242,test,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4243,test,0,1,tomato,1.3750000000000002,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4244,test,0,1,tomato,1.416666666666667,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4245,test,0,1,tomato,1.4583333333333337,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4246,test,0,1,tomato,1.5000000000000004,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4247,test,0,1,tomato,1.5416666666666672,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4248,test,0,1,tomato,1.583333333333334,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4249,test,0,1,tomato,1.6250000000000007,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4250,test,0,1,tomato,1.6666666666666674,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4251,test,0,1,tomato,1.7083333333333341,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4252,test,0,1,tomato,1.7500000000000009,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4253,test,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4254,test,0,1,tomato,1.8333333333333344,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4255,test,0,1,tomato,1.875000000000001,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4256,test,0,1,tomato,1.9166666666666679,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4257,test,0,1,tomato,1.9583333333333346,1,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4258,test,0,1,tomato,2.0000000000000013,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4259,test,0,1,tomato,2.041666666666668,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4260,test,0,1,tomato,2.0833333333333344,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4261,test,0,1,tomato,2.125000000000001,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4262,test,0,1,tomato,2.1666666666666674,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4263,test,0,1,tomato,2.208333333333334,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4264,test,0,1,tomato,2.2500000000000004,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4265,test,0,1,tomato,2.291666666666667,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4266,test,0,1,tomato,2.3333333333333335,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4267,test,0,1,tomato,2.375,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4268,test,0,1,tomato,2.4166666666666665,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4269,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4270,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4271,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,2.0
4272,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,,1,1.0,30.0,25.24999999999993,24.0,,,1,1.0,30.0,,,2.0
4273,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,,1,1.0,30.0,26.499999999999858,24.0,,,1,1.0,30.0,,,2.0
4274,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,,1,1.0,30.0,27.749999999999787,24.0,,,1,1.0,30.0,,,2.0
4275,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.75000000000654,40.0,,,1,1.0,30.0,28.999999999999716,24.0,,,1,1.0,30.0,,,2.0
4276,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.00000000000682,40.0,,,1,1.0,30.0,30.249999999999645,24.0,,,1,1.0,30.0,,,2.0
4277,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.2500000000071,40.0,,,1,1.0,30.0,31.499999999999574,24.0,,,1,1.0,30.0,,,2.0
4278,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.29803951736653,39.50810911865716,,,1,1.0,30.0,32.749999999999716,24.0,,,1,1.0,30.0,,,2.0
4279,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.18739579836529,38.62973254483066,,,1,1.0,30.0,34.0,24.0,,,1,1.0,30.0,,,2.0
4280,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.07675207936404,37.75135597100416,,,1,1.0,30.0,35.250000000000284,24.0,,,1,1.0,30.0,,,2.0
4281,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.9661083603628,36.87297939717766,,,1,1.0,30.0,36.50000000000057,24.0,,,1,1.0,30.0,,,2.0
4282,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.85546464136155,35.99460282335116,,,1,1.0,30.0,37.75000000000085,24.0,,,1,1.0,30.0,,,2.0
4283,test,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.7448209223603,35.11622624952466,,,1,1.0,30.0,39.00000000000114,24.0,,,1,1.0,30.0,,,2.0
