tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,be2d68ed0e71bf6d_score,player_7c571b5f_x,player_7c571b5f_y,player_7c571b5f_move_target,player_7c571b5f_item,player_7c571b5f_score,player_7c571b5f_cut_speed,player_7c571b5f_speed,player_ae41d8dd_x,player_ae41d8dd_y,player_ae41d8dd_move_target,player_ae41d8dd_item,player_ae41d8dd_score,player_ae41d8dd_cut_speed,player_ae41d8dd_speed
2632,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.81892750858248,92.03333589756494,,tomato,2,1.0,30.0,72.03849571361138,63.203581371334906,,,1,1.0,30.0
2633,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.94055093475527,92.9226921785637,,tomato,2,1.0,30.0,72.03181584807672,61.95359921970345,,,1,1.0,30.0
2634,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.06217436092805,93.81204845956245,,tomato,2,1.0,30.0,72.02513598254205,60.70361706807199,,,1,1.0,30.0
2635,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.18379778710087,94.7014047405612,,tomato,2,1.0,30.0,72.01845611700739,59.453634916440535,,,1,1.0,30.0
2636,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.30542121327487,95.59076102155996,,tomato,2,1.0,30.0,72.01177625147271,58.20365276480908,,,1,1.0,30.0
2637,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.42704463944854,96.48011730255871,,tomato,2,1.0,30.0,72.00509638593805,56.95367061317762,,,1,1.0,30.0
2638,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.54866806562204,97.36947358355746,,tomato,2,1.0,30.0,72.00099090657943,55.703681501653044,,,1,1.0,30.0
2639,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.67029149179554,98.25882986455622,,tomato,2,1.0,30.0,72.00091203123975,54.45368150414179,,,1,1.0,30.0
2640,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.79191491796904,99.14818614555497,,tomato,2,1.0,30.0,72.00083315590007,53.20368150663054,,,1,1.0,30.0
2641,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.91353834414254,100.03754242655411,,tomato,2,1.0,30.0,72.00075428055987,51.953681509119285,,,1,1.0,30.0
2642,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.03516177031604,100.92689870755379,,tomato,2,1.0,30.0,72.00067540521948,50.70368151160803,,,1,1.0,30.0
2643,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.15678519648954,101.81625498855348,,tomato,2,1.0,30.0,72.00059652987909,49.45368151409678,,,1,1.0,30.0
2644,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.27840862266304,102.70561126955316,,tomato,2,1.0,30.0,72.0005176545387,48.203681516585526,,,1,1.0,30.0
2645,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.400032048836536,103.59496755055284,,tomato,2,1.0,30.0,72.0004387791983,46.95368151907427,,,1,1.0,30.0
2646,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,55.509523748700914,103.14470323113977,,tomato,2,1.0,30.0,72.00035990385791,45.70368152156302,,,1,1.0,30.0
2647,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,54.615184377099254,102.27140082738583,,tomato,2,1.0,30.0,72.00028102851752,44.45368152405177,,,1,1.0,30.0
2648,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.720845005497594,101.3980984236319,,tomato,2,1.0,30.0,72.00020215317713,43.203681526540514,,,1,1.0,30.0
2649,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.826505633895934,100.52479601987795,,tomato,2,1.0,30.0,72.00012327783674,41.95368152902926,,,1,1.0,30.0
2650,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.932166262294274,99.6514936161239,,tomato,2,1.0,30.0,72.00004440249634,40.70368153151801,,,1,1.0,30.0
2651,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.037826890692614,98.77819121236897,,tomato,2,1.0,30.0,72.51839686923338,39.666602231292956,,,1,1.0,30.0
2652,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.143487519090954,97.90488880861405,,tomato,2,1.0,30.0,73.39701518385473,38.777484771554924,,,1,1.0,30.0
2653,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.249148147489294,97.03158640485913,,tomato,2,1.0,30.0,74.27563349847608,37.88836731181689,,,1,1.0,30.0
2654,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.35480877588763,96.15828400110419,,tomato,2,1.0,30.0,75.15425181309743,36.99924985207886,,,1,1.0,30.0
2655,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.46046940428597,95.28498159734927,,tomato,2,1.0,30.0,76.03287012771878,36.11013239234083,,,1,1.0,30.0
2656,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.56613003268431,94.41167919359435,,tomato,2,1.0,30.0,76.91148844234013,35.2210149326027,,,1,1.0,30.0
2657,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.67179066108265,93.53837678983943,,tomato,2,1.0,30.0,77.79010675696148,34.33189747286449,,,1,1.0,30.0
2658,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.77745128948099,92.6650743860845,,tomato,2,1.0,30.0,78.66872507158283,33.442780013126274,,,1,1.0,30.0
2659,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.88311191787933,91.79177198232958,,tomato,2,1.0,30.0,79.54734338620418,32.55366255338806,,,1,1.0,30.0
2660,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.98877254627767,90.91846957857466,,tomato,2,1.0,30.0,80.42596170082552,31.664545093649778,,,1,1.0,30.0
2661,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.09443317467601,90.04516717481974,,tomato,2,1.0,30.0,81.30458001544687,30.77542763391139,,,1,1.0,30.0
2662,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.20009380307435,89.1718647710648,,tomato,2,1.0,30.0,82.18319833006822,29.886310174173005,,,1,1.0,30.0
2663,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.30575443147269,88.29856236730988,,tomato,2,1.0,30.0,83.06181664468957,28.997192714434618,,,1,1.0,30.0
2664,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.184955638170194,87.09384865392904,,tomato,2,1.0,30.0,83.94043495931092,28.10807525469623,,,1,1.0,30.0
2665,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.1696396509994,85.84394248923557,,tomato,2,1.0,30.0,84.81905327393227,27.218957794957845,,,1,1.0,30.0
2666,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.154323663828606,84.5940363245421,,tomato,2,1.0,30.0,85.69767158855362,26.32984033521956,,,1,1.0,30.0
2667,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.13900767665781,83.34413015984863,,tomato,2,1.0,30.0,86.57628990317497,25.44072287548153,,,1,1.0,30.0
2668,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.12369168948702,82.09422399515516,,tomato,2,1.0,30.0,87.45490821779632,24.5516054157435,,,1,1.0,30.0
2669,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.10837570231622,80.84431783046169,,tomato,2,1.0,30.0,88.0,24.0,,,1,1.0,30.0
2670,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.09305971514543,79.59441166576822,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2671,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.077743727974635,78.34450550107475,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2672,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.06242774080352,77.09459933638128,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2673,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.047111753632365,75.84469317168781,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2674,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0317957664612,74.59478700699434,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2675,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.016479779290044,73.34488084230087,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2676,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.002374319157354,72.09496717187095,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2677,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00218991996704,70.84496718547187,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2678,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00200552077672,69.5949671990728,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2679,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0018211215864,68.34496721267372,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2680,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.001636722396086,67.09496722627465,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2681,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00145232320577,65.84496723987557,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2682,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00126792401545,64.5949672534765,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2683,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.001083524825134,63.34496726707742,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2684,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00089912563482,62.09496728067835,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2685,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0007147264445,60.84496729427927,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2686,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00053032725418,59.5949673078802,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2687,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000345928063865,58.34496732148112,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2688,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00016152887355,57.094967335082046,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2689,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00002813987404,55.84496734487523,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2690,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00002591993603,54.59496734487708,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2691,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00002369999802,53.344967344878924,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2692,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000021480060006,52.09496734488077,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2693,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000019260121995,50.84496734488262,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2694,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000017040183984,49.594967344884466,,tomato,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2695,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00001482024597,48.344967344886314,,tomato,2,1.0,30.0,87.11611652351695,24.88388347648305,,tomato,1,1.0,30.0
2696,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00001260030814,47.09496734488816,,tomato,2,1.0,30.0,86.2322330470339,25.7677669529661,,tomato,1,1.0,30.0
2697,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00001038037048,45.84496734489001,,tomato,2,1.0,30.0,85.34834957055085,26.65165042944915,,tomato,1,1.0,30.0
2698,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00000816043283,44.594967344891856,,tomato,2,1.0,30.0,84.4644660940678,27.535533905932198,,tomato,1,1.0,30.0
2699,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00000594049517,43.3449673448937,,tomato,2,1.0,30.0,83.58058261758475,28.419417382415247,,tomato,1,1.0,30.0
2700,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000003720557515,42.09496734489555,,tomato,2,1.0,30.0,82.6966991411017,29.303300858898297,,tomato,1,1.0,30.0
2701,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00000150061986,40.8449673448974,,tomato,2,1.0,30.0,81.81281566461865,30.187184335381346,,tomato,1,1.0,30.0
2702,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000000333424005,39.59496734489822,,tomato,2,1.0,30.0,80.9289321881356,31.071067811864395,,tomato,1,1.0,30.0
2703,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000000306698716,38.34496734489794,,tomato,2,1.0,30.0,80.04504871165256,31.954951288347445,,tomato,1,1.0,30.0
2704,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00000027997343,37.094967344897654,,tomato,2,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,1,1.0,30.0
