tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,82df5b733d0e2f42_score,player_773028b2_x,player_773028b2_y,player_773028b2_move_target,player_773028b2_item,player_773028b2_score,player_773028b2_cut_speed,player_773028b2_speed,player_1cdcfb22_x,player_1cdcfb22_y,player_1cdcfb22_move_target,player_1cdcfb22_item,player_1cdcfb22_score,player_1cdcfb22_cut_speed,player_1cdcfb22_speed,34aee3e34a32e786_score,9368ab665242fa67_message,e2f4a10a8c6e6449_score
4029,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.0416666666666643,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999977347715,66.59496734490403,,tomato_salad,0,1.0,30.0,,,0.0
4030,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.083333333333331,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999980020244,65.34496734490375,,tomato_salad,0,1.0,30.0,,,0.0
4031,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.1249999999999973,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999982692773,64.09496734490347,,tomato_salad,0,1.0,30.0,,,0.0
4032,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.166666666666664,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.999999853653016,62.84496734490318,,tomato_salad,0,1.0,30.0,,,0.0
4033,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.2083333333333304,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.999999880378304,61.5949673449029,,tomato_salad,0,1.0,30.0,,,0.0
4034,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.249999999999997,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999990710359,60.344967344902614,,tomato_salad,0,1.0,30.0,,,0.0
4035,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.2916666666666634,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999993382888,59.09496734490233,,tomato_salad,0,1.0,30.0,,,0.0
4036,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.33333333333333,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999996055417,57.844967344902045,,tomato_salad,0,1.0,30.0,,,0.0
4037,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3749999999999964,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,55.99999998727946,56.59496734490176,,tomato_salad,0,1.0,30.0,,,0.0
4038,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.59739000346513,55.59029786594675,,tomato_salad,0,1.0,30.0,,,0.0
4039,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,57.47590472057333,54.701078043954226,,tomato_salad,0,1.0,30.0,,,0.0
4040,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.499999999999996,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,58.354419437681535,53.8118582219617,,tomato_salad,0,1.0,30.0,,,0.0
4041,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.5416666666666625,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.23293415478974,52.92263839996917,,tomato_salad,0,1.0,30.0,,,0.0
4042,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.583333333333329,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,60.11144887189794,52.03341857797665,,tomato_salad,0,1.0,30.0,,,0.0
4043,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,60.989963589006145,51.14419875598412,,tomato_salad,0,1.0,30.0,,,0.0
4044,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.666666666666662,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,61.86847830611435,50.254978933991595,,tomato_salad,0,1.0,30.0,,,0.0
4045,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,62.74699302322255,49.36575911199907,,tomato_salad,0,1.0,30.0,,,0.0
4046,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.749999999999995,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,63.625507740330754,48.47653929000654,,tomato_salad,0,1.0,30.0,,,0.0
4047,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,64.50402245743896,47.587319468014016,,tomato_salad,0,1.0,30.0,,,0.0
4048,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.833333333333328,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,65.38253717454717,46.69809964602149,,tomato_salad,0,1.0,30.0,,,0.0
4049,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,66.26105189165537,45.80887982402952,,tomato_salad,0,1.0,30.0,,,0.0
4050,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.916666666666661,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,67.13956660876357,44.91966000203764,,tomato_salad,0,1.0,30.0,,,0.0
4051,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,68.01808132587178,44.030440180045765,,tomato_salad,0,1.0,30.0,,,0.0
4052,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.9999999999999942,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,68.89659604297998,43.141220358053886,,tomato_salad,0,1.0,30.0,,,0.0
4053,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,69.77511076008818,42.252000536062006,,tomato_salad,0,1.0,30.0,,,0.0
4054,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,70.65362547719639,41.36278071407013,,tomato_salad,0,1.0,30.0,,,0.0
4055,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,71.53214019430459,40.47356089207825,,tomato_salad,0,1.0,30.0,,,0.0
4056,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,72.66691537018262,40.18736413073629,,tomato_salad,0,1.0,30.0,,,0.0
4057,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,73.91682205652246,40.17209077345445,,tomato_salad,0,1.0,30.0,,,0.0
4058,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,75.1667287428623,40.15681741617261,,tomato_salad,0,1.0,30.0,,,0.0
4059,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,76.41663542920215,40.141544058890766,,tomato_salad,0,1.0,30.0,,,0.0
4060,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,77.66654211554199,40.126270701608924,,tomato_salad,0,1.0,30.0,,,0.0
4061,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,78.91644880188183,40.110997344326755,,tomato_salad,0,1.0,30.0,,,0.0
4062,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,80.16635548822167,40.09572398704456,,tomato_salad,0,1.0,30.0,,,0.0
4063,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,81.41626217456151,40.08045062976236,,tomato_salad,0,1.0,30.0,,,0.0
4064,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,82.66616886090135,40.06517727248017,,tomato_salad,0,1.0,30.0,,,0.0
4065,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,83.91607554724119,40.04990391519797,,tomato_salad,0,1.0,30.0,,,0.0
4066,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,85.16598223358103,40.034630557915776,,tomato_salad,0,1.0,30.0,,,0.0
4067,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,86.41588891992087,40.01935720063358,,tomato_salad,0,1.0,30.0,,,0.0
4068,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,87.66579560626072,40.00408384335138,,tomato_salad,0,1.0,30.0,,,0.0
4069,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,tomato_salad,0,1.0,30.0,,,0.0
4070,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4071,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4072,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4073,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4074,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4075,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4076,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4077,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4078,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4079,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4080,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4081,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4082,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4083,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4084,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4085,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4086,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4087,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4088,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4089,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4090,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4091,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4092,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4093,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4094,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4095,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4096,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
