tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe18460a9a210c1a_score,player_66f4aa0d_x,player_66f4aa0d_y,player_66f4aa0d_move_target,player_66f4aa0d_item,player_66f4aa0d_score,player_66f4aa0d_cut_speed,player_66f4aa0d_speed,player_cd24f9e3_x,player_cd24f9e3_y,player_cd24f9e3_move_target,player_cd24f9e3_item,player_cd24f9e3_score,player_cd24f9e3_cut_speed,player_cd24f9e3_speed,5ca924147e1d26a5_score,598a45dc75d4fd1a_message,3625d2e4b69eaae5_score
1994,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,60.00000000000455,,,2,1.0,30.0,55.00000000000341,24.0,,tomato_salad,1,1.0,30.0,,,
1995,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,61.25000000000483,,,2,1.0,30.0,56.250000000003695,24.0,,tomato_salad,1,1.0,30.0,,,
1996,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,62.500000000005116,,,2,1.0,30.0,57.50000000000398,24.0,,tomato_salad,1,1.0,30.0,,,
1997,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,63.7500000000054,,,2,1.0,30.0,58.75000000000426,24.0,,tomato_salad,1,1.0,30.0,,,
1998,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,65.00000000000568,,,2,1.0,30.0,60.00000000000455,24.0,,tomato_salad,1,1.0,30.0,,,
1999,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,66.25000000000597,,,2,1.0,30.0,61.25000000000483,24.0,,tomato_salad,1,1.0,30.0,,,
2000,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,67.50000000000625,,,2,1.0,30.0,62.500000000005116,24.0,,tomato_salad,1,1.0,30.0,,,
2001,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,68.75000000000654,,,2,1.0,30.0,63.7500000000054,24.0,,tomato_salad,1,1.0,30.0,,,
2002,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,70.00000000000682,,,2,1.0,30.0,65.00000000000568,24.0,,tomato_salad,1,1.0,30.0,,,
2003,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,71.2500000000071,,,2,1.0,30.0,66.25000000000597,24.0,,tomato_salad,1,1.0,30.0,,,
2004,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,72.50000000000739,,,2,1.0,30.0,67.50000000000625,24.0,,tomato_salad,1,1.0,30.0,,,
2005,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,73.75000000000767,,,2,1.0,30.0,68.75000000000654,24.0,,tomato_salad,1,1.0,30.0,,,
2006,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,75.00000000000796,,,2,1.0,30.0,70.00000000000682,24.0,,tomato_salad,1,1.0,30.0,,,
2007,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,76.25000000000824,,,2,1.0,30.0,71.2500000000071,24.0,,tomato_salad,1,1.0,30.0,,,
2008,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,77.50000000000853,,,2,1.0,30.0,72.29803951736653,24.49189088134284,,tomato_salad,1,1.0,30.0,,,
2009,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,78.75000000000881,,,2,1.0,30.0,73.18739579836529,25.37026745516934,,tomato_salad,1,1.0,30.0,,,
2010,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,80.0000000000091,,,2,1.0,30.0,74.07675207936404,26.24864402899584,,tomato_salad,1,1.0,30.0,,,
2011,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,78.75000000000881,,,2,1.0,30.0,74.9661083603628,27.12702060282234,,tomato_salad,1,1.0,30.0,,,
2012,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,77.50000000000853,,,2,1.0,30.0,75.85546464136155,28.00539717664884,,tomato_salad,1,1.0,30.0,,,
2013,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,76.25000000000824,,,2,1.0,30.0,76.7448209223603,28.883773750475342,,tomato_salad,1,1.0,30.0,,,
2014,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,75.00000000000796,,,2,1.0,30.0,77.63417720335906,29.762150324301842,,tomato_salad,1,1.0,30.0,,,
2015,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,73.75000000000767,,,2,1.0,30.0,78.52353348435781,30.640526898128343,,tomato_salad,1,1.0,30.0,,,
2016,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,72.50000000000739,,,2,1.0,30.0,79.41288976535657,31.518903471954843,,tomato_salad,1,1.0,30.0,,,
2017,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,71.2500000000071,,,2,1.0,30.0,80.30224604635532,32.39728004578134,,tomato_salad,1,1.0,30.0,,,
2018,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,70.00000000000682,,,2,1.0,30.0,81.19160232735408,33.275656619607844,,tomato_salad,1,1.0,30.0,,,
2019,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,68.75000000000654,,,2,1.0,30.0,82.08095860835283,34.154033193434344,,tomato_salad,1,1.0,30.0,,,
2020,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,67.50000000000625,,,2,1.0,30.0,82.97031488935158,35.032409767260845,,tomato_salad,1,1.0,30.0,,,
2021,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,66.25000000000597,,,2,1.0,30.0,83.85967117035034,35.910786341087345,,tomato_salad,1,1.0,30.0,,,
2022,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,65.00000000000568,,,2,1.0,30.0,84.7490274513491,36.789162914913845,,tomato_salad,1,1.0,30.0,,,
2023,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,63.7500000000054,,,2,1.0,30.0,85.63838373234866,37.667539488740346,,tomato_salad,1,1.0,30.0,,,
2024,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,62.500000000005116,,,2,1.0,30.0,86.52774001334835,38.545916062566846,,tomato_salad,1,1.0,30.0,,,
2025,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,61.25000000000483,,,2,1.0,30.0,87.41709629434803,39.424292636393346,,tomato_salad,1,1.0,30.0,,,
2026,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,60.00000000000455,,,2,1.0,30.0,88.0,40.0,,tomato_salad,1,1.0,30.0,,,
2027,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,58.75000000000426,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2028,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,57.50000000000398,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2029,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,56.250000000003695,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2030,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,55.00000000000341,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2031,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,53.750000000003126,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2032,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,52.50000000000284,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2033,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,51.25000000000256,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2034,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,50.000000000002274,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2035,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,48.75000000000199,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2036,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,47.500000000001705,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2037,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,46.25000000000142,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2038,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,45.00000000000114,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2039,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,43.75000000000085,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2040,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,42.50000000000057,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2041,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.0,41.250000000000284,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2042,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,24.13180795977405,40.05414741569734,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2043,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,25.010527691601055,39.16513018701263,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2044,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,25.88924742342806,38.27611295832792,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2045,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,26.767967155255064,37.387095729643214,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2046,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,27.64668688708207,36.498078500958506,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2047,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,28.525406618909074,35.6090612722738,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2048,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,29.404126350736078,34.720044043589354,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2049,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,30.282846082563083,33.83102681490515,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2050,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,31.161565814390087,32.94200958622096,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2051,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,32.04028554621709,32.052992357536766,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2052,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,32.9190052780441,31.163975128852417,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2053,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,33.7977250098711,30.274957900168065,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2054,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,34.676444741698106,29.385940671483713,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2055,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,35.55516447352511,28.49692344279936,,,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
