tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7269fa437d1e74b9_score,player_1fb44e25_x,player_1fb44e25_y,player_1fb44e25_move_target,player_1fb44e25_item,player_1fb44e25_score,player_1fb44e25_cut_speed,player_1fb44e25_speed,player_f6d518fb_x,player_f6d518fb_y,player_f6d518fb_move_target,player_f6d518fb_item,player_f6d518fb_score,player_f6d518fb_cut_speed,player_f6d518fb_speed
1793,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.50000000002004,,tomato,0,1.0,12.0,84.57115619514666,59.386512399853814,,tomato_salad,2,0.2,30.0
1794,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.00000000001978,,tomato,0,1.0,12.0,85.46051247614633,58.50813582602731,,tomato_salad,2,0.2,30.0
1795,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.500000000019526,,tomato,0,1.0,12.0,86.34986875714603,57.62975925220081,,tomato_salad,2,0.2,30.0
1796,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.00000000001927,,tomato,0,1.0,12.0,87.2392250381457,56.75138267837431,,tomato_salad,2,0.2,30.0
1797,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.500000000019014,,tomato,0,1.0,12.0,88.0,56.0,,tomato_salad,2,0.2,30.0
1798,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,58.00000000001876,,tomato,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1799,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.5000000000185,,tomato,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1800,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.00000000001825,,tomato,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1801,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.50000000001799,,tomato,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1802,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1803,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1804,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.041666666666666664,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1805,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.08333333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1806,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.125,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1807,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.16666666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1808,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.20833333333333331,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1809,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.24999999999999997,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1810,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.29166666666666663,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1811,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.3333333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1812,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.375,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1813,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.4166666666666667,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1814,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.45833333333333337,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1815,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.5,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1816,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1817,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.5833333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1818,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.6249999999999999,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1819,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1820,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7083333333333331,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1821,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1822,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7916666666666664,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1823,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.833333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1824,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.8749999999999997,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1825,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9166666666666663,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1826,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9583333333333329,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1827,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9999999999999996,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1828,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1829,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.083333333333333,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1830,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1249999999999998,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1831,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1666666666666665,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1832,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2083333333333333,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1833,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.25,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1834,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
1835,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3333333333333335,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,54.749999999999716,,,3,0.2,30.0
1836,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,53.49999999999943,,,3,0.2,30.0
1837,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,52.24999999999915,,,3,0.2,30.0
1838,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,50.99999999999886,,,3,0.2,30.0
1839,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5000000000000004,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,49.74999999999858,,,3,0.2,30.0
1840,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,48.499999999998295,,,3,0.2,30.0
1841,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,47.24999999999801,,,3,0.2,30.0
1842,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6250000000000007,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,45.999999999997726,,,3,0.2,30.0
1843,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666674,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,44.74999999999744,,,3,0.2,30.0
1844,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333341,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,43.49999999999716,,,3,0.2,30.0
1845,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7500000000000009,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,42.249999999996874,,,3,0.2,30.0
1846,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.0,40.99999999999659,,,3,0.2,30.0
1847,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8333333333333344,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,88.3162155665778,39.8798317388366,,,3,0.2,30.0
1848,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.875000000000001,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,89.194592140405,38.990475457837135,,,3,0.2,30.0
1849,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666679,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,90.07296871423222,38.10111917683767,,,3,0.2,30.0
1850,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333346,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,90.95134528805943,37.211762895838206,,,3,0.2,30.0
1851,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0000000000000013,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,91.82972186188655,36.32240661483874,,,3,0.2,30.0
1852,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,92.70809843571327,35.433050333839276,,,3,0.2,30.0
1853,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,93.58647500953998,34.54369405283981,,,3,0.2,30.0
1854,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,94.4648515833667,33.654337771840346,,,3,0.2,30.0
1855,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,95.34322815719341,32.76498149084088,,,3,0.2,30.0
1856,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,96.22160473102007,31.875625209841466,,,3,0.2,30.0
1857,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,97.09998130484644,30.986268928842357,,,3,0.2,30.0
1858,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,97.9783578786728,30.096912647843247,,,3,0.2,30.0
1859,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,98.85673445249915,29.207556366844138,,,3,0.2,30.0
1860,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.375,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,99.73511102632551,28.318200085845028,,,3,0.2,30.0
1861,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,100.61348760015187,27.42884380484592,,,3,0.2,30.0
1862,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,101.49186417397823,26.53948752384681,,,3,0.2,30.0
1863,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,102.3702407478046,25.6501312428477,,,3,0.2,30.0
1864,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,103.24861732163096,24.76077496184859,,,3,0.2,30.0
1865,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,,3,0.2,30.0
1866,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1867,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1868,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1869,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1870,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1871,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1872,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1873,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1874,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
1875,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
