tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7f84187029c0995_score,player_4399b014_x,player_4399b014_y,player_4399b014_move_target,player_4399b014_item,player_4399b014_score,player_4399b014_cut_speed,player_4399b014_speed,player_f616568c_x,player_f616568c_y,player_f616568c_move_target,player_f616568c_item,player_f616568c_score,player_f616568c_cut_speed,player_f616568c_speed
3153,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.31467223791071,73.68323897081797,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3154,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.96114464156068,74.03681815377286,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3155,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.60761704521065,74.39039733672774,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3156,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.25408944886061,74.74397651968263,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3157,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.90056185251107,75.09755570263752,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3158,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.54703425616235,75.45113488559241,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3159,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.19350665981362,75.8047140685473,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3160,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.8399790634649,76.15829325150219,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3161,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.48645146711617,76.51187243445708,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3162,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.13292387076744,76.86545161741196,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3163,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.77939627441873,77.21903080036685,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3164,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.42586867807,77.57260998332174,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3165,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.07234108172128,77.92618916627663,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3166,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.71881348537255,78.27976834923152,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3167,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.36528588902382,78.6333475321864,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3168,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.0117582926751,78.9869267151413,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3169,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.65823069632637,79.34050589809618,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3170,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.30470309997764,79.69408508105107,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3171,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.951175503628846,80.04766426400596,,plate,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3172,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.59764790727952,80.40124344696085,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3173,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.2441203109302,80.75482262991574,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3174,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.890592714580876,81.10840181287062,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3175,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.53706511823155,81.46198099582551,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3176,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.18353752188223,81.8155601787804,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3177,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.830009925532906,82.16913936173529,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3178,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.47648232918358,82.52271854469099,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3179,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.12295473283426,82.8762977276467,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3180,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.769427136484936,83.2298769106024,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3181,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.41589954013561,83.58345609355811,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3182,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.06237194378629,83.93703527651383,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3183,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.708844347436965,84.29061445946954,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3184,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.35531675108764,84.64419364242525,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3185,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.00178915473832,84.99777282538096,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3186,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.648261558388995,85.35135200833668,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3187,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.29473396203967,85.70493119129239,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3188,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.94120636569035,86.0585103742481,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3189,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.587678769341025,86.4120895572038,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3190,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.2341511729917,86.76566874015951,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3191,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.88062357664238,87.11924792311522,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3192,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.527095980293055,87.47282710607094,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3193,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,plate,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3194,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3195,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3196,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3197,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3198,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3199,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3200,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3201,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3202,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3203,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,41.250000000000284,,,2,0.2,30.0
3204,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,42.50000000000057,,,2,0.2,30.0
3205,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,43.75000000000085,,,2,0.2,30.0
3206,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,45.00000000000114,,,2,0.2,30.0
3207,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,46.25000000000142,,,2,0.2,30.0
3208,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,47.500000000001705,,,2,0.2,30.0
3209,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,48.75000000000199,,,2,0.2,30.0
3210,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,50.000000000002274,,,2,0.2,30.0
3211,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,51.25000000000256,,,2,0.2,30.0
3212,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,2,1.0,12.0,24.0,52.50000000000284,,,2,0.2,30.0
3213,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,87.50000000000045,,,2,1.0,12.0,24.0,53.750000000003126,,,2,0.2,30.0
3214,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,87.00000000000091,,,2,1.0,12.0,24.0,55.00000000000341,,,2,0.2,30.0
3215,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,86.50000000000136,,,2,1.0,12.0,24.0,56.250000000003695,,,2,0.2,30.0
3216,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,86.00000000000182,,,2,1.0,12.0,24.0,57.50000000000398,,,2,0.2,30.0
3217,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,85.50000000000227,,,2,1.0,12.0,24.0,58.75000000000426,,,2,0.2,30.0
3218,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,85.00000000000273,,,2,1.0,12.0,24.0,60.00000000000455,,,2,0.2,30.0
3219,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,84.50000000000318,,,2,1.0,12.0,24.0,61.25000000000483,,,2,0.2,30.0
3220,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,84.00000000000364,,,2,1.0,12.0,24.0,62.500000000005116,,,2,0.2,30.0
3221,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,83.50000000000409,,,2,1.0,12.0,24.0,63.7500000000054,,,2,0.2,30.0
3222,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,83.00000000000455,,,2,1.0,12.0,24.0,65.00000000000568,,,2,0.2,30.0
3223,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,82.500000000005,,,2,1.0,12.0,24.0,66.25000000000597,,,2,0.2,30.0
3224,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,82.00000000000546,,,2,1.0,12.0,24.0,67.50000000000625,,,2,0.2,30.0
3225,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,81.50000000000591,,,2,1.0,12.0,24.0,68.75000000000654,,,2,0.2,30.0
3226,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,81.00000000000637,,,2,1.0,12.0,24.0,70.00000000000682,,,2,0.2,30.0
