tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,857b21f31baaf438_score,player_835f5e5d_x,player_835f5e5d_y,player_835f5e5d_move_target,player_835f5e5d_item,player_835f5e5d_score,player_835f5e5d_cut_speed,player_835f5e5d_speed,player_ff6c077e_x,player_ff6c077e_y,player_ff6c077e_move_target,player_ff6c077e_item,player_ff6c077e_score,player_ff6c077e_cut_speed,player_ff6c077e_speed
2699,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2700,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2701,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2702,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2703,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2704,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2705,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2706,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2707,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2708,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2709,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2710,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2711,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2712,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2713,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_salad,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2714,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2715,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2716,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2717,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2718,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2719,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2720,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2721,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2722,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2723,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2724,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2725,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2726,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2727,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2728,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2729,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2730,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2731,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2732,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2733,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2734,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2735,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,57.250000000000284,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2736,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,58.50000000000057,,tomato_salad,1,1.0,30.0,40.0,24.0,,tomato_cut,1,1.0,30.0
2737,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,59.75000000000085,,tomato_salad,1,1.0,30.0,40.0,25.24999999999993,,tomato_cut,1,1.0,30.0
2738,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,61.00000000000114,,tomato_salad,1,1.0,30.0,40.0,26.499999999999858,,tomato_cut,1,1.0,30.0
2739,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,62.25000000000142,,tomato_salad,1,1.0,30.0,40.0,27.749999999999787,,tomato_cut,1,1.0,30.0
2740,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,63.500000000001705,,tomato_salad,1,1.0,30.0,40.0,28.999999999999716,,tomato_cut,1,1.0,30.0
2741,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,64.75000000000199,,tomato_salad,1,1.0,30.0,40.0,30.249999999999645,,tomato_cut,1,1.0,30.0
2742,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,66.00000000000227,,tomato_salad,1,1.0,30.0,40.0,31.499999999999574,,tomato_cut,1,1.0,30.0
2743,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,67.25000000000256,,tomato_salad,1,1.0,30.0,40.0,32.749999999999716,,tomato_cut,1,1.0,30.0
2744,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,68.50000000000284,,tomato_salad,1,1.0,30.0,40.0,34.0,,tomato_cut,1,1.0,30.0
2745,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,69.75000000000313,,tomato_salad,1,1.0,30.0,40.0,35.250000000000284,,tomato_cut,1,1.0,30.0
2746,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,71.00000000000341,,tomato_salad,1,1.0,30.0,40.0,36.50000000000057,,tomato_cut,1,1.0,30.0
2747,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,72.2500000000037,,tomato_salad,1,1.0,30.0,40.0,37.75000000000085,,tomato_cut,1,1.0,30.0
2748,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,73.50000000000398,,tomato_salad,1,1.0,30.0,40.0,39.00000000000114,,tomato_cut,1,1.0,30.0
2749,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,74.75000000000426,,tomato_salad,1,1.0,30.0,40.0,40.25000000000142,,tomato_cut,1,1.0,30.0
2750,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,76.00000000000455,,tomato_salad,1,1.0,30.0,40.0,41.500000000001705,,tomato_cut,1,1.0,30.0
2751,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,77.25000000000483,,tomato_salad,1,1.0,30.0,40.0,42.75000000000199,,tomato_cut,1,1.0,30.0
2752,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,78.50000000000512,,tomato_salad,1,1.0,30.0,40.0,44.000000000002274,,tomato_cut,1,1.0,30.0
2753,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,79.7500000000054,,tomato_salad,1,1.0,30.0,40.0,45.25000000000256,,tomato_cut,1,1.0,30.0
2754,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,81.00000000000568,,tomato_salad,1,1.0,30.0,40.0,46.50000000000284,,tomato_cut,1,1.0,30.0
2755,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,82.25000000000597,,tomato_salad,1,1.0,30.0,40.0,47.750000000003126,,tomato_cut,1,1.0,30.0
2756,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,83.50000000000625,,tomato_salad,1,1.0,30.0,40.0,49.00000000000341,,tomato_cut,1,1.0,30.0
2757,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,84.75000000000654,,tomato_salad,1,1.0,30.0,40.0,50.250000000003695,,tomato_cut,1,1.0,30.0
2758,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,86.00000000000682,,tomato_salad,1,1.0,30.0,40.0,51.50000000000398,,tomato_cut,1,1.0,30.0
2759,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,87.2500000000071,,tomato_salad,1,1.0,30.0,40.0,52.75000000000426,,tomato_cut,1,1.0,30.0
2760,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.49189088134284,88.29803951736653,,tomato_salad,1,1.0,30.0,40.0,54.00000000000455,,tomato_cut,1,1.0,30.0
2761,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.37026745516934,89.18739579836529,,tomato_salad,1,1.0,30.0,40.0,55.25000000000483,,tomato_cut,1,1.0,30.0
2762,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.24864402899584,90.07675207936404,,tomato_salad,1,1.0,30.0,40.0,56.0,,tomato_cut,1,1.0,30.0
2763,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_cut,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.12702060282234,90.9661083603628,,tomato_salad,1,1.0,30.0,40.0,56.0,,,1,1.0,30.0
2764,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_cut,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.00539717664884,91.85546464136155,,tomato_salad,1,1.0,30.0,40.0,56.0,,,1,1.0,30.0
2765,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato_cut,3,3,tomato_cut,3,4,plate,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.88377375047534,92.7448209223603,,tomato_salad,1,1.0,30.0,40.0,56.0,,,1,1.0,30.0
