tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,34fd941e54a8ccf8_score,player_f928e741_x,player_f928e741_y,player_f928e741_move_target,player_f928e741_item,player_f928e741_score,player_f928e741_cut_speed,player_f928e741_speed,player_8c3238c4_x,player_8c3238c4_y,player_8c3238c4_move_target,player_8c3238c4_item,player_8c3238c4_score,player_8c3238c4_cut_speed,player_8c3238c4_speed
2426,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.8749999999999997,0,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,81.79663280908761,39.88134589996872,,plate,4,0.2,30.0
2427,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.9166666666666663,0,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,80.54672448264319,39.89648444302571,,plate,4,0.2,30.0
2428,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.9583333333333329,0,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,79.29681615619876,39.911622986082705,,plate,4,0.2,30.0
2429,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.9999999999999996,0,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,78.04690782975433,39.9267615291397,,plate,4,0.2,30.0
2430,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.0416666666666663,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,76.7969995033099,39.94190007219687,,plate,4,0.2,30.0
2431,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.083333333333333,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,75.54709117686548,39.95703861525422,,plate,4,0.2,30.0
2432,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.1249999999999998,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,4,0.2,30.0
2433,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.1666666666666665,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,4,0.2,30.0
2434,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.2083333333333333,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,4,0.2,30.0
2435,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.25,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,4,0.2,30.0
2436,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.2916666666666667,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,4,0.2,30.0
2437,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.3333333333333335,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,4,0.2,30.0
2438,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,4,0.2,30.0
2439,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.416666666666667,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,4,0.2,30.0
2440,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,4,0.2,30.0
2441,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.5000000000000004,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,4,0.2,30.0
2442,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.5416666666666672,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,4,0.2,30.0
2443,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,4,0.2,30.0
2444,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.6250000000000007,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,4,0.2,30.0
2445,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.6666666666666674,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,4,0.2,30.0
2446,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,4,0.2,30.0
2447,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.7500000000000009,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,4,0.2,30.0
2448,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.7916666666666676,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,4,0.2,30.0
2449,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.8333333333333344,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,4,0.2,30.0
2450,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.875000000000001,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,4,0.2,30.0
2451,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.79607288400962,55.213508434255786,,plate,4,0.2,30.0
2452,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,1.9583333333333346,1,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,plate,4,0.2,30.0
2453,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.0000000000000013,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2454,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.041666666666668,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2455,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.0833333333333344,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2456,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.125000000000001,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2457,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.1666666666666674,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2458,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.208333333333334,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2459,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.2500000000000004,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2460,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.291666666666667,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2461,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.3333333333333335,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2462,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.375,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2463,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.4166666666666665,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2464,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.458333333333333,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2465,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2466,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.541666666666666,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2467,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.5833333333333326,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2468,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.624999999999999,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2469,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.6666666666666656,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2470,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.708333333333332,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2471,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.7499999999999987,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2472,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.791666666666665,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2473,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.8333333333333317,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2474,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.8749999999999982,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2475,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.9166666666666647,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
2476,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.9583333333333313,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,54.749999999999716,,,4,0.2,30.0
2477,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.999999999999998,2,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,53.49999999999943,,,4,0.2,30.0
2478,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,52.24999999999915,,,4,0.2,30.0
2479,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.083333333333331,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,50.99999999999886,,,4,0.2,30.0
2480,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,49.74999999999858,,,4,0.2,30.0
2481,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.166666666666664,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,48.499999999998295,,,4,0.2,30.0
2482,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,47.24999999999801,,,4,0.2,30.0
2483,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,45.999999999997726,,,4,0.2,30.0
2484,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,44.74999999999744,,,4,0.2,30.0
2485,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,43.49999999999716,,,4,0.2,30.0
2486,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,42.249999999996874,,,4,0.2,30.0
2487,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.416666666666663,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.99999999999659,,,4,0.2,30.0
2488,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.31621556657754,39.8798317388366,,,4,0.2,30.0
2489,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.499999999999996,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,57.19459214040404,38.990475457837135,,,4,0.2,30.0
2490,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,58.07296871423054,38.10111917683767,,,4,0.2,30.0
2491,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.583333333333329,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,58.95134528805704,37.211762895838206,,,4,0.2,30.0
2492,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,59.82972186188354,36.32240661483874,,,4,0.2,30.0
2493,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.666666666666662,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,60.70809843571004,35.433050333839276,,,4,0.2,30.0
2494,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,61.58647500953654,34.543694052839896,,,4,0.2,30.0
2495,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.749999999999995,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,62.46485158336304,33.654337771840936,,,4,0.2,30.0
2496,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,63.34322815718954,32.76498149084197,,,4,0.2,30.0
2497,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,64.22160473101623,31.87562520984293,,,4,0.2,30.0
2498,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,65.09998130484344,30.98626892884382,,,4,0.2,30.0
2499,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,65.97835787867065,30.09691264784471,,,4,0.2,30.0
2500,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,66.8567344524977,29.2075563668456,,,4,0.2,30.0
2501,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,3.9999999999999942,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,67.73511102632406,28.31820008584649,,,4,0.2,30.0
2502,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,68.61348760015042,27.428843804847382,,,4,0.2,30.0
