tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,75b1a4d403879f9c_score,player_418e1332_x,player_418e1332_y,player_418e1332_move_target,player_418e1332_item,player_418e1332_score,player_418e1332_cut_speed,player_418e1332_speed,player_215854ff_x,player_215854ff_y,player_215854ff_move_target,player_215854ff_item,player_215854ff_score,player_215854ff_cut_speed,player_215854ff_speed,5248084b6f399629_score,8030687af7c100c1_message,06545a1b236ef6ea_score
4383,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.836686705361714,24.35490913570116,,plate,0,1.0,12.0,24.0,94.25000000000142,,tomato_salad,0,0.2,30.0,,,0.0
4384,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.480988201395874,24.706304318189705,,plate,0,1.0,12.0,24.0,95.5000000000017,,tomato_salad,0,0.2,30.0,,,0.0
4385,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.125289697430034,25.05769950067825,,plate,0,1.0,12.0,24.0,96.75000000000199,,tomato_salad,0,0.2,30.0,,,0.0
4386,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.769591193464194,25.409094683166796,,plate,0,1.0,12.0,24.0,98.00000000000227,,tomato_salad,0,0.2,30.0,,,0.0
4387,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.413892689498354,25.76048986565534,,plate,0,1.0,12.0,24.0,99.25000000000256,,tomato_salad,0,0.2,30.0,,,0.0
4388,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.058194185532514,26.111885048143886,,plate,0,1.0,12.0,24.0,100.50000000000284,,tomato_salad,0,0.2,30.0,,,0.0
4389,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.702495681566674,26.46328023063243,,plate,0,1.0,12.0,24.0,101.75000000000313,,tomato_salad,0,0.2,30.0,,,0.0
4390,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.3467971776006,26.814675413120977,,plate,0,1.0,12.0,24.0,103.00000000000341,,tomato_salad,0,0.2,30.0,,,0.0
4391,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.991098673634475,27.166070595609522,,plate,0,1.0,12.0,24.0,104.2500000000037,,tomato_salad,0,0.2,30.0,,,0.0
4392,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.63540016966836,27.517465778098067,,plate,0,1.0,12.0,24.0,105.50000000000398,,tomato_salad,0,0.2,30.0,,,0.0
4393,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.27970166570224,27.868860960586613,,plate,0,1.0,12.0,24.0,106.75000000000426,,tomato_salad,0,0.2,30.0,,,0.0
4394,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.92400316173612,28.220256143075158,,plate,0,1.0,12.0,24.0,108.00000000000455,,tomato_salad,0,0.2,30.0,,,0.0
4395,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.56830465777,28.571651325563703,,plate,0,1.0,12.0,24.0,109.25000000000483,,tomato_salad,0,0.2,30.0,,,0.0
4396,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.21260615380388,28.92304650805225,,plate,0,1.0,12.0,24.0,110.50000000000512,,tomato_salad,0,0.2,30.0,,,0.0
4397,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.85690764983776,29.274441690540794,,plate,0,1.0,12.0,24.0,111.7500000000054,,tomato_salad,0,0.2,30.0,,,0.0
4398,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.50120914587164,29.62583687302934,,plate,0,1.0,12.0,24.0,113.00000000000568,,tomato_salad,0,0.2,30.0,,,0.0
4399,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.145510641905524,29.977232055517884,,plate,0,1.0,12.0,24.0,114.25000000000597,,tomato_salad,0,0.2,30.0,,,0.0
4400,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.7898121379394,30.32862723800643,,plate,0,1.0,12.0,24.0,115.50000000000625,,tomato_salad,0,0.2,30.0,,,0.0
4401,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.43411363397328,30.680022420494975,,plate,0,1.0,12.0,24.0,116.75000000000654,,tomato_salad,0,0.2,30.0,,,0.0
4402,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.078415130007166,31.03141760298352,,plate,0,1.0,12.0,24.0,118.00000000000682,,tomato_salad,0,0.2,30.0,,,0.0
4403,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.72271662604104,31.382812785472066,,plate,0,1.0,12.0,24.0,119.2500000000071,,tomato_salad,0,0.2,30.0,,,0.0
4404,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.367018122074924,31.73420796796061,,plate,0,1.0,12.0,24.49189088134284,120.29803951736653,,tomato_salad,0,0.2,30.0,,,0.0
4405,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.0113196181088,32.08560315044916,,plate,0,1.0,12.0,25.37026745516934,121.18739579836529,,tomato_salad,0,0.2,30.0,,,0.0
4406,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.65562111414261,32.436998332937705,,plate,0,1.0,12.0,26.24864402899584,122.07675207936404,,tomato_salad,0,0.2,30.0,,,0.0
4407,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.299922610176413,32.78839351542625,,plate,0,1.0,12.0,27.12702060282234,122.9661083603628,,tomato_salad,0,0.2,30.0,,,0.0
4408,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.944224106210218,33.139788697914796,,plate,0,1.0,12.0,28.00539717664884,123.85546464136155,,tomato_salad,0,0.2,30.0,,,0.0
4409,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.588525602244022,33.49118388040334,,plate,0,1.0,12.0,28.883773750475342,124.7448209223603,,tomato_salad,0,0.2,30.0,,,0.0
4410,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.232827098277827,33.842579062891886,,plate,0,1.0,12.0,29.762150324301842,125.63417720335906,,tomato_salad,0,0.2,30.0,,,0.0
4411,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.877128594311632,34.19397424538043,,plate,0,1.0,12.0,30.640526898128343,126.52353348435781,,tomato_salad,0,0.2,30.0,,,0.0
4412,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.521430090345437,34.54536942786898,,plate,0,1.0,12.0,31.518903471954843,127.41288976535657,,tomato_salad,0,0.2,30.0,,,0.0
4413,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.16573158637924,34.89676461035752,,plate,0,1.0,12.0,32.39728004578134,128.30224604635532,,tomato_salad,0,0.2,30.0,,,0.0
4414,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.810033082413046,35.24815979284607,,plate,0,1.0,12.0,33.275656619607844,129.19160232735408,,tomato_salad,0,0.2,30.0,,,0.0
4415,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.45433457844685,35.59955497533461,,plate,0,1.0,12.0,34.154033193434344,130.08095860835283,,tomato_salad,0,0.2,30.0,,,0.0
4416,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.098636074480655,35.95095015782316,,plate,0,1.0,12.0,35.032409767260845,130.97031488935158,,tomato_salad,0,0.2,30.0,,,0.0
4417,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.74293757051446,36.3023453403117,,plate,0,1.0,12.0,35.910786341087345,131.85967117035034,,tomato_salad,0,0.2,30.0,,,0.0
4418,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.387239066548265,36.65374052280025,,plate,0,1.0,12.0,36.789162914913845,132.7490274513491,,tomato_salad,0,0.2,30.0,,,0.0
4419,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.03154056258207,37.005135705288794,,plate,0,1.0,12.0,37.6675394887403,133.63838373234785,,tomato_salad,0,0.2,30.0,,,0.0
4420,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.675842058615874,37.35653088777734,,plate,0,1.0,12.0,38.54591606256609,134.5277400133466,,tomato_salad,0,0.2,30.0,,,0.0
4421,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.32014355464968,37.707926070265884,,plate,0,1.0,12.0,39.42429263639188,135.4170962943456,,tomato_salad,0,0.2,30.0,,,0.0
4422,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.964445050683484,38.05932125275443,,plate,0,1.0,12.0,40.31160837697216,135.31936371188277,,tomato_salad,0,0.2,30.0,,,0.0
4423,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.60874654671729,38.410716435242975,,plate,0,1.0,12.0,41.20594774857382,134.4460613081274,,tomato_salad,0,0.2,30.0,,,0.0
4424,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.253048042751228,38.76211161773152,,plate,0,1.0,12.0,42.10028712017548,133.57275890437205,,tomato_salad,0,0.2,30.0,,,0.0
4425,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.897349538785388,39.113506800220065,,plate,0,1.0,12.0,42.994626491777574,132.6994565006167,,tomato_salad,0,0.2,30.0,,,0.0
4426,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.541651034819548,39.46490198270861,,plate,0,1.0,12.0,43.888965863379944,131.82615409686142,,tomato_salad,0,0.2,30.0,,,0.0
4427,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.196441375909707,39.82075420421274,,plate,0,1.0,12.0,44.783305234982315,130.95285169310716,,tomato_salad,0,0.2,30.0,,,0.0
4428,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.190371040477167,40.32071735388221,,plate,0,1.0,12.0,45.677644606584686,130.07954928935294,,tomato_salad,0,0.2,30.0,,,0.0
4429,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.184300705044627,40.82068050355168,,plate,0,1.0,12.0,46.571983978187056,129.20624688559872,,tomato_salad,0,0.2,30.0,,,0.0
4430,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.178230369612088,41.32064365322115,,plate,0,1.0,12.0,47.46632334978943,128.3329444818445,,tomato_salad,0,0.2,30.0,,,0.0
4431,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.172160034179548,41.820606802890616,,plate,0,1.0,12.0,48.3606627213918,127.45964207809044,,tomato_salad,0,0.2,30.0,,,0.0
4432,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.166089698747008,42.320569952560085,,plate,0,1.0,12.0,49.25500209299417,126.5863396743365,,tomato_salad,0,0.2,30.0,,,0.0
4433,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.16001936331447,42.820533102229554,,plate,0,1.0,12.0,50.14934146459653,125.71303727058256,,tomato_salad,0,0.2,30.0,,,0.0
4434,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.15394902788193,43.32049625189902,,plate,0,1.0,12.0,51.04368083619848,124.83973486682862,,tomato_salad,0,0.2,30.0,,,0.0
4435,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.14787869244939,43.82045940156849,,plate,0,1.0,12.0,51.93802020780044,123.96643246307468,,tomato_salad,0,0.2,30.0,,,0.0
4436,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.14180835701685,44.32042255123796,,plate,0,1.0,12.0,52.83235957940239,123.09313005932074,,tomato_salad,0,0.2,30.0,,,0.0
4437,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.13573802158431,44.82038570090743,,plate,0,1.0,12.0,53.72669895100435,122.2198276555668,,tomato_salad,0,0.2,30.0,,,0.0
4438,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.12966768615177,45.3203488505769,,plate,0,1.0,12.0,54.6210383226063,121.34652525181286,,tomato_salad,0,0.2,30.0,,,0.0
4439,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.12359735071923,45.82031200024637,,plate,0,1.0,12.0,55.515377694208254,120.47322284805892,,tomato_salad,0,0.2,30.0,,,0.0
4440,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.11752701528669,46.32027514991584,,plate,0,1.0,12.0,55.811981164397025,119.3438298868661,,tomato_salad,0,0.2,30.0,,,0.0
4441,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,None_cut,3.058333333333325,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.11145667985415,46.820238299585306,,plate,0,1.0,12.0,55.82729715156782,118.09392372217263,,tomato_salad,0,0.2,30.0,,,0.0
