tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e8d01824caabd6f4_score,player_05902f17_x,player_05902f17_y,player_05902f17_move_target,player_05902f17_item,player_05902f17_score,player_05902f17_cut_speed,player_05902f17_speed,player_e1848c98_x,player_e1848c98_y,player_e1848c98_move_target,player_e1848c98_item,player_e1848c98_score,player_e1848c98_cut_speed,player_e1848c98_speed
2296,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.9999999999999971,1,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.66079301792229,31.43094706934869,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2297,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.0208333333333304,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.09998130483518,30.986268928849313,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2298,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.041666666666664,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.53916959174808,30.541590788349936,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2299,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.0624999999999973,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.97835787866097,30.09691264785056,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2300,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.083333333333331,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.41754616557387,29.65223450735118,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2301,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.1041666666666643,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.85673445248676,29.207556366851804,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2302,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.124999999999998,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.29592273939966,28.762878226352427,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2303,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.1458333333333313,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.73511102631255,28.31820008585305,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2304,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.1666666666666647,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.17429931322545,27.873521945353673,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2305,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.1874999999999982,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.61348760013834,27.428843804854296,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2306,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.2083333333333317,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.05267588705189,26.98416566435492,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2307,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.229166666666665,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.4918641739656,26.53948752385554,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2308,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.2499999999999987,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.9310524608793,26.094809383356164,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2309,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.270833333333332,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.37024074779302,25.650131242856787,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2310,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.2916666666666656,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.80942903470672,25.20545310235741,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2311,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.312499999999999,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.24861732162043,24.760774961858033,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2312,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.3333333333333326,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.68780560853413,24.316096821358656,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2313,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.354166666666666,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2314,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.3749999999999996,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2315,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.395833333333333,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2316,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4166666666666665,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2317,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4375,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2318,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4583333333333335,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2319,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.479166666666667,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2320,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5000000000000004,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2321,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.520833333333334,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2322,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5416666666666674,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2323,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.562500000000001,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2324,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5833333333333344,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2325,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.604166666666668,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2326,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6250000000000013,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2327,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.645833333333335,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2328,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6666666666666683,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2329,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6875000000000018,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2330,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7083333333333353,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2331,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7291666666666687,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2332,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.750000000000002,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2333,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7708333333333357,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.37500000000057,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2334,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.791666666666669,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.75000000000114,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2335,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8125000000000027,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.1250000000017,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2336,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.833333333333336,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.50000000000227,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2337,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8541666666666696,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.87500000000284,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2338,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.875000000000003,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.25000000000341,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2339,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8958333333333366,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.62500000000398,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2340,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.91666666666667,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.00000000000455,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2341,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.9375000000000036,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.37500000000512,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2342,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.958333333333337,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.75000000000568,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2343,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.9791666666666705,2,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.12500000000625,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2344,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.000000000000004,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.50000000000682,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2345,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.0208333333333375,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.87500000000739,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2346,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.041666666666671,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.25000000000796,24.0,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2347,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.0625000000000044,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.73513538404256,24.354315434643127,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2348,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.083333333333338,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.22027076807717,24.708630869286253,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2349,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1041666666666714,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.70540615211178,25.06294630392938,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2350,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.125000000000005,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.19054153614638,25.417261738572506,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2351,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1458333333333384,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.67567692018099,25.771577173215633,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2352,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.166666666666672,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.1608123042156,26.12589260785876,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2353,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1875000000000053,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.6459476882502,26.480208042501886,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2354,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.13108307228481,26.834523477145012,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2355,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2291666666666723,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.61621845631942,27.18883891178814,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2356,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2500000000000058,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.10135384035402,27.543154346431265,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2357,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2708333333333393,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.58648922438863,27.897469781074392,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2358,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2916666666666727,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.07162460842324,28.25178521571752,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2359,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.312500000000006,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.55675999245784,28.606100650360645,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2360,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.3333333333333397,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.04189537649245,28.960416085003672,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2361,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.354166666666673,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.52703076052705,29.314731519646443,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2362,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.3750000000000067,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.01216614456166,29.669046954289215,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2363,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.39583333333334,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.49730152859627,30.023362388931986,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2364,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.4166666666666736,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.98243691263087,30.377677823574757,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2365,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.437500000000007,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.46757229666548,30.73199325821753,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2366,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.4583333333333406,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.95270768070009,31.0863086928603,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2367,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.479166666666674,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.4378430647347,31.44062412750307,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2368,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5000000000000075,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.9229784487693,31.794939562145842,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2369,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.4081138328039,32.14925499678876,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2370,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5416666666666745,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.89324921683851,32.50357043143189,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2371,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.562500000000008,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.37838460087312,32.857885866075016,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
2372,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5833333333333415,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.86351998490773,33.21220130071814,,plate,4,1.0,15.0,40.0,24.0,,,0,0.5,30.0
