tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,10e572cde0c52df6_score,player_2898be41_x,player_2898be41_y,player_2898be41_move_target,player_2898be41_item,player_2898be41_score,player_2898be41_cut_speed,player_2898be41_speed,player_ecec037c_x,player_ecec037c_y,player_ecec037c_move_target,player_ecec037c_item,player_ecec037c_score,player_ecec037c_cut_speed,player_ecec037c_speed
1716,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2166666666666615,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.50000000000182,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1717,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2249999999999948,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.00000000000136,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1718,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.233333333333328,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.50000000000091,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1719,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2416666666666614,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.00000000000045,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1720,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2499999999999947,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.5,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1721,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.258333333333328,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.99999999999955,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1722,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2666666666666613,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.49999999999909,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1723,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2749999999999946,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.99999999999864,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1724,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.283333333333328,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49999999999818,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1725,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.291666666666661,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.99999999999773,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1726,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.2999999999999945,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.49999999999727,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1727,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.308333333333328,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999999999682,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1728,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.316666666666661,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.49999999999636,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1729,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.3249999999999944,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.99999999999591,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1730,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.3333333333333277,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.49999999999545,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1731,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.341666666666661,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.999999999995,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1732,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.3499999999999943,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.49999999999454,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1733,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.3583333333333276,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.99999999999409,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1734,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.366666666666661,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.49999999999363,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1735,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.3749999999999942,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.99999999999318,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1736,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.3833333333333275,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.49999999999272,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1737,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.391666666666661,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.99999999999227,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1738,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.399999999999994,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.49999999999181,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1739,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4083333333333274,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.99999999999136,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1740,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4166666666666607,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.4999999999909,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1741,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.424999999999994,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.99999999999045,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1742,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4333333333333274,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.49999999999,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1743,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4416666666666607,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.99999999998954,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1744,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.449999999999994,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.49999999998909,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1745,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4583333333333273,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.99999999998863,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1746,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4666666666666606,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.49999999998818,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1747,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.474999999999994,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.99999999998772,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1748,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.483333333333327,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.49999999998727,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1749,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.4916666666666605,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.99999999998681,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1750,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.499999999999994,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.49999999998636,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1751,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.9999999999859,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1752,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.5166666666666604,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.49999999998545,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1753,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.5249999999999937,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.999999999985,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1754,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.533333333333327,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.49999999998454,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1755,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.5416666666666603,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.99999999998408,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1756,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.5499999999999936,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.49999999998363,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1757,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.558333333333327,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.99999999998317,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1758,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.56666666666666,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.49999999998272,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1759,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.5749999999999935,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.94371843039113,39.862951843992924,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1760,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.583333333333327,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.29940671349033,39.51154631576933,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1761,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.59166666666666,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.65509499658953,39.16014078754574,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1762,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.5999999999999934,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.01078327968872,38.80873525932215,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1763,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6083333333333267,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.36647156278792,38.45732973109856,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1764,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.61666666666666,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.72215984588712,38.105924202874974,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1765,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6249999999999933,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.07784812898632,37.75451867465138,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1766,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6333333333333266,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.43353641208552,37.40311314642779,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1767,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.64166666666666,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.78922469518471,37.051707618204205,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1768,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6499999999999932,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.14491297828391,36.70030208998061,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1769,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6583333333333266,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.50060126138311,36.34889656175702,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1770,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.66666666666666,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.85628954448231,35.99749103353343,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1771,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.674999999999993,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.2119778275815,35.64608550530984,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1772,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6833333333333265,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.5676661106807,35.29467997708625,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1773,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.6916666666666598,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.9233543937799,34.94327444886266,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1774,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.699999999999993,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.2790426768791,34.59186892063907,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1775,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7083333333333264,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.6347309599783,34.24046339241548,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1776,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7166666666666597,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.9904192430775,33.88905786419189,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1777,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.724999999999993,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.3461075261767,33.537652335968296,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1778,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7333333333333263,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.7017958092759,33.18624680774471,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1779,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7416666666666596,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.05748409237509,32.83484127952112,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1780,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.749999999999993,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.41317237547429,32.48343575129753,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1781,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.758333333333326,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.76886065857349,32.13203022307394,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1782,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7666666666666595,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.12454894167269,31.78062469485042,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1783,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.774999999999993,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.48023722477188,31.42921916662694,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1784,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.783333333333326,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.83592550787108,31.07781363840346,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1785,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7916666666666594,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.19161379097028,30.726408110179978,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1786,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.7999999999999927,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.54730207406948,30.375002581956497,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1787,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.808333333333326,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.90299035716868,30.023597053733017,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1788,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.8166666666666593,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.25867864026787,29.672191525509536,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1789,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.8249999999999926,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.61436692336707,29.320785997286055,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1790,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.833333333333326,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.97005520646627,28.969380469062575,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1791,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.8416666666666592,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.32574348956547,28.617974940839094,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1792,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.8499999999999925,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.68143177266467,28.266569412615613,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1793,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.858333333333326,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.03712005576386,27.915163884392133,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1794,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.866666666666659,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.39280833886306,27.563758356168652,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1795,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,2.8749999999999925,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.74849662196226,27.21235282794517,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
