tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,97272097a18b346f_score,player_2545216d_x,player_2545216d_y,player_2545216d_move_target,player_2545216d_item,player_2545216d_score,player_2545216d_cut_speed,player_2545216d_speed,player_5dcc1e4c_x,player_5dcc1e4c_y,player_5dcc1e4c_move_target,player_5dcc1e4c_item,player_5dcc1e4c_score,player_5dcc1e4c_cut_speed,player_5dcc1e4c_speed
1972,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.02025357016078,54.32777131280116,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1973,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.01268429863197,54.952725476023375,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1974,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.00511502710276,55.57767963924559,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1975,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.72126494341975,56.08721304983902,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1976,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.28200690290024,56.53182228707877,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1977,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.84274886238072,56.976431524318514,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1978,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.4034908218612,57.42104076155826,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1979,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.96423278134168,57.865649998798006,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1980,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.52497474082216,58.31025923603775,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1981,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.08571670030264,58.7548684732775,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1982,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.64645865978312,59.19947771051724,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1983,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.2072006192636,59.64408694775699,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1984,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.76794257874408,60.088696184996735,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1985,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.32868453822456,60.53330542223648,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1986,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.88942649770505,60.97791465947623,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1987,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.45016845718553,61.42252389671597,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1988,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.01091041666601,61.86713313395572,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1989,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.57165237614649,62.311742371195464,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1990,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.13239433562697,62.75635160843521,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1991,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.69313629510745,63.200960845674956,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1992,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.25387825458793,63.6455700829147,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1993,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.81462021406841,64.0901793201543,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1994,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.3753621735489,64.53478855739334,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1995,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.93610413302937,64.97939779463238,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1996,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.49684609250986,65.42400703187141,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1997,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.05758805199034,65.86861626911045,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1998,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.61833001147082,66.31322550634948,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1999,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.1790719709513,66.75783474358852,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2000,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.73981393043178,67.20244398082755,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2001,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.30055588991226,67.64705321806659,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2002,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.86129784939274,68.09166245530562,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2003,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.42203980887322,68.53627169254466,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2004,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.9827817683537,68.9808809297837,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2005,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54352372783418,69.42549016702273,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2006,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.10426568731467,69.87009940426177,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2007,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.66500764679515,70.3147086415008,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2008,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.22574960627563,70.75931787873984,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2009,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.78649156575611,71.20392711597887,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2010,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.34723352523659,71.6485363532179,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2011,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.18864005387509,72.21037059674345,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2012,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.18117365821406,72.83532599750018,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2013,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.17370726255304,73.46028139825691,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2014,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.16624086689201,74.08523679901364,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2015,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.15877447123098,74.71019219977038,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2016,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.15130807556996,75.33514760052711,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2017,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.14384167990893,75.96010300128384,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2018,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.1363752842479,76.58505840204057,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2019,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.12890888858688,77.2100138027973,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2020,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.12144249292585,77.83496920355404,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2021,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.11397609726482,78.45992460431077,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2022,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.1065097016038,79.0848800050675,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2023,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.09904330594277,79.70983540582424,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2024,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.09157691028174,80.33479080658097,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2025,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.08411051462072,80.9597462073377,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2026,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.07664411895969,81.58470160809443,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2027,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.06917772329867,82.20965700885117,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2028,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.06171132763764,82.8346124096079,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2029,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.05424493197661,83.45956781036463,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2030,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.04677853631559,84.08452321112136,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2031,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.03931214065412,84.7094786118781,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2032,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0318457449924,85.33443401263483,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2033,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.02437934933066,85.95938941339156,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2034,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.01691295366894,86.5843448141483,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2035,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0094465580072,87.20930021490503,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2036,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9803903689923,87.82523809891451,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2037,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.54112810626727,88.26984316472625,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2038,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.10186584354223,88.714448230538,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2039,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.66260358081719,89.15905329634974,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2040,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.22334131809215,89.60365836216148,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2041,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.78407905536712,90.04826342797323,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2042,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.34481679264208,90.49286849378497,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
