tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3f460844e6f422ab_score,player_78d098ad_x,player_78d098ad_y,player_78d098ad_move_target,player_78d098ad_item,player_78d098ad_score,player_78d098ad_cut_speed,player_78d098ad_speed,player_e1b72ad2_x,player_e1b72ad2_y,player_e1b72ad2_move_target,player_e1b72ad2_item,player_e1b72ad2_score,player_e1b72ad2_cut_speed,player_e1b72ad2_speed
2504,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,6,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
2505,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,6,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
2506,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,54.749999999999716,,,6,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
2507,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,53.49999999999943,,,6,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
2508,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,52.24999999999915,,,6,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
2509,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,50.99999999999886,,,6,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
2510,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,49.74999999999858,,,6,1.0,30.0,102.74999999999972,24.0,,plate,2,1.0,30.0
2511,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,48.499999999998295,,,6,1.0,30.0,101.49999999999943,24.0,,plate,2,1.0,30.0
2512,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,47.24999999999801,,,6,1.0,30.0,100.24999999999915,24.0,,plate,2,1.0,30.0
2513,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,45.999999999997726,,,6,1.0,30.0,98.99999999999886,24.0,,plate,2,1.0,30.0
2514,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,44.74999999999744,,,6,1.0,30.0,97.74999999999858,24.0,,plate,2,1.0,30.0
2515,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,43.49999999999716,,,6,1.0,30.0,96.4999999999983,24.0,,plate,2,1.0,30.0
2516,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,42.249999999996874,,,6,1.0,30.0,95.24999999999801,24.0,,plate,2,1.0,30.0
2517,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,40.99999999999659,,,6,1.0,30.0,93.99999999999773,24.0,,plate,2,1.0,30.0
2518,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,87.6837844334222,39.8798317388366,,,6,1.0,30.0,92.74999999999744,24.0,,plate,2,1.0,30.0
2519,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,86.805407859595,38.990475457837135,,,6,1.0,30.0,91.49999999999716,24.0,,plate,2,1.0,30.0
2520,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,85.92703128576778,38.10111917683767,,,6,1.0,30.0,90.24999999999687,24.0,,plate,2,1.0,30.0
2521,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,85.04865471194057,37.211762895838206,,,6,1.0,30.0,88.99999999999659,24.0,,plate,2,1.0,30.0
2522,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,84.17027813811345,36.32240661483874,,,6,1.0,30.0,87.7499999999963,24.0,,plate,2,1.0,30.0
2523,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,83.29190156428673,35.433050333839276,,,6,1.0,30.0,86.49999999999602,24.0,,plate,2,1.0,30.0
2524,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,82.41352499046002,34.54369405283981,,,6,1.0,30.0,85.24999999999574,24.0,,plate,2,1.0,30.0
2525,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,81.5351484166333,33.654337771840346,,,6,1.0,30.0,83.99999999999545,24.0,,plate,2,1.0,30.0
2526,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,80.65677184280659,32.76498149084088,,,6,1.0,30.0,82.74999999999517,24.0,,plate,2,1.0,30.0
2527,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,79.77839526897993,31.875625209841466,,,6,1.0,30.0,81.49999999999488,24.0,,plate,2,1.0,30.0
2528,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,78.90001869515356,30.986268928842357,,,6,1.0,30.0,80.2499999999946,24.0,,plate,2,1.0,30.0
2529,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,78.0216421213272,30.096912647843247,,,6,1.0,30.0,78.99999999999432,24.0,,plate,2,1.0,30.0
2530,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,77.14326554750085,29.207556366844138,,,6,1.0,30.0,77.74999999999403,24.0,,plate,2,1.0,30.0
2531,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,76.26488897367449,28.318200085845028,,,6,1.0,30.0,76.49999999999375,24.0,,plate,2,1.0,30.0
2532,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,75.38651239984813,27.42884380484592,,,6,1.0,30.0,75.24999999999346,24.0,,plate,2,1.0,30.0
2533,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,74.50813582602177,26.53948752384681,,,6,1.0,30.0,73.99999999999318,24.0,,plate,2,1.0,30.0
2534,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,73.6297592521954,25.6501312428477,,,6,1.0,30.0,72.7499999999929,24.0,,plate,2,1.0,30.0
2535,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.75138267836904,24.76077496184859,,,6,1.0,30.0,71.70196048263347,24.49189088134284,,plate,2,1.0,30.0
2536,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,,6,1.0,30.0,70.81260420163471,25.37026745516934,,plate,2,1.0,30.0
2537,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,69.92324792063596,26.24864402899584,,plate,2,1.0,30.0
2538,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,69.0338916396372,27.12702060282234,,plate,2,1.0,30.0
2539,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,68.14453535863845,28.00539717664884,,plate,2,1.0,30.0
2540,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,67.2551790776397,28.883773750475342,,plate,2,1.0,30.0
2541,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,66.36582279664094,29.762150324301842,,plate,2,1.0,30.0
2542,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,65.47646651564219,30.640526898128343,,plate,2,1.0,30.0
2543,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,64.58711023464343,31.518903471954843,,plate,2,1.0,30.0
2544,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,63.69775395364444,32.39728004578134,,plate,2,1.0,30.0
2545,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,62.80839767264497,33.275656619607844,,plate,2,1.0,30.0
2546,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,61.91904139164551,34.154033193434344,,plate,2,1.0,30.0
2547,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,61.02968511064632,35.032409767260845,,plate,2,1.0,30.0
2548,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,60.14032882964735,35.910786341087345,,plate,2,1.0,30.0
2549,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,59.25097254864839,36.789162914913845,,plate,2,1.0,30.0
2550,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,58.361616267649424,37.667539488740346,,plate,2,1.0,30.0
2551,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,57.47225998665046,38.545916062566846,,plate,2,1.0,30.0
2552,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.582903705651496,39.424292636393346,,plate,2,1.0,30.0
2553,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,plate,2,1.0,30.0
2554,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2555,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2556,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2557,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2558,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2559,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2560,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2561,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2562,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2563,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,70.74999999999972,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2564,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,69.49999999999943,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2565,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,68.24999999999915,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2566,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,66.99999999999886,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2567,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,65.74999999999858,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2568,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,64.4999999999983,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2569,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,63.24999999999801,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2570,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,61.999999999997726,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2571,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,60.74999999999744,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2572,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,59.49999999999716,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2573,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,58.249999999996874,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2574,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,56.99999999999659,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2575,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,55.749999999996305,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2576,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,54.49999999999602,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2577,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,53.24999999999574,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2578,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,51.99999999999545,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2579,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,50.74999999999517,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
2580,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,49.499999999994884,24.0,,tomato,6,1.0,30.0,56.0,40.0,,,2,1.0,30.0
