tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c38ed6a90b7fb653_score,player_6f3084e2_x,player_6f3084e2_y,player_6f3084e2_move_target,player_6f3084e2_item,player_6f3084e2_score,player_6f3084e2_cut_speed,player_6f3084e2_speed,player_ea1be0e1_x,player_ea1be0e1_y,player_ea1be0e1_move_target,player_ea1be0e1_item,player_ea1be0e1_score,player_ea1be0e1_cut_speed,player_ea1be0e1_speed,e176c6e932acf223_score,4f5a54428bc5b707_message,704581a9d7ccd1d0_score
3598,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,52.4593930543714,36.609860569934426,,tomato,0,1.0,30.0,,,1.0
3599,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,51.5808305368457,35.72068797544097,,tomato,0,1.0,30.0,,,1.0
3600,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,50.70226801932001,34.83151538094751,,tomato,0,1.0,30.0,,,1.0
3601,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,49.823705501794315,33.94234278645405,,tomato,0,1.0,30.0,,,1.0
3602,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,48.94514298426862,33.05317019196059,,tomato,0,1.0,30.0,,,1.0
3603,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,48.06658046674293,32.16399759746713,,tomato,0,1.0,30.0,,,1.0
3604,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,47.18801794921723,31.27482500297338,,tomato,0,1.0,30.0,,,1.0
3605,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,46.30945543169154,30.385652408479565,,tomato,0,1.0,30.0,,,1.0
3606,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,45.430892914165845,29.496479813986078,,tomato,0,1.0,30.0,,,1.0
3607,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,1,1.0,30.0,44.55233039664015,28.60730721949262,,tomato,0,1.0,30.0,,,1.0
3608,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,1,1.0,30.0,43.67376787911446,27.71813462499916,,tomato,0,1.0,30.0,,,1.0
3609,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,1,1.0,30.0,42.79520536158876,26.8289620305057,,tomato,0,1.0,30.0,,,1.0
3610,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,1,1.0,30.0,41.91664284406307,25.93978943601224,,tomato,0,1.0,30.0,,,1.0
3611,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,1,1.0,30.0,41.038080326537376,25.05061684151878,,tomato,0,1.0,30.0,,,1.0
3612,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,1,1.0,30.0,40.1446640090993,24.19640293621263,,tomato,0,1.0,30.0,,,1.0
3613,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,1,1.0,30.0,38.89475649376854,24.181197571401817,,tomato,0,1.0,30.0,,,1.0
3614,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,1,1.0,30.0,37.64484897843778,24.165992206591007,,tomato,0,1.0,30.0,,,1.0
3615,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,1,1.0,30.0,36.39494146310702,24.150786841780196,,tomato,0,1.0,30.0,,,1.0
3616,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,1,1.0,30.0,35.145033947776255,24.135581476969385,,tomato,0,1.0,30.0,,,1.0
3617,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,1,1.0,30.0,33.895126432445494,24.120376112158574,,tomato,0,1.0,30.0,,,1.0
3618,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,1,1.0,30.0,32.64521891711473,24.105170747347763,,tomato,0,1.0,30.0,,,1.0
3619,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000054,24.0,,plate,1,1.0,30.0,31.395311401783797,24.089965382536953,,tomato,0,1.0,30.0,,,1.0
3620,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000000512,24.0,,plate,1,1.0,30.0,30.14540388645268,24.07476001772615,,tomato,0,1.0,30.0,,,1.0
3621,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000000483,24.0,,plate,1,1.0,30.0,28.895496371121563,24.059554652915516,,tomato,0,1.0,30.0,,,1.0
3622,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000000455,24.0,,plate,1,1.0,30.0,27.645588855790447,24.044349288104883,,tomato,0,1.0,30.0,,,1.0
3623,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000000426,24.0,,plate,1,1.0,30.0,26.39568134045933,24.029143923294246,,tomato,0,1.0,30.0,,,1.0
3624,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000000398,24.0,,plate,1,1.0,30.0,25.145773825128213,24.013938558483613,,tomato,0,1.0,30.0,,,1.0
3625,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.2500000000037,24.0,,plate,1,1.0,30.0,24.0,24.0,,tomato,0,1.0,30.0,,,1.0
3626,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.00000000000341,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3627,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000000313,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3628,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.08333333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000000284,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3629,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.125,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000000256,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3630,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000000227,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3631,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000000199,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3632,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.5000000000017,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3633,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.29166666666666663,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.25000000000142,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3634,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.3333333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.00000000000114,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3635,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.375,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.75000000000085,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3636,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.4166666666666667,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.50000000000057,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3637,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.25000000000028,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3638,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.5,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3639,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.74999999999972,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3640,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.49999999999943,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3641,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.24999999999915,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3642,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.99999999999886,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3643,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.74999999999858,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3644,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.4999999999983,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3645,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.7916666666666664,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.24999999999801,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3646,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.99999999999773,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3647,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.74999999999744,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3648,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.49999999999716,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3649,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.9583333333333329,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.24999999999687,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3650,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,0.9999999999999996,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.99999999999659,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3651,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.0416666666666663,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.7499999999963,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3652,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.49999999999602,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3653,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.1249999999999998,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.24999999999574,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3654,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.1666666666666665,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.99999999999545,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3655,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.2083333333333333,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.74999999999517,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3656,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.25,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.49999999999488,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3657,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.2499999999946,24.0,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3658,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.3333333333333335,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.34621797023578,24.84324151087344,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3659,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.45686168923703,25.72161808469994,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3660,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.56750540823828,26.59999465852644,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3661,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.67814912723952,27.47837123235294,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3662,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.5000000000000004,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.78879284624077,28.356747806179442,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
3663,test,True,0,1,None_cut,3.7916666666666616,3,0,2,,0.0,0,1,0,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.89943656524201,29.235124380005942,,plate,1,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,1.0
