tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e92af1f6d38f4ee0_score,player_cf795cc2_x,player_cf795cc2_y,player_cf795cc2_move_target,player_cf795cc2_item,player_cf795cc2_score,player_cf795cc2_cut_speed,player_cf795cc2_speed,player_98c2daad_x,player_98c2daad_y,player_98c2daad_move_target,player_98c2daad_item,player_98c2daad_score,player_98c2daad_cut_speed,player_98c2daad_speed
2280,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.50000000001799,,tomato,1,1.0,12.0,81.95309217024567,40.0732384708603,,,3,0.2,30.0
2281,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,83.2030004966901,40.05809992780313,,,3,0.2,30.0
2282,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,84.45290882313452,40.04296138474578,,,3,0.2,30.0
2283,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,85.70281714957895,40.027822841688426,,,3,0.2,30.0
2284,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,86.95272547602337,40.01268429863107,,,3,0.2,30.0
2285,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.08721304983902,39.72126494341936,,,3,0.2,30.0
2286,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.97643152431851,38.84274886237961,,,3,0.2,30.0
2287,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,89.865649998798,37.96423278133986,,,3,0.2,30.0
2288,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,90.7548684732775,37.08571670030011,,,3,0.2,30.0
2289,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,91.64408694775699,36.20720061926036,,,3,0.2,30.0
2290,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,92.53330542223648,35.328684538220614,,,3,0.2,30.0
2291,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,93.42252389671597,34.450168457180865,,,3,0.2,30.0
2292,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,94.31174237119546,33.57165237614112,,,3,0.2,30.0
2293,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.45833333333333337,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,95.20096084567496,32.69313629510137,,,3,0.2,30.0
2294,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.5,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,96.09017932015445,31.814620214061698,,,3,0.2,30.0
2295,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.5416666666666666,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,96.97939779463394,30.936104133022305,,,3,0.2,30.0
2296,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.5833333333333333,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,97.86861626911343,30.05758805198291,,,3,0.2,30.0
2297,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.6249999999999999,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,98.75783474359292,29.179071970943518,,,3,0.2,30.0
2298,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.6666666666666665,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,99.64705321807241,28.300555889904125,,,3,0.2,30.0
2299,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.7083333333333331,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,100.5362716925519,27.4220398088646,,,3,0.2,30.0
2300,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,101.4254901670314,26.54352372782485,,,3,0.2,30.0
2301,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.7916666666666664,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,102.31470864151089,25.665007646785103,,,3,0.2,30.0
2302,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.833333333333333,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,103.20392711599006,24.786491565745354,,,3,0.2,30.0
2303,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.8749999999999997,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,,3,0.2,30.0
2304,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.9166666666666663,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2305,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.9583333333333329,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2306,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,0.9999999999999996,0,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2307,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.0416666666666663,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2308,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.083333333333333,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2309,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.1249999999999998,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2310,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.1666666666666665,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2311,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.2083333333333333,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2312,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.25,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2313,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.2916666666666667,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2314,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.3333333333333335,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2315,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.3750000000000002,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2316,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2317,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.4583333333333337,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2318,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.5000000000000004,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2319,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.5416666666666672,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2320,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.583333333333334,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2321,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2322,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.6666666666666674,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2323,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2324,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.7500000000000009,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2325,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.7916666666666676,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2326,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.8333333333333344,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2327,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.875000000000001,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2328,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.9166666666666679,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2329,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,1.9583333333333346,1,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2330,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.0000000000000013,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2331,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.041666666666668,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,103.11611652351695,24.88388347648305,,plate,3,0.2,30.0
2332,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.0833333333333344,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,102.2322330470339,25.7677669529661,,plate,3,0.2,30.0
2333,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.125000000000001,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,101.34834957055085,26.65165042944915,,plate,3,0.2,30.0
2334,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,100.4644660940678,27.535533905932198,,plate,3,0.2,30.0
2335,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.208333333333334,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,99.58058261758475,28.419417382415247,,plate,3,0.2,30.0
2336,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.2500000000000004,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,98.6966991411017,29.303300858898297,,plate,3,0.2,30.0
2337,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.291666666666667,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,97.81281566461865,30.187184335381346,,plate,3,0.2,30.0
2338,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.3333333333333335,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,96.9289321881356,31.071067811864395,,plate,3,0.2,30.0
2339,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.375,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,96.04504871165256,31.954951288347445,,plate,3,0.2,30.0
2340,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.4166666666666665,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,95.1611652351695,32.838834764830494,,plate,3,0.2,30.0
2341,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.458333333333333,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,94.27728175868646,33.722718241313544,,plate,3,0.2,30.0
2342,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.4999999999999996,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,93.3933982822034,34.60660171779659,,plate,3,0.2,30.0
2343,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.541666666666666,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,92.50951480572036,35.49048519427964,,plate,3,0.2,30.0
2344,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.5833333333333326,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,91.62563132923731,36.37436867076269,,plate,3,0.2,30.0
2345,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.624999999999999,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,90.74174785275426,37.25825214724574,,plate,3,0.2,30.0
2346,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.6666666666666656,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,89.85786437627121,38.14213562372879,,plate,3,0.2,30.0
2347,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.708333333333332,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.97398089978816,39.02601910021184,,plate,3,0.2,30.0
2348,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.7499999999999987,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.19434681531624,39.95382555869017,,plate,3,0.2,30.0
2349,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.791666666666665,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.17920827225925,41.203733885133886,,plate,3,0.2,30.0
2350,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.8333333333333317,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.16406972920225,42.4536422115776,,plate,3,0.2,30.0
2351,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.8749999999999982,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.14893118614526,43.70355053802132,,plate,3,0.2,30.0
2352,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9166666666666647,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.13379264308827,44.953458864465034,,plate,3,0.2,30.0
2353,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.11865410003128,46.20336719090875,,plate,3,0.2,30.0
2354,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.999999999999998,2,2,2,tomato_salad,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,1,1.0,12.0,88.10351555697429,47.453275517352466,,plate,3,0.2,30.0
