tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5992dd348b4eb7a4_score,player_af8e7a3b_x,player_af8e7a3b_y,player_af8e7a3b_move_target,player_af8e7a3b_item,player_af8e7a3b_score,player_af8e7a3b_cut_speed,player_af8e7a3b_speed,player_ee2efddf_x,player_ee2efddf_y,player_ee2efddf_move_target,player_ee2efddf_item,player_ee2efddf_score,player_ee2efddf_cut_speed,player_ee2efddf_speed,c83f8a570fb1bf50_score,d951337ba6f18d66_message,90bdefe223182f27_score
3741,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.68629150101697,35.31370849898303,,plate,0,1.0,12.0,56.0,88.0,,,0,0.2,30.0,,,0.0
3742,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.33273811042375,35.66726188957625,,plate,0,1.0,12.0,56.0,86.74999999999972,,,0,0.2,30.0,,,0.0
3743,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.97918471983053,36.02081528016947,,plate,0,1.0,12.0,56.0,85.49999999999943,,,0,0.2,30.0,,,0.0
3744,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.62563132923731,36.37436867076269,,plate,0,1.0,12.0,56.0,84.24999999999915,,,0,0.2,30.0,,,0.0
3745,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.27207793864409,36.72792206135591,,plate,0,1.0,12.0,56.0,82.99999999999886,,,0,0.2,30.0,,,0.0
3746,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.91852454805087,37.08147545194913,,plate,0,1.0,12.0,56.0,81.74999999999858,,,0,0.2,30.0,,,0.0
3747,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.56497115745765,37.43502884254235,,plate,0,1.0,12.0,56.0,80.4999999999983,,,0,0.2,30.0,,,0.0
3748,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.21141776686443,37.78858223313557,,plate,0,1.0,12.0,56.0,79.24999999999801,,,0,0.2,30.0,,,0.0
3749,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.85786437627121,38.14213562372879,,plate,0,1.0,12.0,56.0,77.99999999999773,,,0,0.2,30.0,,,0.0
3750,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.50431098567799,38.49568901432201,,plate,0,1.0,12.0,56.0,76.74999999999744,,,0,0.2,30.0,,,0.0
3751,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.15075759508477,38.84924240491523,,plate,0,1.0,12.0,56.0,75.49999999999716,,,0,0.2,30.0,,,0.0
3752,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.79720420449155,39.20279579550845,,plate,0,1.0,12.0,56.0,74.24999999999687,,,0,0.2,30.0,,,0.0
3753,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.44365081389833,39.55634918610167,,plate,0,1.0,12.0,56.0,72.99999999999659,,,0,0.2,30.0,,,0.0
3754,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.04471075017727,39.80221161601552,,plate,0,1.0,12.0,56.0,71.7499999999963,,,0,0.2,30.0,,,0.0
3755,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.54474873659103,39.808374810868834,,plate,0,1.0,12.0,56.0,70.49999999999602,,,0,0.2,30.0,,,0.0
3756,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.04478672300479,39.81453800572215,,plate,0,1.0,12.0,56.0,69.24999999999574,,,0,0.2,30.0,,,0.0
3757,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.54482470941855,39.82070120057546,,plate,0,1.0,12.0,56.0,67.99999999999545,,,0,0.2,30.0,,,0.0
3758,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.04486269583231,39.82686439542878,,plate,0,1.0,12.0,56.0,66.74999999999517,,,0,0.2,30.0,,,0.0
3759,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.54490068224607,39.83302759028209,,plate,0,1.0,12.0,56.0,65.49999999999488,,,0,0.2,30.0,,,0.0
3760,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.04493866865982,39.83919078513541,,plate,0,1.0,12.0,56.0,64.2499999999946,,,0,0.2,30.0,,,0.0
3761,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.54497665507358,39.84535397998872,,plate,0,1.0,12.0,56.0,62.999999999994316,,,0,0.2,30.0,,,0.0
3762,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.04501464148734,39.85151717484204,,plate,0,1.0,12.0,56.0,61.74999999999403,,,0,0.2,30.0,,,0.0
3763,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.5450526279011,39.85768036969535,,plate,0,1.0,12.0,56.0,60.49999999999375,,,0,0.2,30.0,,,0.0
3764,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.04509061431486,39.86384356454867,,plate,0,1.0,12.0,56.0,59.24999999999346,,,0,0.2,30.0,,,0.0
3765,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54512860072862,39.87000675940198,,plate,0,1.0,12.0,56.0,57.99999999999318,,,0,0.2,30.0,,,0.0
3766,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.04516658714238,39.876169954255296,,plate,0,1.0,12.0,56.0,56.749999999992895,,,0,0.2,30.0,,,0.0
3767,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.54520457355613,39.88233314910861,,plate,0,1.0,12.0,56.49189088134284,55.70196048263347,,,0,0.2,30.0,,,0.0
3768,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.04524255996989,39.888496343961926,,plate,0,1.0,12.0,57.37026745516934,54.81260420163471,,,0,0.2,30.0,,,0.0
3769,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.54528054638365,39.89465953881524,,plate,0,1.0,12.0,58.24864402899584,53.92324792063596,,,0,0.2,30.0,,,0.0
3770,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.04531853279741,39.900822733668555,,plate,0,1.0,12.0,59.12702060282234,53.033891639637005,,,0,0.2,30.0,,,0.0
3771,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.54535651921117,39.90698592852187,,plate,0,1.0,12.0,60.00539717664884,52.14453535863804,,,0,0.2,30.0,,,0.0
3772,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.04539450562493,39.913149123375185,,plate,0,1.0,12.0,60.88377375047534,51.25517907763907,,,0,0.2,30.0,,,0.0
3773,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.54543249203869,39.91931231822871,,plate,0,1.0,12.0,61.76215032430184,50.36582279664011,,,0,0.2,30.0,,,0.0
3774,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.04547047845244,39.92547551308238,,plate,0,1.0,12.0,62.64052689812834,49.47646651564114,,,0,0.2,30.0,,,0.0
3775,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.5455084648662,39.93163870793605,,plate,0,1.0,12.0,63.51890347195484,48.587110234642175,,,0,0.2,30.0,,,0.0
3776,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.04554645127996,39.93780190278972,,plate,0,1.0,12.0,64.39728004578167,47.69775395364299,,,0,0.2,30.0,,,0.0
3777,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.54558443769372,39.94396509764339,,plate,0,1.0,12.0,65.27565661960888,46.80839767264352,,,0,0.2,30.0,,,0.0
3778,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.04562242410748,39.95012829249706,,plate,0,1.0,12.0,66.15403319343609,45.91904139164406,,,0,0.2,30.0,,,0.0
3779,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.54566041052124,39.95629148735073,,plate,0,1.0,12.0,67.0324097672633,45.02968511064459,,,0,0.2,30.0,,,0.0
3780,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.045698396935,39.9624546822044,,plate,0,1.0,12.0,67.91078634109051,44.14032882964513,,,0,0.2,30.0,,,0.0
3781,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54573638334875,39.96861787705807,,plate,0,1.0,12.0,68.78916291491757,43.25097254864566,,,0,0.2,30.0,,,0.0
3782,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.04577436976251,39.97478107191174,,plate,0,1.0,12.0,69.66753948874428,42.3616162676462,,,0,0.2,30.0,,,0.0
3783,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.54581235617627,39.98094426676541,,plate,0,1.0,12.0,70.545916062571,41.47225998664673,,,0,0.2,30.0,,,0.0
3784,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.04585034259003,39.98710746161908,,plate,0,1.0,12.0,71.42429263639771,40.58290370564727,,,0,0.2,30.0,,,0.0
3785,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.54588832900379,39.99327065647275,,plate,0,1.0,12.0,72.51072931689528,40.183303562356784,,,0,0.2,30.0,,,0.0
3786,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.04591492116134,39.99760726061339,,plate,0,1.0,12.0,73.7606417954914,40.168511812980505,,,0,0.2,30.0,,,0.0
3787,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.54591492672108,39.997681819757275,,plate,0,1.0,12.0,75.01055427408751,40.153720063604574,,,0,0.2,30.0,,,0.0
3788,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.04591493228082,39.9977563789012,,plate,0,1.0,12.0,76.26046675268363,40.13892831422864,,,0,0.2,30.0,,,0.0
3789,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54591493784056,39.99783093804513,,plate,0,1.0,12.0,77.51037923127974,40.12413656485271,,,0,0.2,30.0,,,0.0
3790,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.0459149434003,39.99790549718905,,plate,0,1.0,12.0,78.76029170987586,40.10934481547678,,,0,0.2,30.0,,,0.0
3791,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.54591494896005,39.99798005633298,,plate,0,1.0,12.0,80.01020418847197,40.09455306610085,,,0,0.2,30.0,,,0.0
3792,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.04591495451979,39.9980546154769,,plate,0,1.0,12.0,81.26011666706809,40.07976131672493,,,0,0.2,30.0,,,0.0
3793,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.54591496007953,39.99812917462083,,plate,0,1.0,12.0,82.5100291456642,40.064969567348996,,,0,0.2,30.0,,,0.0
3794,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.04591496563927,39.998203733764754,,plate,0,1.0,12.0,83.75994162426032,40.050177817973065,,,0,0.2,30.0,,,0.0
3795,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.54591497119901,39.99827829290868,,plate,0,1.0,12.0,85.00985410285644,40.035386068597134,,,0,0.2,30.0,,,0.0
3796,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.04591497675875,39.998352852052605,,plate,0,1.0,12.0,86.25976658145255,40.0205943192212,,,0,0.2,30.0,,,0.0
3797,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.5459149823185,39.99842741119653,,plate,0,1.0,12.0,87.50967906004867,40.00580256984527,,,0,0.2,30.0,,,0.0
3798,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.04591498787823,39.998501970340456,,plate,0,1.0,12.0,88.7596580457177,40.00212037721674,,,0,0.2,30.0,,,0.0
3799,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.54591499343798,39.99857652948438,,plate,0,1.0,12.0,90.00965803362028,40.001946465666336,,,0,0.2,30.0,,,0.0
3800,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.04591499899772,39.99865108862831,,plate,0,1.0,12.0,91.25965802152287,40.00177255411593,,,0,0.2,30.0,,,0.0
3801,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.54591500455746,39.99872564777223,,plate,0,1.0,12.0,92.50965800942545,40.001598642565526,,,0,0.2,30.0,,,0.0
3802,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0459150101172,39.99880020691616,,plate,0,1.0,12.0,93.75965799732803,40.00142473101512,,,0,0.2,30.0,,,0.0
3803,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.54591501567694,39.998874766060084,,plate,0,1.0,12.0,95.00965798523062,40.001250819464715,,,0,0.2,30.0,,,0.0
3804,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.04591502123668,39.99894932520401,,plate,0,1.0,12.0,96.2596579731332,40.00107690791431,,,0,0.2,30.0,,,0.0
3805,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.54591502679642,39.999023884347935,,plate,0,1.0,12.0,97.50965796103578,40.00090299636422,,,0,0.2,30.0,,,0.0
3806,test,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.04591503235616,39.99909844349186,,plate,0,1.0,12.0,98.75965794893837,40.00072908481417,,,0,0.2,30.0,,,0.0
