tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,31c2f906bf4b5aba_score,player_280ec20a_x,player_280ec20a_y,player_280ec20a_move_target,player_280ec20a_item,player_280ec20a_score,player_280ec20a_cut_speed,player_280ec20a_speed,player_2c0b60d8_x,player_2c0b60d8_y,player_2c0b60d8_move_target,player_2c0b60d8_item,player_2c0b60d8_score,player_2c0b60d8_cut_speed,player_2c0b60d8_speed,b44c582ecc2bcec8_score,1d6bb01dfcc74dba_message,f1bed6e5741d2043_score
4544,test,True,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4545,test,True,0,1,,0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4546,test,True,0,1,,0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4547,test,True,0,1,,0,0,0,2,tomato_cut,3.416666666666663,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4548,test,True,0,1,,0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4549,test,True,0,1,,0,0,0,2,tomato_cut,3.499999999999996,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4550,test,True,0,1,,0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4551,test,True,0,1,,0,0,0,2,tomato_cut,3.583333333333329,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4552,test,True,0,1,,0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4553,test,True,0,1,,0,0,0,2,tomato_cut,3.666666666666662,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4554,test,True,0,1,,0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4555,test,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4556,test,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4557,test,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4558,test,True,0,1,,0,0,0,2,tomato_cut,3.8749999999999947,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4559,test,True,0,1,,0,0,0,2,tomato_cut,3.916666666666661,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4560,test,True,0,1,,0,0,0,2,tomato_cut,3.9583333333333277,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4561,test,True,0,1,,0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4562,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4563,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4564,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4565,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4566,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4567,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4568,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4569,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4570,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4571,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4572,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4573,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4574,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4575,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4576,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4577,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4578,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4579,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4580,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4581,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4582,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.74999999999972,,tomato,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,1.0
4583,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,69.49999999999943,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4584,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.24999999999915,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4585,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.99999999999886,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4586,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.74999999999858,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4587,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,64.4999999999983,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4588,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.24999999999801,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4589,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.999999999997726,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4590,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.74999999999744,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4591,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,59.49999999999716,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4592,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.249999999996874,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4593,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.99999999999659,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4594,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4595,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4596,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4597,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4598,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4599,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4600,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4601,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4602,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4603,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4604,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4605,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4606,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4607,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4608,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4609,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4610,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4611,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4612,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
4613,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,1.0
