tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6c99f9cf31f706b7_score,player_622c33c3_x,player_622c33c3_y,player_622c33c3_move_target,player_622c33c3_item,player_622c33c3_score,player_622c33c3_cut_speed,player_622c33c3_speed,player_9410710e_x,player_9410710e_y,player_9410710e_move_target,player_9410710e_item,player_9410710e_score,player_9410710e_cut_speed,player_9410710e_speed
2964,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.499999999999996,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,59.75000000000085,,,1,1.0,30.0
2965,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.5416666666666625,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,61.00000000000114,,,1,1.0,30.0
2966,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,62.25000000000142,,,1,1.0,30.0
2967,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,63.500000000001705,,,1,1.0,30.0
2968,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,64.75000000000199,,,1,1.0,30.0
2969,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,66.00000000000227,,,1,1.0,30.0
2970,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,67.25000000000256,,,1,1.0,30.0
2971,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,68.50000000000284,,,1,1.0,30.0
2972,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,69.75000000000313,,,1,1.0,30.0
2973,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,71.00000000000341,,,1,1.0,30.0
2974,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,72.2500000000037,,,1,1.0,30.0
2975,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,73.50000000000398,,,1,1.0,30.0
2976,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,74.75000000000426,,,1,1.0,30.0
2977,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,76.00000000000455,,,1,1.0,30.0
2978,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,77.25000000000483,,,1,1.0,30.0
2979,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,78.50000000000512,,,1,1.0,30.0
2980,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,79.7500000000054,,,1,1.0,30.0
2981,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,81.00000000000568,,,1,1.0,30.0
2982,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,82.25000000000597,,,1,1.0,30.0
2983,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,83.50000000000625,,,1,1.0,30.0
2984,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,84.75000000000654,,,1,1.0,30.0
2985,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,86.00000000000682,,,1,1.0,30.0
2986,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.0,87.2500000000071,,,1,1.0,30.0
2987,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,24.49189088134284,88.29803951736653,,,1,1.0,30.0
2988,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,25.37026745516934,89.18739579836529,,,1,1.0,30.0
2989,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,26.24864402899584,90.07675207936404,,,1,1.0,30.0
2990,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,27.12702060282234,90.9661083603628,,,1,1.0,30.0
2991,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,28.00539717664884,91.85546464136155,,,1,1.0,30.0
2992,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,28.883773750475342,92.7448209223603,,,1,1.0,30.0
2993,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,29.762150324301842,93.63417720335906,,,1,1.0,30.0
2994,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,30.640526898128343,94.52353348435781,,,1,1.0,30.0
2995,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,31.518903471954843,95.41288976535657,,,1,1.0,30.0
2996,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,32.39728004578134,96.30224604635532,,,1,1.0,30.0
2997,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,33.275656619607844,97.19160232735408,,,1,1.0,30.0
2998,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,34.154033193434344,98.08095860835283,,,1,1.0,30.0
2999,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,35.032409767260845,98.97031488935158,,,1,1.0,30.0
3000,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,35.910786341087345,99.85967117035034,,,1,1.0,30.0
3001,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,36.789162914913845,100.7490274513491,,,1,1.0,30.0
3002,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,37.667539488740346,101.63838373234866,,,1,1.0,30.0
3003,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,38.545916062566846,102.52774001334835,,,1,1.0,30.0
3004,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,39.424292636393346,103.41709629434803,,,1,1.0,30.0
3005,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,40.311608376973936,103.31936371188569,,,1,1.0,30.0
3006,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,41.205947748575596,102.44606130813175,,,1,1.0,30.0
3007,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,42.100287120177256,101.5727589043778,,,1,1.0,30.0
3008,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,42.99462649177892,100.69945650062387,,,1,1.0,30.0
3009,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,43.88896586338058,99.82615409686993,,,1,1.0,30.0
3010,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,44.78330523498224,98.95285169311599,,,1,1.0,30.0
3011,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,45.6776446065839,98.07954928936205,,,1,1.0,30.0
3012,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,46.57198397818556,97.20624688560811,,,1,1.0,30.0
3013,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,47.46632334978722,96.33294448185417,,,1,1.0,30.0
3014,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,48.36066272138888,95.45964207810023,,,1,1.0,30.0
3015,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,49.25500209299054,94.58633967434629,,,1,1.0,30.0
3016,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,30.0,50.1493414645922,93.71303727059235,,,1,1.0,30.0
3017,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.250000000000284,,,1,1.0,30.0,51.04368083619386,92.83973486683841,,,1,1.0,30.0
3018,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.50000000000057,,,1,1.0,30.0,51.93802020779552,91.96643246308447,,,1,1.0,30.0
3019,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.75000000000085,,,1,1.0,30.0,52.83235957939718,91.09313005933035,,,1,1.0,30.0
3020,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.00000000000114,,,1,1.0,30.0,53.72669895099884,90.21982765557541,,,1,1.0,30.0
3021,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.25000000000142,,,1,1.0,30.0,54.6210383226005,89.3465252518205,,,1,1.0,30.0
3022,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.500000000001705,,,1,1.0,30.0,55.51537769420216,88.47322284806557,,,1,1.0,30.0
3023,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.75000000000199,,,1,1.0,30.0,56.4026936592241,87.59281192943624,,,1,1.0,30.0
3024,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.00000000000227,,,1,1.0,30.0,57.286704491737936,86.70905582733658,,,1,1.0,30.0
3025,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.25000000000256,,,1,1.0,30.0,58.17071532425177,85.82529972523693,,,1,1.0,30.0
3026,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.50000000000284,,,1,1.0,30.0,59.05472615676561,84.94154362313728,,,1,1.0,30.0
3027,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.75000000000313,,,1,1.0,30.0,59.93873698927945,84.05778752103762,,,1,1.0,30.0
3028,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.00000000000341,,,1,1.0,30.0,60.822747821793286,83.17403141893797,,,1,1.0,30.0
3029,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.2500000000037,,,1,1.0,30.0,61.70675865430712,82.29027531683832,,,1,1.0,30.0
3030,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,73.50000000000398,,,1,1.0,30.0,62.59076948682096,81.40651921473867,,,1,1.0,30.0
3031,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,74.75000000000426,,,1,1.0,30.0,63.4747803193348,80.52276311263901,,,1,1.0,30.0
3032,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,76.00000000000455,,,1,1.0,30.0,64.35879115184892,79.63900701053936,,,1,1.0,30.0
3033,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,77.25000000000483,,,1,1.0,30.0,65.24280198436347,78.7552509084397,,,1,1.0,30.0
3034,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,78.50000000000512,,,1,1.0,30.0,66.12681281687802,77.87149480634005,,,1,1.0,30.0
3035,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,79.7500000000054,,,1,1.0,30.0,67.01082364939256,76.9877387042404,,,1,1.0,30.0
3036,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,81.00000000000568,,,1,1.0,30.0,67.89483448190711,76.10398260214075,,,1,1.0,30.0
3037,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,82.25000000000597,,,1,1.0,30.0,68.77884531442166,75.2202265000411,,,1,1.0,30.0
3038,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,83.50000000000625,,,1,1.0,30.0,69.6628561469362,74.33647039794144,,,1,1.0,30.0
3039,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,84.75000000000654,,,1,1.0,30.0,70.54675585444502,73.45260315278259,,,1,1.0,30.0
3040,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,86.00000000000682,,,1,1.0,30.0,71.43065556195384,72.56873590762373,,,1,1.0,30.0
3041,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,87.2500000000071,,,1,1.0,30.0,72.31455526946266,71.68486866246488,,,1,1.0,30.0
3042,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.49189088134284,88.29803951736653,,,1,1.0,30.0,73.19845497697148,70.80100141730603,,,1,1.0,30.0
