tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,54010d86cf75a416_score,player_5429486f_x,player_5429486f_y,player_5429486f_move_target,player_5429486f_item,player_5429486f_score,player_5429486f_cut_speed,player_5429486f_speed,player_58befc84_x,player_58befc84_y,player_58befc84_move_target,player_58befc84_item,player_58befc84_score,player_58befc84_cut_speed,player_58befc84_speed
1922,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.00000000001046,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1923,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.50000000001,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1924,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.00000000000955,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1925,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.5000000000091,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1926,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.00000000000864,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1927,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.50000000000819,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1928,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.00000000000773,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1929,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.50000000000728,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1930,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.00000000000682,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1931,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.50000000000637,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1932,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.00000000000591,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1933,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.50000000000546,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1934,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.000000000005,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1935,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.50000000000455,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1936,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,73.00000000000409,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1937,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,73.50000000000364,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1938,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,74.00000000000318,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1939,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,74.50000000000273,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1940,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,75.00000000000227,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1941,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,75.50000000000182,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1942,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,76.00000000000136,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1943,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,76.50000000000091,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1944,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.00000000000045,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1945,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.5,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1946,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.99999999999955,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1947,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,78.49999999999909,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1948,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,78.99999999999864,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1949,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,79.49999999999818,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1950,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,79.99999999999773,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1951,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,80.49999999999727,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1952,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,80.99999999999682,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1953,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,81.49999999999636,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1954,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,81.99999999999591,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1955,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,82.49999999999545,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1956,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,82.999999999995,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1957,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,83.49999999999454,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1958,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,83.99999999999409,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1959,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,84.49999999999363,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1960,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,84.99999999999318,,,0,1.0,12.0,102.74999999999972,24.0,,plate,1,0.2,30.0
1961,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,85.49999999999272,,,0,1.0,12.0,101.49999999999943,24.0,,plate,1,0.2,30.0
1962,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,85.99999999999227,,,0,1.0,12.0,100.24999999999915,24.0,,plate,1,0.2,30.0
1963,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,86.49999999999181,,,0,1.0,12.0,98.99999999999886,24.0,,plate,1,0.2,30.0
1964,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,86.99999999999136,,,0,1.0,12.0,97.74999999999858,24.0,,plate,1,0.2,30.0
1965,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,87.4999999999909,,,0,1.0,12.0,96.4999999999983,24.0,,plate,1,0.2,30.0
1966,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.137048156007157,87.94371843039931,,,0,1.0,12.0,95.24999999999801,24.0,,plate,1,0.2,30.0
1967,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.488453684230638,88.29940671349851,,,0,1.0,12.0,93.99999999999773,24.0,,plate,1,0.2,30.0
1968,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.83985921245412,88.65509499659771,,,0,1.0,12.0,92.74999999999744,24.0,,plate,1,0.2,30.0
1969,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.1912647406776,89.01078327969691,,,0,1.0,12.0,91.49999999999716,24.0,,plate,1,0.2,30.0
1970,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.54267026890108,89.36647156279611,,,0,1.0,12.0,90.24999999999687,24.0,,plate,1,0.2,30.0
1971,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.89407579712456,89.7221598458953,,,0,1.0,12.0,88.99999999999659,24.0,,plate,1,0.2,30.0
1972,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.24548132534804,90.0778481289945,,,0,1.0,12.0,87.7499999999963,24.0,,plate,1,0.2,30.0
1973,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.596886853571522,90.4335364120937,,,0,1.0,12.0,86.49999999999602,24.0,,plate,1,0.2,30.0
1974,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.948292381795003,90.7892246951929,,,0,1.0,12.0,85.24999999999574,24.0,,plate,1,0.2,30.0
1975,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.299697910018484,91.1449129782921,,,0,1.0,12.0,83.99999999999545,24.0,,plate,1,0.2,30.0
1976,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.651103438241964,91.5006012613913,,,0,1.0,12.0,82.74999999999517,24.0,,plate,1,0.2,30.0
1977,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.002508966465445,91.8562895444905,,,0,1.0,12.0,81.49999999999488,24.0,,plate,1,0.2,30.0
1978,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.353914494688926,92.21197782758969,,,0,1.0,12.0,80.2499999999946,24.0,,plate,1,0.2,30.0
1979,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.705320022912407,92.56766611068889,,,0,1.0,12.0,78.99999999999432,24.0,,plate,1,0.2,30.0
1980,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.056725551135887,92.92335439378809,,,0,1.0,12.0,77.74999999999403,24.0,,plate,1,0.2,30.0
1981,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.408131079359368,93.27904267688729,,,0,1.0,12.0,76.49999999999375,24.0,,plate,1,0.2,30.0
1982,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.75953660758285,93.63473095998648,,,0,1.0,12.0,75.24999999999346,24.0,,plate,1,0.2,30.0
1983,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.11094213580633,93.99041924308568,,,0,1.0,12.0,73.99999999999318,24.0,,plate,1,0.2,30.0
1984,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.462347664030155,94.34610752618488,,,0,1.0,12.0,72.7499999999929,24.0,,plate,1,0.2,30.0
1985,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.81375319225399,94.70179580928408,,,0,1.0,12.0,71.70196048263347,24.49189088134284,,plate,1,0.2,30.0
1986,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.165158720477827,95.05748409238328,,,0,1.0,12.0,70.81260420163471,25.37026745516934,,plate,1,0.2,30.0
1987,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.516564248701663,95.41317237548247,,,0,1.0,12.0,69.92324792063596,26.24864402899584,,plate,1,0.2,30.0
1988,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.8679697769255,95.76886065858167,,,0,1.0,12.0,69.0338916396372,27.12702060282234,,plate,1,0.2,30.0
1989,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.219375305149335,96.12454894168087,,,0,1.0,12.0,68.14453535863845,28.00539717664884,,plate,1,0.2,30.0
1990,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.57078083337317,96.48023722478007,,,0,1.0,12.0,67.2551790776397,28.883773750475342,,plate,1,0.2,30.0
1991,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.92218636159701,96.83592550787927,,,0,1.0,12.0,66.36582279664094,29.762150324301842,,plate,1,0.2,30.0
1992,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.27359188982084,97.19161379097847,,,0,1.0,12.0,65.47646651564219,30.640526898128343,,plate,1,0.2,30.0
1993,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.62499741804468,97.54730207407766,,,0,1.0,12.0,64.58711023464343,31.518903471954843,,plate,1,0.2,30.0
1994,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.976402946268514,97.90299035717686,,,0,1.0,12.0,63.69775395364444,32.39728004578134,,plate,1,0.2,30.0
1995,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.32780847449235,98.25867864027606,,,0,1.0,12.0,62.80839767264497,33.275656619607844,,plate,1,0.2,30.0
1996,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.679214002716186,98.61436692337526,,,0,1.0,12.0,61.91904139164551,34.154033193434344,,plate,1,0.2,30.0
1997,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.03061953094002,98.97005520647446,,,0,1.0,12.0,61.02968511064632,35.032409767260845,,plate,1,0.2,30.0
1998,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.38202505916386,99.32574348957365,,,0,1.0,12.0,60.14032882964735,35.910786341087345,,plate,1,0.2,30.0
1999,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.733430587387694,99.68143177267285,,,0,1.0,12.0,59.25097254864839,36.789162914913845,,plate,1,0.2,30.0
2000,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.08483611561153,100.03712005577205,,,0,1.0,12.0,58.361616267649424,37.667539488740346,,plate,1,0.2,30.0
2001,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.436241643835366,100.39280833887125,,,0,1.0,12.0,57.47225998665046,38.545916062566846,,plate,1,0.2,30.0
2002,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.7876471720592,100.74849662197045,,,0,1.0,12.0,56.582903705651496,39.424292636393346,,plate,1,0.2,30.0
2003,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.13905270028304,101.10418490506964,,,0,1.0,12.0,56.0,40.0,,plate,1,0.2,30.0
2004,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.490458228506874,101.45987318816884,,,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
2005,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.84186375673071,101.81556147126804,,,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
