tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,6b29e69efc3a6cfb_score,player_10083e4f_x,player_10083e4f_y,player_10083e4f_move_target,player_10083e4f_item,player_10083e4f_score,player_10083e4f_cut_speed,player_10083e4f_speed,player_436928b2_x,player_436928b2_y,player_436928b2_move_target,player_436928b2_item,player_436928b2_score,player_436928b2_cut_speed,player_436928b2_speed,17866bea40aef4b6_score,4c54124368302dc5_message,038d6051eff8219b_score
4550,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.55550689308046,30.3655172799753,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4551,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.91123323826008,30.01415028188699,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4552,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.2669595834397,29.66278328379868,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4553,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.62268592861932,29.311416285710372,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4554,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.97841227379894,28.960049287622063,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4555,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.33413861897856,28.608682289533753,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4556,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.68986496415818,28.257315291445384,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4557,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.0455913093378,27.90594829335672,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4558,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.4013176545174,27.554581295268054,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4559,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.75704399969703,27.20321429717939,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4560,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.11277034487665,26.851847299090725,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4561,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.46849669005627,26.50048030100206,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4562,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.8242230352359,26.149113302913396,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4563,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.1799493804155,25.79774630482453,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4564,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.53567572559513,25.44637930673551,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4565,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.891402070774,25.09501230864649,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4566,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.2471284159521,24.74364531055747,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4567,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.6028547611302,24.39227831246845,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4568,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4569,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4570,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4571,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4572,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4573,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4574,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4575,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4576,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4577,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4578,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4579,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4580,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4581,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4582,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4583,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4584,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4585,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4586,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4587,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4588,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4589,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4590,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4591,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4592,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4593,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4594,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4595,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4596,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4597,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,1.0
4598,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,89.25000000000028,40.0,,,1,0.2,30.0,,,1.0
4599,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,90.50000000000057,40.0,,,1,0.2,30.0,,,1.0
4600,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,91.75000000000085,40.0,,,1,0.2,30.0,,,1.0
4601,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,93.00000000000114,40.0,,,1,0.2,30.0,,,1.0
4602,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,94.25000000000142,40.0,,,1,0.2,30.0,,,1.0
4603,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,95.5000000000017,40.0,,,1,0.2,30.0,,,1.0
4604,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,96.75000000000199,40.0,,,1,0.2,30.0,,,1.0
4605,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,98.00000000000227,40.0,,,1,0.2,30.0,,,1.0
4606,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,99.25000000000256,40.0,,,1,0.2,30.0,,,1.0
4607,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,100.50000000000284,40.0,,,1,0.2,30.0,,,1.0
4608,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,101.75000000000313,40.0,,,1,0.2,30.0,,,1.0
4609,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,103.00000000000341,40.0,,,1,0.2,30.0,,,1.0
4610,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,104.2500000000037,40.0,,,1,0.2,30.0,,,1.0
4611,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,105.50000000000398,40.0,,,1,0.2,30.0,,,1.0
4612,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,106.75000000000426,40.0,,,1,0.2,30.0,,,1.0
4613,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,108.00000000000455,40.0,,,1,0.2,30.0,,,1.0
4614,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,109.25000000000483,40.0,,,1,0.2,30.0,,,1.0
4615,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,110.50000000000512,40.0,,,1,0.2,30.0,,,1.0
4616,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5916666666666566,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,111.7500000000054,40.0,,,1,0.2,30.0,,,1.0
