tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d7bfe2f9ba950ec_score,player_34e6fcec_x,player_34e6fcec_y,player_34e6fcec_move_target,player_34e6fcec_item,player_34e6fcec_score,player_34e6fcec_cut_speed,player_34e6fcec_speed,player_a7b94e15_x,player_a7b94e15_y,player_a7b94e15_move_target,player_a7b94e15_item,player_a7b94e15_score,player_a7b94e15_cut_speed,player_a7b94e15_speed
2189,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.1249999999973,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2190,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.49999999999716,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2191,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.874999999997016,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2192,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.249999999996874,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2193,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.62499999999673,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2194,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.99999999999659,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2195,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.37499999999645,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2196,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2197,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2198,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2199,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2200,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2201,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2202,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2203,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2204,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2205,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2206,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2207,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2208,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2209,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2210,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2211,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2212,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2213,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2214,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2215,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2216,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2217,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2218,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2219,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2220,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2221,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2222,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2223,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2224,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2225,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2226,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2227,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2228,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2229,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2230,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2231,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2232,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2233,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2234,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2235,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2236,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2237,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2238,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2239,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2240,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2241,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2242,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2243,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2244,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2245,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2246,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2247,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2248,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2249,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2250,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2251,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2252,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2253,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2254,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2255,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2256,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2257,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2258,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2259,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2260,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2261,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2262,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2263,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2264,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2265,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2266,0,1,,0,2,tomato,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
