tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,3b4629b435768f1e_score,player_f2b0a017_x,player_f2b0a017_y,player_f2b0a017_move_target,player_f2b0a017_item,player_f2b0a017_score,player_f2b0a017_cut_speed,player_f2b0a017_speed,player_4230d1ad_x,player_4230d1ad_y,player_4230d1ad_move_target,player_4230d1ad_item,player_4230d1ad_score,player_4230d1ad_cut_speed,player_4230d1ad_speed,d671fbd0cae85b48_score,6e7feed32fb99402_message,126a131b47e29000_score
2777,train,True,0,1,tomato,2.208333333333334,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2778,train,True,0,1,tomato,2.2500000000000004,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2779,train,True,0,1,tomato,2.291666666666667,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2780,train,True,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2781,train,True,0,1,tomato,2.375,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2782,train,True,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2783,train,True,0,1,tomato,2.458333333333333,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2784,train,True,0,1,tomato,2.4999999999999996,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2785,train,True,0,1,tomato,2.541666666666666,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2786,train,True,0,1,tomato,2.5833333333333326,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2787,train,True,0,1,tomato,2.624999999999999,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2788,train,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2789,train,True,0,1,tomato,2.708333333333332,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2790,train,True,0,1,tomato,2.7499999999999987,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2791,train,True,0,1,tomato,2.791666666666665,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2792,train,True,0,1,tomato,2.8333333333333317,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2793,train,True,0,1,tomato,2.8749999999999982,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2794,train,True,0,1,tomato,2.9166666666666647,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2795,train,True,0,1,tomato,2.9583333333333313,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2796,train,True,0,1,tomato,2.999999999999998,2,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2797,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2798,train,True,0,1,tomato_cut,3.083333333333331,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2799,train,True,0,1,tomato_cut,3.1249999999999973,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2800,train,True,0,1,tomato_cut,3.166666666666664,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2801,train,True,0,1,tomato_cut,3.2083333333333304,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2802,train,True,0,1,tomato_cut,3.249999999999997,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2803,train,True,0,1,tomato_cut,3.2916666666666634,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2804,train,True,0,1,tomato_cut,3.33333333333333,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2805,train,True,0,1,tomato_cut,3.3749999999999964,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2806,train,True,0,1,tomato_cut,3.416666666666663,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2807,train,True,0,1,tomato_cut,3.4583333333333295,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2808,train,True,0,1,tomato_cut,3.499999999999996,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2809,train,True,0,1,tomato_cut,3.5416666666666625,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2810,train,True,0,1,tomato_cut,3.583333333333329,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2811,train,True,0,1,tomato_cut,3.6249999999999956,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2812,train,True,0,1,tomato_cut,3.666666666666662,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2813,train,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2814,train,True,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2815,train,True,0,1,tomato_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2816,train,True,0,1,tomato_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2817,train,True,0,1,tomato_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2818,train,True,0,1,tomato_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,
2819,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2820,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2821,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2822,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2823,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2824,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2825,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,39.11611652351695,24.88388347648305,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2826,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,38.2322330470339,25.7677669529661,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2827,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,37.34834957055085,26.65165042944915,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2828,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,36.4644660940678,27.535533905932198,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2829,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,35.58058261758475,28.419417382415247,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2830,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,34.6966991411017,29.303300858898297,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2831,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,33.812815664618654,30.187184335381346,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2832,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,32.928932188135605,31.071067811864395,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2833,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,32.045048711652555,31.954951288347445,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2834,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,31.161165235169506,32.838834764830494,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2835,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,30.277281758686456,33.722718241313544,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,
2836,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,29.393398282203407,34.60660171779659,,,1,1.0,30.0,25.24999999999993,24.0,,tomato_cut,2,1.0,30.0,,,
2837,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,28.509514805720357,35.49048519427964,,,1,1.0,30.0,26.499999999999858,24.0,,tomato_cut,2,1.0,30.0,,,
2838,train,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,27.625631329237308,36.37436867076269,,,1,1.0,30.0,27.749999999999787,24.0,,tomato_cut,2,1.0,30.0,,,
