tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d186cdce58f3164_score,player_63be8bac_x,player_63be8bac_y,player_63be8bac_move_target,player_63be8bac_item,player_63be8bac_score,player_63be8bac_cut_speed,player_63be8bac_speed,player_a29083f5_x,player_a29083f5_y,player_a29083f5_move_target,player_a29083f5_item,player_a29083f5_score,player_a29083f5_cut_speed,player_a29083f5_speed
2794,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
2795,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.499999999999744,,,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
2796,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.99999999999949,,,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
2797,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.49999999999923,,,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
2798,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.99999999999898,,,0,1.0,12.0,56.0,41.250000000000284,,,8,0.2,30.0
2799,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.49999999999872,,,0,1.0,12.0,56.0,42.50000000000057,,,8,0.2,30.0
2800,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.999999999998465,,,0,1.0,12.0,56.0,43.75000000000085,,,8,0.2,30.0
2801,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.49999999999821,,,0,1.0,12.0,56.0,45.00000000000114,,,8,0.2,30.0
2802,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.999999999997954,,,0,1.0,12.0,56.0,46.25000000000142,,,8,0.2,30.0
2803,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.4999999999977,,,0,1.0,12.0,56.0,47.500000000001705,,,8,0.2,30.0
2804,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.99999999999744,,,0,1.0,12.0,56.0,48.75000000000199,,,8,0.2,30.0
2805,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.499999999997186,,,0,1.0,12.0,56.0,50.000000000002274,,,8,0.2,30.0
2806,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.99999999999693,,,0,1.0,12.0,56.0,51.25000000000256,,,8,0.2,30.0
2807,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.499999999996675,,,0,1.0,12.0,56.0,52.50000000000284,,,8,0.2,30.0
2808,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.99999999999642,,,0,1.0,12.0,56.0,53.750000000003126,,,8,0.2,30.0
2809,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.49999999999616,,,0,1.0,12.0,56.0,55.00000000000341,,,8,0.2,30.0
2810,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.99999999999591,,,0,1.0,12.0,56.0,56.0,,,8,0.2,30.0
2811,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.49999999999565,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2812,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.999999999995396,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2813,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.49999999999514,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2814,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.999999999994884,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2815,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.49999999999463,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2816,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.99999999999437,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2817,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.49999999999412,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2818,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.99999999999386,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2819,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.499999999993605,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2820,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.99999999999335,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2821,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.49999999999309,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2822,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.99999999999284,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2823,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.49999999999258,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2824,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.999999999992326,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2825,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.49999999999207,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2826,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2827,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2828,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,8,0.2,30.0
2829,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,57.250000000000284,56.0,,tomato_salad,8,0.2,30.0
2830,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,58.50000000000057,56.0,,tomato_salad,8,0.2,30.0
2831,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,59.75000000000085,56.0,,tomato_salad,8,0.2,30.0
2832,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,61.00000000000114,56.0,,tomato_salad,8,0.2,30.0
2833,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,62.25000000000142,56.0,,tomato_salad,8,0.2,30.0
2834,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,63.500000000001705,56.0,,tomato_salad,8,0.2,30.0
2835,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,64.75000000000199,56.0,,tomato_salad,8,0.2,30.0
2836,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,66.00000000000227,56.0,,tomato_salad,8,0.2,30.0
2837,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,67.25000000000256,56.0,,tomato_salad,8,0.2,30.0
2838,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,68.50000000000284,56.0,,tomato_salad,8,0.2,30.0
2839,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,69.75000000000313,56.0,,tomato_salad,8,0.2,30.0
2840,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,71.00000000000341,56.0,,tomato_salad,8,0.2,30.0
2841,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,72.2500000000037,56.0,,tomato_salad,8,0.2,30.0
2842,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,tomato,0,1.0,12.0,73.50000000000398,56.0,,tomato_salad,8,0.2,30.0
2843,0,1,,0,2,tomato,0.0,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,74.75000000000426,56.0,,tomato_salad,8,0.2,30.0
2844,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,76.00000000000455,56.0,,tomato_salad,8,0.2,30.0
2845,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,77.25000000000483,56.0,,tomato_salad,8,0.2,30.0
2846,0,1,,0,2,tomato,0.125,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,78.50000000000512,56.0,,tomato_salad,8,0.2,30.0
2847,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,79.7500000000054,56.0,,tomato_salad,8,0.2,30.0
2848,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,81.00000000000568,56.0,,tomato_salad,8,0.2,30.0
2849,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,82.25000000000597,56.0,,tomato_salad,8,0.2,30.0
2850,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,83.50000000000625,56.0,,tomato_salad,8,0.2,30.0
2851,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,84.75000000000654,56.0,,tomato_salad,8,0.2,30.0
2852,0,1,,0,2,tomato,0.375,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,86.00000000000682,56.0,,tomato_salad,8,0.2,30.0
2853,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,87.2500000000071,56.0,,tomato_salad,8,0.2,30.0
2854,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,tomato_salad,8,0.2,30.0
2855,0,1,,0,2,tomato,0.5,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2856,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2857,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2858,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2859,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2860,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2861,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2862,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2863,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,9,0.2,30.0
2864,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,54.749999999999716,,,9,0.2,30.0
2865,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,53.49999999999943,,,9,0.2,30.0
2866,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,52.24999999999915,,,9,0.2,30.0
2867,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,50.99999999999886,,,9,0.2,30.0
2868,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,49.74999999999858,,,9,0.2,30.0
2869,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,48.499999999998295,,,9,0.2,30.0
2870,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,47.24999999999801,,,9,0.2,30.0
2871,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,45.999999999997726,,,9,0.2,30.0
2872,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,12.0,88.0,44.74999999999744,,,9,0.2,30.0
