tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,dcfb81fbdf7a4cdd_score,player_b627f7cf_x,player_b627f7cf_y,player_b627f7cf_move_target,player_b627f7cf_item,player_b627f7cf_score,player_b627f7cf_cut_speed,player_b627f7cf_speed,player_f989a9b0_x,player_f989a9b0_y,player_f989a9b0_move_target,player_f989a9b0_item,player_f989a9b0_score,player_f989a9b0_cut_speed,player_f989a9b0_speed,083e712a9afd63b5_score,bed7811e0a79354d_message,25a8ff24c310024b_score
4148,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4149,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4150,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4151,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4152,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4153,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4154,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4155,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4156,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4157,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4158,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4159,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4160,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4161,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4162,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4163,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,41.250000000000284,,,0,1.0,30.0,,,1.0
4164,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,42.50000000000057,,,0,1.0,30.0,,,1.0
4165,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,43.75000000000085,,,0,1.0,30.0,,,1.0
4166,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,45.00000000000114,,,0,1.0,30.0,,,1.0
4167,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,46.25000000000142,,,0,1.0,30.0,,,1.0
4168,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,47.500000000001705,,,0,1.0,30.0,,,1.0
4169,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,48.75000000000199,,,0,1.0,30.0,,,1.0
4170,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,50.000000000002274,,,0,1.0,30.0,,,1.0
4171,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,51.25000000000256,,,0,1.0,30.0,,,1.0
4172,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,52.50000000000284,,,0,1.0,30.0,,,1.0
4173,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,53.750000000003126,,,0,1.0,30.0,,,1.0
4174,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,1,1.0,30.0,24.0,55.00000000000341,,,0,1.0,30.0,,,1.0
4175,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,1,1.0,30.0,24.0,56.250000000003695,,,0,1.0,30.0,,,1.0
4176,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,1,1.0,30.0,24.0,57.50000000000398,,,0,1.0,30.0,,,1.0
4177,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,1,1.0,30.0,24.0,58.75000000000426,,,0,1.0,30.0,,,1.0
4178,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,1,1.0,30.0,24.0,60.00000000000455,,,0,1.0,30.0,,,1.0
4179,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,1,1.0,30.0,24.0,61.25000000000483,,,0,1.0,30.0,,,1.0
4180,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,1,1.0,30.0,24.0,62.500000000005116,,,0,1.0,30.0,,,1.0
4181,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,1,1.0,30.0,24.0,63.7500000000054,,,0,1.0,30.0,,,1.0
4182,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,1,1.0,30.0,24.0,65.00000000000568,,,0,1.0,30.0,,,1.0
4183,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,1,1.0,30.0,24.0,66.25000000000597,,,0,1.0,30.0,,,1.0
4184,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,1,1.0,30.0,24.0,67.50000000000625,,,0,1.0,30.0,,,1.0
4185,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,1,1.0,30.0,24.0,68.75000000000654,,,0,1.0,30.0,,,1.0
4186,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.8763439699661,24.30755190613945,,plate,1,1.0,30.0,24.0,70.00000000000682,,,0,1.0,30.0,,,1.0
4187,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9873267412821,25.186271637966456,,plate,1,1.0,30.0,24.0,71.2500000000071,,,0,1.0,30.0,,,1.0
4188,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.0983095125981,26.06499136979346,,plate,1,1.0,30.0,24.0,72.50000000000739,,,0,1.0,30.0,,,1.0
4189,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.20929228391411,26.943711101620465,,plate,1,1.0,30.0,24.0,73.75000000000767,,,0,1.0,30.0,,,1.0
4190,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.32027505523011,27.82243083344747,,plate,1,1.0,30.0,24.0,75.00000000000796,,,0,1.0,30.0,,,1.0
4191,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43125782654612,28.70115056527412,,plate,1,1.0,30.0,24.0,76.25000000000824,,,0,1.0,30.0,,,1.0
4192,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54224059786175,29.57987029710077,,plate,1,1.0,30.0,24.0,77.50000000000853,,,0,1.0,30.0,,,1.0
4193,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.6532233691772,30.458590028927418,,plate,1,1.0,30.0,24.0,78.75000000000881,,,0,1.0,30.0,,,1.0
4194,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.76420614049265,31.337309760754067,,plate,1,1.0,30.0,24.0,80.0000000000091,,,0,1.0,30.0,,,1.0
4195,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87518891180801,32.2160294925808,,plate,1,1.0,30.0,24.0,81.25000000000938,,,0,1.0,30.0,,,1.0
4196,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.98617168312309,33.094749224407806,,plate,1,1.0,30.0,24.0,82.50000000000966,,,0,1.0,30.0,,,1.0
4197,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09715445443817,33.97346895623481,,plate,1,1.0,30.0,24.0,83.75000000000995,,,0,1.0,30.0,,,1.0
4198,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.20813722575326,34.852188688061815,,plate,1,1.0,30.0,24.0,85.00000000001023,,,0,1.0,30.0,,,1.0
4199,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31911999706834,35.73090841988882,,plate,1,1.0,30.0,24.0,86.25000000001052,,,0,1.0,30.0,,,1.0
4200,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.43010276838343,36.609628151715825,,plate,1,1.0,30.0,24.0,87.5000000000108,,,0,1.0,30.0,,,1.0
4201,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54108553969851,37.48834788354283,,plate,1,1.0,30.0,24.0,88.75000000001108,,,0,1.0,30.0,,,1.0
4202,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.6520683110136,38.367067615369834,,plate,1,1.0,30.0,24.0,90.00000000001137,,,0,1.0,30.0,,,1.0
4203,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.76305108232869,39.24578734719684,,plate,1,1.0,30.0,24.0,91.25000000001165,,,0,1.0,30.0,,,1.0
4204,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.74411162538074,39.81349821690576,,plate,1,1.0,30.0,24.0,92.50000000001194,,,0,1.0,30.0,,,1.0
4205,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.49419931818743,39.82830444284919,,plate,1,1.0,30.0,24.0,93.75000000001222,,,0,1.0,30.0,,,1.0
4206,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.24428701099411,39.84311066879262,,plate,1,1.0,30.0,24.0,95.0000000000125,,,0,1.0,30.0,,,1.0
4207,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.9943747038008,39.85791689473605,,plate,1,1.0,30.0,24.0,96.25000000001279,,,0,1.0,30.0,,,1.0
4208,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.74446239660749,39.87272312067948,,plate,1,1.0,30.0,24.0,97.50000000001307,,,0,1.0,30.0,,,1.0
4209,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,1,1.0,30.0,24.0,98.75000000001336,,,0,1.0,30.0,,,1.0
4210,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.24463778222086,39.902335572566344,,plate,1,1.0,30.0,24.0,100.00000000001364,,,0,1.0,30.0,,,1.0
4211,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.99472547502755,39.917141798509775,,plate,1,1.0,30.0,24.0,101.25000000001393,,,0,1.0,30.0,,,1.0
4212,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.74481316783424,39.931948024453206,,plate,1,1.0,30.0,24.0,102.50000000001421,,,0,1.0,30.0,,,1.0
4213,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.49490086064093,39.94675425039664,,plate,1,1.0,30.0,24.0,103.7500000000145,,,0,1.0,30.0,,,1.0
