tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,282cf5ee11cfbdc1_score,player_340a9ec1_x,player_340a9ec1_y,player_340a9ec1_move_target,player_340a9ec1_item,player_340a9ec1_score,player_340a9ec1_cut_speed,player_340a9ec1_speed,player_ed85bc66_x,player_ed85bc66_y,player_ed85bc66_move_target,player_ed85bc66_item,player_ed85bc66_score,player_ed85bc66_cut_speed,player_ed85bc66_speed
2696,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.742591541016274,101.90796321221984,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2697,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.10050389097966,101.55882319769336,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2698,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.458416240943045,101.20968318316687,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2699,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.81632859090643,100.86054316864039,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2700,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.174240940869815,100.5114031541139,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2701,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.5321532908332,100.16226313958742,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2702,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.890065640796585,99.81312312506094,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2703,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.24797799075997,99.46398311053446,,,1,1.0,12.0,24.88388347648305,88.88388347648305,,,0,0.2,30.0
2704,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.60589034072327,99.11484309600797,,,1,1.0,12.0,25.7677669529661,89.7677669529661,,,0,0.2,30.0
2705,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.963802690685945,98.76570308148149,,,1,1.0,12.0,26.65165042944915,90.65165042944915,,,0,0.2,30.0
2706,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.32171504064862,98.416563066955,,,1,1.0,12.0,27.535533905932198,91.5355339059322,,,0,0.2,30.0
2707,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.679627390611294,98.06742305242852,,,1,1.0,12.0,28.419417382415247,92.41941738241525,,,0,0.2,30.0
2708,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.03753974057397,97.71828303790204,,,1,1.0,12.0,29.303300858898297,93.3033008588983,,,0,0.2,30.0
2709,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.395452090536644,97.36914302337556,,,1,1.0,12.0,30.187184335381346,94.18718433538135,,,0,0.2,30.0
2710,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.75336444049932,97.02000300884907,,,1,1.0,12.0,31.071067811864395,95.0710678118644,,,0,0.2,30.0
2711,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.11127679046199,96.67086299432259,,,1,1.0,12.0,31.954951288347445,95.95495128834744,,,0,0.2,30.0
2712,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.46918914042467,96.3217229797961,,,1,1.0,12.0,32.838834764830494,96.8388347648305,,,0,0.2,30.0
2713,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.82710149038734,95.97258296526962,,,1,1.0,12.0,33.722718241313544,97.72271824131354,,,0,0.2,30.0
2714,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.18501384035002,95.62344295074314,,,1,1.0,12.0,34.60660171779659,98.6066017177966,,,0,0.2,30.0
2715,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.54292619031269,95.27430293621666,,,1,1.0,12.0,35.49048519427964,99.49048519427964,,,0,0.2,30.0
2716,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.900838540275366,94.92516292169017,,,1,1.0,12.0,36.37436867076269,100.37436867076269,,,0,0.2,30.0
2717,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.25875089023804,94.57602290716369,,,1,1.0,12.0,37.25825214724574,101.25825214724574,,,0,0.2,30.0
2718,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.616663240200715,94.2268828926372,,,1,1.0,12.0,38.14213562372879,102.14213562372879,,,0,0.2,30.0
2719,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.97457559016339,93.87774287811072,,,1,1.0,12.0,39.02601910021184,103.02601910021184,,,0,0.2,30.0
2720,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.332487940126065,93.52860286358424,,,1,1.0,12.0,39.95382555869017,103.80565318468376,,,0,0.2,30.0
2721,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.69040029008874,93.17946284905776,,,1,1.0,12.0,41.203733885133886,103.82079172774075,,,0,0.2,30.0
2722,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.048312640051414,92.83032283453127,,,1,1.0,12.0,42.4536422115776,103.83593027079775,,,0,0.2,30.0
2723,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.40622499001409,92.48118282000463,,,1,1.0,12.0,43.70355053802132,103.85106881385474,,,0,0.2,30.0
2724,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.76413733997676,92.13204280547764,,,1,1.0,12.0,44.953458864465034,103.86620735691173,,,0,0.2,30.0
2725,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.12204968993944,91.78290279095064,,,1,1.0,12.0,46.20336719090875,103.88134589996872,,,0,0.2,30.0
2726,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.47996203990211,91.43376277642365,,,1,1.0,12.0,47.453275517352466,103.89648444302571,,,0,0.2,30.0
2727,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.83787438986479,91.08462276189665,,,1,1.0,12.0,48.70318384379618,103.9116229860827,,,0,0.2,30.0
2728,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.19578673982746,90.73548274736966,,,1,1.0,12.0,49.9530921702399,103.9267615291397,,,0,0.2,30.0
2729,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.553699089790136,90.38634273284266,,,1,1.0,12.0,51.203000496683615,103.94190007219669,,,0,0.2,30.0
2730,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.91161143975281,90.03720271831567,,,1,1.0,12.0,52.45290882312733,103.95703861525368,,,0,0.2,30.0
2731,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.269523789715485,89.68806270378867,,,1,1.0,12.0,53.70281714957105,103.97217715831083,,,0,0.2,30.0
2732,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.62743613967816,89.33892268926168,,,1,1.0,12.0,54.95272547601476,103.98731570136853,,,0,0.2,30.0
2733,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.985348489640835,88.98978267473468,,,1,1.0,12.0,56.0872550381394,103.71652727089011,,,0,0.2,30.0
2734,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.34326083960351,88.6406426602077,,,1,1.0,12.0,56.97660472608601,102.83814402164748,,,0,0.2,30.0
2735,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.701173189566184,88.29150264568071,,,1,1.0,12.0,57.865954414032615,101.95976077240485,,,0,0.2,30.0
2736,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.805803606340724,87.83377051466039,,,1,1.0,12.0,58.75530410197922,101.08137752316222,,,0,0.2,30.0
2737,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.81193549354177,87.33380811611488,,,1,1.0,12.0,59.644653789925826,100.20299427391959,,,0,0.2,30.0
2738,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.81806738074279,86.83384571756937,,,1,1.0,12.0,60.53400347787243,99.32461102467695,,,0,0.2,30.0
2739,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.82419926794381,86.33388331902387,,,1,1.0,12.0,61.42335316581904,98.44622777543432,,,0,0.2,30.0
2740,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.83033115514483,85.83392092047836,,,1,1.0,12.0,62.31270285376564,97.56784452619169,,,0,0.2,30.0
2741,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.836463042345855,85.33395852193286,,,1,1.0,12.0,63.20205254171225,96.68946127694906,,,0,0.2,30.0
2742,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.84259492954688,84.83399612338735,,,1,1.0,12.0,64.09140222965885,95.81107802770643,,,0,0.2,30.0
2743,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.8487268167479,84.33403372484185,,,1,1.0,12.0,64.98075191760546,94.9326947784638,,,0,0.2,30.0
2744,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.85485870394892,83.83407132629634,,,1,1.0,12.0,65.87010160555207,94.05431152922117,,,0,0.2,30.0
2745,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.86099059114994,83.33410892775083,,,1,1.0,12.0,66.75945129349867,93.17592827997854,,,0,0.2,30.0
2746,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.867122478350964,82.83414652920533,,,1,1.0,12.0,67.64880098144528,92.2975450307359,,,0,0.2,30.0
2747,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.87325436555199,82.33418413065982,,,1,1.0,12.0,68.53815066939188,91.41916178149327,,,0,0.2,30.0
2748,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.879386252753015,81.83422173211432,,,1,1.0,12.0,69.42750035733849,90.54077853225064,,,0,0.2,30.0
2749,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.88551813995404,81.33425933356881,,,1,1.0,12.0,70.31685004528468,89.66239528300801,,,0,0.2,30.0
2750,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.89165002715506,80.8342969350233,,,1,1.0,12.0,71.20619973323029,88.78401203376538,,,0,0.2,30.0
2751,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.89778191435608,80.3343345364778,,,1,1.0,12.0,72.09376754763578,87.90383568743135,,,0,0.2,30.0
2752,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.9039138015571,79.83437213793229,,,1,1.0,12.0,72.97771761879314,87.02001881063904,,,0,0.2,30.0
2753,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.910045688758125,79.33440973938679,,,1,1.0,12.0,71.72979479484322,87.09205092477202,,,0,0.2,30.0
2754,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.916177575959146,78.83444734084128,,,1,1.0,12.0,70.4818719708933,87.164083038905,,,0,0.2,30.0
2755,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.92230946316017,78.33448494229577,,,1,1.0,12.0,69.23394914694337,87.23611515303861,,,0,0.2,30.0
2756,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.92844135036119,77.83452254375027,,,1,1.0,12.0,67.98602632299345,87.30814726717234,,,0,0.2,30.0
2757,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.93457323756221,77.33456014520476,,,1,1.0,12.0,66.73810349904353,87.38017938130606,,,0,0.2,30.0
2758,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.940705124763234,76.83459774665926,,,1,1.0,12.0,65.49018067509361,87.4522114954398,,,0,0.2,30.0
2759,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.946837011964256,76.33463534811375,,,1,1.0,12.0,64.24225785114369,87.52424360957353,,,0,0.2,30.0
2760,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.95296889916528,75.83467294956824,,,1,1.0,12.0,62.994335027194346,87.59627572370722,,,0,0.2,30.0
2761,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.9591007863663,75.33471055102274,,,1,1.0,12.0,61.746412203245136,87.66830783784091,,,0,0.2,30.0
2762,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.96523267356732,74.83474815247723,,,1,1.0,12.0,60.498489379295926,87.7403399519746,,,0,0.2,30.0
2763,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.97136456076834,74.33478575393173,,,1,1.0,12.0,59.250566555346715,87.8123720661083,,,0,0.2,30.0
2764,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.977496447969365,73.83482335538622,,,1,1.0,12.0,58.002643731397505,87.88440418024199,,,0,0.2,30.0
2765,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.98362833517039,73.33486095684071,,,1,1.0,12.0,56.754720907448295,87.95643629437568,,,0,0.2,30.0
2766,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.98976022237141,72.83489855829521,,,1,1.0,12.0,56.0,88.0,,,0,0.2,30.0
2767,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.99589210957243,72.3349361597497,,,1,1.0,12.0,56.0,88.0,,tomato_salad,0,0.2,30.0
2768,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.99760297130682,71.83494631632448,,,1,1.0,12.0,56.0,88.0,,tomato_salad,0,0.2,30.0
2769,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.997678659238474,71.33494632205333,,,1,1.0,12.0,56.0,88.0,,tomato_salad,0,0.2,30.0
2770,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.99775434717013,70.83494632778218,,,1,1.0,12.0,56.0,88.0,,tomato_salad,0,0.2,30.0
2771,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.997830035101785,70.33494633351103,,,1,1.0,12.0,56.0,88.0,,tomato_salad,0,0.2,30.0
2772,0,1,,0,2,,0.0,0,0,3,None_cut,3.8749999999999916,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.99790572303344,69.83494633923988,,,1,1.0,12.0,56.0,88.0,,tomato_salad,0,0.2,30.0
