tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7cbf536e775fbb86_score,player_514d83b4_x,player_514d83b4_y,player_514d83b4_move_target,player_514d83b4_item,player_514d83b4_score,player_514d83b4_cut_speed,player_514d83b4_speed,player_eac5942a_x,player_eac5942a_y,player_eac5942a_move_target,player_eac5942a_item,player_eac5942a_score,player_eac5942a_cut_speed,player_eac5942a_speed
2689,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.941666666666659,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.6236494487402,93.24626745648621,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2690,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.949999999999992,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.27225396477619,93.60196566262309,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2691,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9583333333333255,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.92085848081218,93.95766386875997,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2692,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.569462996848166,94.31336207489684,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2693,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.974999999999992,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.218067512884154,94.66906028103372,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2694,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9833333333333254,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.86667202892014,95.0247584871706,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2695,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9916666666666587,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.51527654495613,95.38045669330758,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2696,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.999999999999992,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.16388106099212,95.73615489944488,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2697,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0083333333333253,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.812485577028106,96.09185310558219,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2698,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0166666666666586,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.461090093064094,96.4475513117195,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2699,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.10969460910008,96.8032495178568,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2700,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.033333333333325,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.75829912513607,97.1589477239941,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2701,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0416666666666585,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.40690364117206,97.5146459301314,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2702,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.049999999999992,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.055508157208045,97.8703441362687,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2703,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.058333333333325,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.70411267324403,98.226042342406,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2704,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0666666666666584,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.35271718928002,98.58174054854331,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2705,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0749999999999917,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.00132170531601,98.93743875468061,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2706,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.083333333333325,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.649926221352,99.29313696081792,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2707,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0916666666666583,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.298530737387985,99.64883516695522,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2708,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0999999999999917,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.94713525342397,100.00453337309251,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2709,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.108333333333325,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.59573976945996,100.36023157922982,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2710,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1166666666666583,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.24434428549595,100.71592978536712,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2711,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1249999999999916,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.89294880153194,101.07162799150443,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2712,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.133333333333325,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.541553317567924,101.42732619764173,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2713,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.141666666666658,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.19015783360391,101.78302440377904,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2714,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1499999999999915,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.8387623496399,102.13872260991633,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2715,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1583333333333248,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.48736686567589,102.49442081605363,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2716,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666658,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.135971381711876,102.85011902219094,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2717,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.784575897747864,103.20581722832824,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2718,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1833333333333247,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.43318041378385,103.56151543446555,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2719,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.191666666666658,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.079721006524785,103.6916434008553,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2720,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1999999999999913,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.72187576226373,103.34243460778151,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2721,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2083333333333246,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.36403051800267,102.99322581470865,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2722,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.006185273741615,102.64401702163583,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2723,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.224999999999991,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.64834002948056,102.29480822856301,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2724,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2333333333333245,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.2904947852195,101.94559943549021,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2725,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.241666666666658,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.932649540958444,101.59639064241739,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2726,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.249999999999991,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.57480429669739,101.24718184934457,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2727,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.21695905243633,100.89797305627177,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2728,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2666666666666577,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.85911380817527,100.54876426319895,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2729,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.501268563914216,100.19955547012613,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2730,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.14342331965316,99.85034667705332,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2731,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.7855780753921,99.5011378839805,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2732,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.427732831131046,99.15192909090769,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2733,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.06988758686999,98.80272029783487,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2734,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.71204234260893,98.45351150476206,,tomato,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2735,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.354197098347875,98.10430271168924,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2736,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.99635185408682,97.75509391861642,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2737,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.63850660982576,97.40588512554362,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2738,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.280661365564704,97.0566763324708,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2739,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.92281612130365,96.70746753939798,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2740,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.56497087704259,96.35825874632518,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2741,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.20712563278153,96.00904995325236,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2742,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.849280388520324,95.6598411601794,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2743,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.49143514425891,95.31063236710624,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2744,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.1335898999975,94.96142357403308,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2745,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.775744655736087,94.61221478095992,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2746,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.417899411474675,94.26300598788676,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2747,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.060054167213263,93.9137971948136,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2748,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.70220892295185,93.56458840174044,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2749,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.34436367869044,93.21537960866728,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2750,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.986518434429026,92.8661708155941,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2751,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.628673190167614,92.51696202252094,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2752,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.270827945906202,92.16775322944778,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2753,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.91298270164479,91.81854443637462,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2754,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.555137457383378,91.46933564330146,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2755,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.197292213121965,91.1201268502283,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2756,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.839446968860553,90.77091805715514,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2757,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.48160172459914,90.42170926408198,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2758,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.12375648033773,90.07250047100882,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2759,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.765911236076317,89.72329167793566,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2760,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.408065991814905,89.3740828848625,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2761,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.050220747553492,89.02487409178934,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2762,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.69237550329208,88.67566529871618,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2763,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.334530259030668,88.32645650564301,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
2764,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.2916666666666576,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.194748491455474,87.88378046251947,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
