tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8b55d997442c5ec8_score,player_7a882870_x,player_7a882870_y,player_7a882870_move_target,player_7a882870_item,player_7a882870_score,player_7a882870_cut_speed,player_7a882870_speed,player_19d3005d_x,player_19d3005d_y,player_19d3005d_move_target,player_19d3005d_item,player_19d3005d_score,player_19d3005d_cut_speed,player_19d3005d_speed
2541,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2542,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2543,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2544,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2545,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2546,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2547,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2548,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2549,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2550,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2551,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2552,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2553,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2554,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2555,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2556,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2557,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2558,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2559,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2560,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,41.250000000000284,,tomato,0,0.2,30.0
2561,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,42.50000000000057,,tomato,0,0.2,30.0
2562,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,43.75000000000085,,tomato,0,0.2,30.0
2563,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,45.00000000000114,,tomato,0,0.2,30.0
2564,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,46.25000000000142,,tomato,0,0.2,30.0
2565,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,47.500000000001705,,tomato,0,0.2,30.0
2566,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,48.75000000000199,,tomato,0,0.2,30.0
2567,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,50.000000000002274,,tomato,0,0.2,30.0
2568,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,51.25000000000256,,tomato,0,0.2,30.0
2569,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,52.50000000000284,,tomato,0,0.2,30.0
2570,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,53.750000000003126,,tomato,0,0.2,30.0
2571,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,55.00000000000341,,tomato,0,0.2,30.0
2572,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,56.250000000003695,,tomato,0,0.2,30.0
2573,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,57.50000000000398,,tomato,0,0.2,30.0
2574,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,58.75000000000426,,tomato,0,0.2,30.0
2575,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,60.00000000000455,,tomato,0,0.2,30.0
2576,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,61.25000000000483,,tomato,0,0.2,30.0
2577,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,62.500000000005116,,tomato,0,0.2,30.0
2578,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,63.7500000000054,,tomato,0,0.2,30.0
2579,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,65.00000000000568,,tomato,0,0.2,30.0
2580,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,66.25000000000597,,tomato,0,0.2,30.0
2581,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,67.50000000000625,,tomato,0,0.2,30.0
2582,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,68.75000000000654,,tomato,0,0.2,30.0
2583,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,70.00000000000682,,tomato,0,0.2,30.0
2584,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,71.2500000000071,,tomato,0,0.2,30.0
2585,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,72.50000000000739,,tomato,0,0.2,30.0
2586,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,73.75000000000767,,tomato,0,0.2,30.0
2587,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,75.00000000000796,,tomato,0,0.2,30.0
2588,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,76.25000000000824,,tomato,0,0.2,30.0
2589,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,77.50000000000853,,tomato,0,0.2,30.0
2590,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,78.75000000000881,,tomato,0,0.2,30.0
2591,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,80.0000000000091,,tomato,0,0.2,30.0
2592,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,81.25000000000938,,tomato,0,0.2,30.0
2593,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,82.50000000000966,,tomato,0,0.2,30.0
2594,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,83.75000000000995,,tomato,0,0.2,30.0
2595,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,85.00000000001023,,tomato,0,0.2,30.0
2596,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,86.25000000001052,,tomato,0,0.2,30.0
2597,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.0,87.5000000000108,,tomato,0,0.2,30.0
2598,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,24.66756619610841,88.47591077356992,,tomato,0,0.2,30.0
2599,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,25.545942769935266,89.36526705456868,,tomato,0,0.2,30.0
2600,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,26.42431934376212,90.25462333556743,,tomato,0,0.2,30.0
2601,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,27.302695917588977,91.14397961656618,,tomato,0,0.2,30.0
2602,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,28.181072491415833,92.03333589756494,,tomato,0,0.2,30.0
2603,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,29.05944906524269,92.9226921785637,,tomato,0,0.2,30.0
2604,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,29.937825639069217,93.81204845956245,,tomato,0,0.2,30.0
2605,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,30.816202212895718,94.7014047405612,,tomato,0,0.2,30.0
2606,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,31.694578786722218,95.59076102155996,,tomato,0,0.2,30.0
2607,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,32.57295536054872,96.48011730255871,,tomato,0,0.2,30.0
2608,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,33.45133193437522,97.36947358355746,,tomato,0,0.2,30.0
2609,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,34.32970850820172,98.25882986455622,,tomato,0,0.2,30.0
2610,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,35.20808508202822,99.14818614555497,,tomato,0,0.2,30.0
2611,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,36.08646165585472,100.03754242655373,,tomato,0,0.2,30.0
2612,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,36.96483822968122,100.92689870755248,,tomato,0,0.2,30.0
2613,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,37.84321480350772,101.81625498855124,,tomato,0,0.2,30.0
2614,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato_salad,0,1.0,12.0,38.72159137733422,102.70561126955039,,tomato,0,0.2,30.0
2615,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.49999999999955,,tomato_salad,0,1.0,12.0,39.59996795116072,103.59496755055007,,tomato,0,0.2,30.0
2616,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.99999999999909,,tomato_salad,0,1.0,12.0,40.49047625129634,103.144703231137,,tomato,0,0.2,30.0
2617,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.49999999999864,,tomato_salad,0,1.0,12.0,41.384815622898,102.27140082738306,,tomato,0,0.2,30.0
2618,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.99999999999818,,tomato_salad,0,1.0,12.0,42.27915499449966,101.39809842362912,,tomato,0,0.2,30.0
