tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f12ade81e57f1c24_score,player_e08bb2a1_x,player_e08bb2a1_y,player_e08bb2a1_move_target,player_e08bb2a1_item,player_e08bb2a1_score,player_e08bb2a1_cut_speed,player_e08bb2a1_speed,player_d2afa516_x,player_d2afa516_y,player_d2afa516_move_target,player_d2afa516_item,player_d2afa516_score,player_d2afa516_cut_speed,player_d2afa516_speed
2223,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2224,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2225,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2226,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2227,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2228,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2229,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2230,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2231,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2232,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2233,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2234,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2235,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2236,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2237,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2238,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2239,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2240,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2241,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2242,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2243,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2244,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2245,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2246,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.35355339059322,55.64644660940678,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2247,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.70710678118644,55.29289321881356,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2248,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.06066017177966,54.93933982822034,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2249,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.41421356237288,54.58578643762712,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2250,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.7677669529661,54.2322330470339,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2251,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.12132034355932,53.87867965644068,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2252,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.47487373415254,53.52512626584746,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2253,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.82842712474576,53.17157287525424,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2254,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.18198051533898,52.81801948466102,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2255,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.5355339059322,52.4644660940678,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2256,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.88908729652542,52.11091270347458,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2257,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.24264068711864,51.75735931288136,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2258,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.59619407771186,51.40380592228814,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2259,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.94974746830508,51.05025253169492,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2260,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.3033008588983,50.6966991411017,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2261,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.656854249491516,50.343145750508484,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2262,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.010407640084736,49.989592359915264,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2263,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.363961030677956,49.636038969322044,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2264,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.717514421271176,49.282485578728824,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2265,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.071067811864395,48.928932188135605,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2266,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.424621202457615,48.575378797542385,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2267,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.778174593050835,48.221825406949165,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2268,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.13172798364405,47.868272016355945,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2269,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.48528137423727,47.514718625762725,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2270,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.8388347648305,47.161165235169506,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2271,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.19238815542371,46.807611844576286,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2272,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.54594154601693,46.454058453983066,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2273,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.89949493661015,46.100505063389846,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2274,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.25304832720337,45.74695167279663,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2275,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.6066017177966,45.39339828220341,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2276,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.96015510838981,45.03984489161019,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2277,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.31370849898303,44.68629150101697,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2278,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.66726188957625,44.33273811042375,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2279,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.02081528016947,43.97918471983053,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2280,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.37436867076269,43.62563132923731,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2281,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.72792206135591,43.27207793864409,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2282,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.08147545194913,42.91852454805087,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2283,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.43502884254235,42.56497115745765,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2284,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.78858223313557,42.21141776686443,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2285,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.14213562372879,41.85786437627121,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2286,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49568901432201,41.50431098567799,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2287,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.84924240491523,41.15075759508477,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2288,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.20279579550845,40.79720420449155,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2289,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.55634918610167,40.44365081389833,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2290,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.95528924982273,40.19778838398448,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2291,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.45525126340897,40.191625189131166,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2292,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.95521327699521,40.18546199427785,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2293,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.45517529058145,40.17929879942454,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2294,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.95513730416769,40.17313560457122,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2295,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.45509931775393,40.16697240971791,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2296,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.95506133134018,40.16080921486459,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2297,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.45502334492642,40.15464602001128,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2298,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.95498535851266,40.14848282515796,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2299,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.4549473720989,40.14231963030465,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2300,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.95490938568514,40.13615643545133,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
