tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,00d11ae469e68e2c_score,player_f704c1b9_x,player_f704c1b9_y,player_f704c1b9_move_target,player_f704c1b9_item,player_f704c1b9_score,player_f704c1b9_cut_speed,player_f704c1b9_speed,player_10281b26_x,player_10281b26_y,player_10281b26_move_target,player_10281b26_item,player_10281b26_score,player_10281b26_cut_speed,player_10281b26_speed
2445,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.109598986088812,64.97331947861859,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2446,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.094332783271195,63.723412704874725,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2447,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.07906658045357,62.47350593113031,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2448,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.06380037763595,61.2235991573859,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2449,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.048534174818325,59.973692383641485,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2450,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0332679720007,58.72378560989707,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2451,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.018001769183076,57.47387883615266,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2452,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.002735566365452,56.223972062408244,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2453,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.002246462348143,54.973973940719056,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2454,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00205893177574,53.723973954786096,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2455,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.001871401203335,52.47397396885314,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2456,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00168387063093,51.22397398292018,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2457,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.001496340058527,49.97397399698722,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2458,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.001308809486122,48.72397401105426,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2459,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00112127891372,47.4739740251213,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2460,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000933748341314,46.22397403918834,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2461,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00074621776891,44.97397405325538,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2462,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000558687196527,43.72397406732242,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2463,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0003711566243,42.473974081389464,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2464,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000183626052074,41.223974095456505,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2465,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000029436359632,39.97397410699181,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2466,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000027132897323,38.72397410699366,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2467,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000024829435013,37.473974106995506,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2468,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000022525972643,36.22397410699735,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2469,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000020222510155,34.9739741069992,,,1,1.0,30.0,40.0,56.0,,,2,1.0,30.0
2470,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000017919047668,33.72397410700105,,,1,1.0,30.0,40.0,57.250000000000284,,,2,1.0,30.0
2471,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00001561558518,32.473974107002896,,,1,1.0,30.0,40.0,58.50000000000057,,,2,1.0,30.0
2472,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000013312122693,31.223974107004967,,,1,1.0,30.0,40.0,59.75000000000085,,,2,1.0,30.0
2473,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000011008660206,29.97397410700717,,,1,1.0,30.0,40.0,61.00000000000114,,,2,1.0,30.0
2474,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00000870519772,28.723974107009372,,,1,1.0,30.0,40.0,62.25000000000142,,,2,1.0,30.0
2475,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.00000640173523,27.473974107011575,,,1,1.0,30.0,40.0,63.500000000001705,,,2,1.0,30.0
2476,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000004098272743,26.223974107013778,,,1,1.0,30.0,40.0,64.75000000000199,,,2,1.0,30.0
2477,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.000001794810256,24.97397410701598,,,1,1.0,30.0,40.0,66.00000000000227,,,2,1.0,30.0
2478,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,,1,1.0,30.0,40.0,67.25000000000256,,,2,1.0,30.0
2479,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,68.50000000000284,,,2,1.0,30.0
2480,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,69.75000000000313,,,2,1.0,30.0
2481,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,71.00000000000341,,,2,1.0,30.0
2482,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,72.2500000000037,,,2,1.0,30.0
2483,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,73.50000000000398,,,2,1.0,30.0
2484,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,74.75000000000426,,,2,1.0,30.0
2485,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,76.00000000000455,,,2,1.0,30.0
2486,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,77.25000000000483,,,2,1.0,30.0
2487,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,78.50000000000512,,,2,1.0,30.0
2488,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,79.7500000000054,,,2,1.0,30.0
2489,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,81.00000000000568,,,2,1.0,30.0
2490,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,82.25000000000597,,,2,1.0,30.0
2491,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,83.50000000000625,,,2,1.0,30.0
2492,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,84.75000000000654,,,2,1.0,30.0
2493,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,86.00000000000682,,,2,1.0,30.0
2494,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0,87.2500000000071,,,2,1.0,30.0
2495,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,40.49189088134284,88.29803951736653,,,2,1.0,30.0
2496,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,41.37026745516934,89.18739579836529,,,2,1.0,30.0
2497,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,42.24864402899584,90.07675207936404,,,2,1.0,30.0
2498,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,43.12702060282234,90.9661083603628,,,2,1.0,30.0
2499,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,44.00539717664884,91.85546464136155,,,2,1.0,30.0
2500,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,44.88377375047534,92.7448209223603,,,2,1.0,30.0
2501,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,45.76215032430184,93.63417720335906,,,2,1.0,30.0
2502,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,46.64052689812834,94.52353348435781,,,2,1.0,30.0
2503,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,47.51890347195484,95.41288976535657,,,2,1.0,30.0
2504,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,48.39728004578134,96.30224604635532,,,2,1.0,30.0
2505,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,49.275656619607844,97.19160232735408,,,2,1.0,30.0
2506,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,50.154033193434344,98.08095860835283,,,2,1.0,30.0
2507,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,51.032409767260845,98.97031488935158,,,2,1.0,30.0
2508,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,51.910786341087345,99.85967117035034,,,2,1.0,30.0
2509,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,52.789162914913845,100.7490274513491,,,2,1.0,30.0
2510,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,53.667539488740346,101.63838373234866,,,2,1.0,30.0
2511,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,54.545916062566846,102.52774001334835,,,2,1.0,30.0
2512,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,55.424292636393346,103.41709629434803,,,2,1.0,30.0
2513,0,1,,0,2,,0,3,,1,0,None_cut,3.1249999999999973,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,24.0,,tomato_cut,1,1.0,30.0,56.311608376973936,103.31936371188569,,,2,1.0,30.0
