tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5520d2bc08acecb9_score,player_e42bfb41_x,player_e42bfb41_y,player_e42bfb41_move_target,player_e42bfb41_item,player_e42bfb41_score,player_e42bfb41_cut_speed,player_e42bfb41_speed,player_9dfb96c6_x,player_9dfb96c6_y,player_9dfb96c6_move_target,player_9dfb96c6_item,player_9dfb96c6_score,player_9dfb96c6_cut_speed,player_9dfb96c6_speed
2054,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.75000000000426,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2055,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,54.00000000000455,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2056,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,55.25000000000483,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2057,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.50810911865676,56.29803951736466,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2058,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.62973254482955,57.18739579836412,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2059,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.75135597100234,58.07675207936359,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2060,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.87297939717513,58.96610836036305,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2061,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.99460282334792,59.855464641362516,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2062,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.11622624952071,60.74482092236198,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2063,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.2378496756935,61.634177203361446,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2064,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.35947310186661,62.52353348436091,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2065,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.4810965280399,63.412889765360376,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2066,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.60271995421343,64.3022460463596,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2067,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.72434338038741,65.19160232735835,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2068,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.8459668065614,66.08095860835711,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2069,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.9675902327354,66.97031488935586,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2070,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.08921365890939,67.85967117035462,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2071,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.21083708508338,68.74902745135337,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2072,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.33246051125737,69.63838373235212,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2073,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.45408393743136,70.52774001335088,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2074,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.57570736360535,71.41709629434963,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2075,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2076,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2077,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2078,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2079,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2080,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2081,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2082,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2083,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2084,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2085,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2086,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2087,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2088,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2089,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2090,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2091,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2092,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2093,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2094,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2095,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2096,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2097,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2098,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2099,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2100,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2101,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2102,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2103,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2104,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2105,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2106,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2107,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2108,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2109,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2110,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2111,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2112,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2113,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2114,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2115,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2116,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2117,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2118,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2119,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2120,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2121,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2122,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2123,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2124,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2125,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2126,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2127,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2128,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
2129,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,tomato,2,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
