tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e44a3c6dfba5147b_score,player_74f13ebc_x,player_74f13ebc_y,player_74f13ebc_move_target,player_74f13ebc_item,player_74f13ebc_score,player_74f13ebc_cut_speed,player_74f13ebc_speed,player_98edf79d_x,player_98edf79d_y,player_98edf79d_move_target,player_98edf79d_item,player_98edf79d_score,player_98edf79d_cut_speed,player_98edf79d_speed,aff3964da9519d25_score,4667718b15e551b4_message,473cc3d5b2a9a227_score
2815,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,51.99999999999545,,tomato,0,0.2,30.0,,,
2816,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,50.74999999999517,,tomato,0,0.2,30.0,,,
2817,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,49.499999999994884,,tomato,0,0.2,30.0,,,
2818,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,48.2499999999946,,tomato,0,0.2,30.0,,,
2819,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,46.999999999994316,,tomato,0,0.2,30.0,,,
2820,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,45.74999999999403,,tomato,0,0.2,30.0,,,
2821,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,44.49999999999375,,tomato,0,0.2,30.0,,,
2822,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,43.24999999999346,,tomato,0,0.2,30.0,,,
2823,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,41.99999999999318,,tomato,0,0.2,30.0,,,
2824,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.749999999992895,,tomato,0,0.2,30.0,,,
2825,train,False,0,1,None_cut,3.8166666666666558,3,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0,,,
2826,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2827,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.008333333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2828,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.016666666666666666,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2829,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.025,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2830,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.03333333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2831,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.041666666666666664,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2832,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.049999999999999996,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2833,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.05833333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2834,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.06666666666666667,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2835,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.075,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2836,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.08333333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2837,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.09166666666666666,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2838,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.09999999999999999,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2839,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.10833333333333332,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2840,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.11666666666666665,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2841,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.12499999999999999,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2842,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.13333333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2843,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.14166666666666666,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2844,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.15,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2845,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.15833333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2846,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.16666666666666666,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2847,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.175,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2848,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.18333333333333332,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2849,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.19166666666666665,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2850,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.19999999999999998,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2851,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.20833333333333331,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2852,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.21666666666666665,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2853,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.22499999999999998,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2854,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.2333333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2855,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.24166666666666664,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2856,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.24999999999999997,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2857,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.2583333333333333,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2858,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.26666666666666666,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2859,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.275,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2860,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.2833333333333334,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2861,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.29166666666666674,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2862,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.3000000000000001,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2863,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.30833333333333346,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2864,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.3166666666666668,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2865,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.3250000000000002,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2866,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.33333333333333354,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2867,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.3416666666666669,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2868,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.35000000000000026,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2869,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.3583333333333336,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2870,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.366666666666667,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2871,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.37500000000000033,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2872,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.3833333333333337,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2873,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.39166666666666705,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2874,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.4000000000000004,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2875,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.40833333333333377,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2876,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.41666666666666713,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
2877,train,False,0,1,None_cut,3.8166666666666558,3,0,2,tomato,0.4250000000000005,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,
