tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4c8b20609aa9b4c7_score,player_c2bcb3be_x,player_c2bcb3be_y,player_c2bcb3be_move_target,player_c2bcb3be_item,player_c2bcb3be_score,player_c2bcb3be_cut_speed,player_c2bcb3be_speed,player_f5678f13_x,player_f5678f13_y,player_f5678f13_move_target,player_f5678f13_item,player_f5678f13_score,player_f5678f13_cut_speed,player_f5678f13_speed
2376,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.3185682273467,35.73343058737738,,plate,1,1.0,12.0,56.881055868113066,87.11827448875239,,plate,1,0.2,30.0
2377,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.962879944247504,36.0848361156005,,plate,1,1.0,12.0,55.99718992254256,88.0021754958005,,plate,1,0.2,30.0
2378,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.607191661148306,36.43624164382363,,plate,1,1.0,12.0,55.113323976972055,88.88607650284861,,plate,1,0.2,30.0
2379,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.25150337804911,36.78764717204675,,plate,1,1.0,12.0,54.22945803140155,89.76997750989673,,plate,1,0.2,30.0
2380,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.89581509494991,37.13905270026988,,plate,1,1.0,12.0,53.34559208583104,90.65387851694484,,plate,1,0.2,30.0
2381,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.54012681185071,37.490458228493004,,plate,1,1.0,12.0,52.46172614026054,91.53777952399295,,plate,1,0.2,30.0
2382,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.184438528751514,37.84186375671613,,plate,1,1.0,12.0,51.57786019469003,92.42168053104106,,plate,1,0.2,30.0
2383,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.828750245652316,38.193269284939454,,plate,1,1.0,12.0,50.69399424911953,93.30558153808917,,plate,1,0.2,30.0
2384,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.47306196255312,38.54467481316304,,plate,1,1.0,12.0,49.81012830354902,94.1894825451373,,plate,1,0.2,30.0
2385,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.11737367945392,38.896080341386636,,plate,1,1.0,12.0,48.926262357978516,95.0733835521854,,plate,1,0.2,30.0
2386,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.76168539635472,39.24748586961022,,plate,1,1.0,12.0,48.04239641240801,95.95728455923351,,plate,1,0.2,30.0
2387,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.40599711325552,39.59889139783381,,plate,1,1.0,12.0,47.158530466837504,96.84118556628164,,plate,1,0.2,30.0
2388,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,plate,1,1.0,12.0,46.274664521267,97.72508657332975,,plate,1,0.2,30.0
2389,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,45.39079857569649,98.60898758037786,,plate,1,0.2,30.0
2390,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,44.50693263012599,99.49288858742597,,plate,1,0.2,30.0
2391,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,43.62306668455548,100.37678959447408,,plate,1,0.2,30.0
2392,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,42.73920073898498,101.2606906015222,,plate,1,0.2,30.0
2393,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,41.85533479341447,102.14459160857031,,plate,1,0.2,30.0
2394,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,40.971468847843965,103.02849261561842,,plate,1,0.2,30.0
2395,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,40.08632479447914,103.70155102749021,,plate,1,0.2,30.0
2396,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,39.19180795062263,102.82843040806893,,plate,1,0.2,30.0
2397,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,38.297291106766124,101.95530978864764,,plate,1,0.2,30.0
2398,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,37.40277426290962,101.08218916922635,,plate,1,0.2,30.0
2399,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,36.50825741905311,100.20906854980507,,plate,1,0.2,30.0
2400,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,35.6137405751966,99.33594793038378,,plate,1,0.2,30.0
2401,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,34.719223731340094,98.4628273109625,,plate,1,0.2,30.0
2402,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,33.824706887483586,97.58970669154144,,plate,1,0.2,30.0
2403,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,32.93019004362708,96.71658607212066,,plate,1,0.2,30.0
2404,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,32.03567319977057,95.84346545269989,,plate,1,0.2,30.0
2405,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,1,1.0,12.0,31.141156355914408,94.97034483327944,,plate,1,0.2,30.0
2406,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.500000000000256,40.0,,,1,1.0,12.0,30.246639512058255,94.097224213859,,plate,1,0.2,30.0
2407,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.00000000000051,40.0,,,1,1.0,12.0,29.352122668202103,93.22410359443856,,plate,1,0.2,30.0
2408,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.50000000000077,40.0,,,1,1.0,12.0,28.45760582434595,92.35098297501813,,plate,1,0.2,30.0
2409,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.00000000000102,40.0,,,1,1.0,12.0,27.5630889804898,91.4778623555977,,plate,1,0.2,30.0
2410,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.50000000000128,40.0,,,1,1.0,12.0,26.668572136633646,90.60474173617726,,plate,1,0.2,30.0
2411,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.000000000001535,40.0,,,1,1.0,12.0,25.774055292777494,89.73162111675683,,plate,1,0.2,30.0
2412,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.50000000000179,40.0,,,1,1.0,12.0,24.87953844892134,88.8585004973364,,plate,1,0.2,30.0
2413,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.000000000002046,40.0,,,1,1.0,12.0,24.196006518050044,87.8949516333762,,plate,1,0.2,30.0
2414,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.5000000000023,40.0,,,1,1.0,12.0,24.180593478297457,86.64504666170671,,plate,1,0.2,30.0
2415,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.00000000000256,40.0,,,1,1.0,12.0,24.16518043854487,85.39514169003724,,plate,1,0.2,30.0
2416,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.500000000002814,40.0,,,1,1.0,12.0,24.14976739879228,84.14523671836776,,plate,1,0.2,30.0
2417,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.00000000000307,40.0,,,1,1.0,12.0,24.134354359039694,82.89533174669828,,plate,1,0.2,30.0
2418,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.500000000003325,40.0,,,1,1.0,12.0,24.118941319287106,81.6454267750288,,plate,1,0.2,30.0
2419,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.00000000000358,40.0,,,1,1.0,12.0,24.10352827953452,80.39552180335932,,plate,1,0.2,30.0
2420,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.50000000000384,40.0,,,1,1.0,12.0,24.08811523978193,79.14561683168984,,plate,1,0.2,30.0
2421,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.00000000000409,40.0,,,1,1.0,12.0,24.072702200029344,77.89571186002036,,plate,1,0.2,30.0
2422,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.50000000000364,40.0,,,1,1.0,12.0,24.057289160276756,76.64580688835088,,plate,1,0.2,30.0
2423,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.00000000000318,40.0,,,1,1.0,12.0,24.04187612052417,75.3959019166814,,plate,1,0.2,30.0
2424,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.50000000000273,40.0,,,1,1.0,12.0,24.02646308077158,74.14599694501192,,plate,1,0.2,30.0
2425,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.00000000000227,40.0,,,1,1.0,12.0,24.011050041019107,72.89609197334244,,plate,1,0.2,30.0
2426,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.50000000000182,40.0,,,1,1.0,12.0,24.002336601540133,71.64614519534075,,plate,1,0.2,30.0
2427,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.00000000000136,40.0,,,1,1.0,12.0,24.002149926045515,70.3961452092799,,plate,1,0.2,30.0
2428,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.50000000000091,40.0,,,1,1.0,12.0,24.001963250550897,69.14614522321904,,plate,1,0.2,30.0
2429,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.00000000000045,40.0,,,1,1.0,12.0,24.00177657505628,67.89614523715818,,plate,1,0.2,30.0
2430,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.5,40.0,,,1,1.0,12.0,24.00158989956166,66.64614525109732,,plate,1,0.2,30.0
2431,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.99999999999955,40.0,,,1,1.0,12.0,24.001403224067044,65.39614526503647,,plate,1,0.2,30.0
2432,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.49999999999909,40.0,,,1,1.0,12.0,24.001216548572426,64.14614527897561,,plate,1,0.2,30.0
2433,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.99999999999864,40.0,,,1,1.0,12.0,24.001029873077808,62.89614529291475,,plate,1,0.2,30.0
2434,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.49999999999818,40.0,,,1,1.0,12.0,24.00084319758319,61.646145306853896,,plate,1,0.2,30.0
2435,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.99999999999773,40.0,,,1,1.0,12.0,24.000656522088573,60.39614532079304,,plate,1,0.2,30.0
2436,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.49999999999727,40.0,,,1,1.0,12.0,24.000469846593994,59.14614533473218,,plate,1,0.2,30.0
2437,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.99999999999682,40.0,,,1,1.0,12.0,24.000283171099554,57.896145348671325,,plate,1,0.2,30.0
2438,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.49999999999636,40.0,,,1,1.0,12.0,24.000096495605113,56.64614536261047,,plate,1,0.2,30.0
2439,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.99999999999591,40.0,,,1,1.0,12.0,24.000027845543144,55.39614536762974,,plate,1,0.2,30.0
2440,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.49999999999545,40.0,,,1,1.0,12.0,24.00002558478694,54.14614536763159,,plate,1,0.2,30.0
2441,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.999999999995,40.0,,,1,1.0,12.0,24.000023324030735,52.89614536763344,,plate,1,0.2,30.0
2442,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.49999999999454,40.0,,,1,1.0,12.0,24.000021063274662,51.646145367635285,,plate,1,0.2,30.0
2443,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.99999999999409,40.0,,,1,1.0,12.0,24.000018802518635,50.39614536763713,,plate,1,0.2,30.0
2444,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.49999999999363,40.0,,,1,1.0,12.0,24.00001654176261,49.14614536763898,,plate,1,0.2,30.0
2445,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.99999999999318,40.0,,,1,1.0,12.0,24.00001428100658,47.89614536764083,,plate,1,0.2,30.0
2446,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.49999999999272,40.0,,,1,1.0,12.0,24.000012020250555,46.646145367642674,,plate,1,0.2,30.0
2447,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.99999999999227,40.0,,,1,1.0,12.0,24.000009759494528,45.39614536764452,,plate,1,0.2,30.0
2448,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.49999999999181,40.0,,,1,1.0,12.0,24.0000074987385,44.14614536764637,,plate,1,0.2,30.0
2449,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.99999999999136,40.0,,,1,1.0,12.0,24.000005237982474,42.89614536764822,,plate,1,0.2,30.0
2450,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.4999999999909,40.0,,,1,1.0,12.0,24.000002977226448,41.646145367650064,,plate,1,0.2,30.0
2451,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.6583333333333283,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.99999999999045,40.0,,,1,1.0,12.0,24.00000071647042,40.39614536765191,,plate,1,0.2,30.0
