tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8e3792e6c2a614c0_score,player_214e85f5_x,player_214e85f5_y,player_214e85f5_move_target,player_214e85f5_item,player_214e85f5_score,player_214e85f5_cut_speed,player_214e85f5_speed,player_f29cec2d_x,player_f29cec2d_y,player_f29cec2d_move_target,player_f29cec2d_item,player_f29cec2d_score,player_f29cec2d_cut_speed,player_f29cec2d_speed,9162471cd0840865_score,7dabdc4d1c4860e8_message,7fcfda588319e2f5_score
6541,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,50.250000000003695,24.0,,,2,0.2,30.0,,,2.0
6542,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,51.50000000000398,24.0,,,2,0.2,30.0,,,2.0
6543,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,52.75000000000426,24.0,,,2,0.2,30.0,,,2.0
6544,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,54.00000000000455,24.0,,,2,0.2,30.0,,,2.0
6545,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,55.25000000000483,24.0,,,2,0.2,30.0,,,2.0
6546,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.500000000005116,24.0,,,2,0.2,30.0,,,2.0
6547,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.7500000000054,24.0,,,2,0.2,30.0,,,2.0
6548,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.000000000005684,24.0,,,2,0.2,30.0,,,2.0
6549,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,60.25000000000597,24.0,,,2,0.2,30.0,,,2.0
6550,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.50000000000625,24.0,,,2,0.2,30.0,,,2.0
6551,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.75000000000654,24.0,,,2,0.2,30.0,,,2.0
6552,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.00000000000682,24.0,,,2,0.2,30.0,,,2.0
6553,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,65.2500000000071,24.0,,,2,0.2,30.0,,,2.0
6554,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.50000000000739,24.0,,,2,0.2,30.0,,,2.0
6555,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.75000000000767,24.0,,,2,0.2,30.0,,,2.0
6556,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,69.00000000000796,24.0,,,2,0.2,30.0,,,2.0
6557,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,70.25000000000824,24.0,,,2,0.2,30.0,,,2.0
6558,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.50000000000853,24.0,,,2,0.2,30.0,,,2.0
6559,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,72.75000000000881,24.0,,,2,0.2,30.0,,,2.0
6560,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,74.0000000000091,24.0,,,2,0.2,30.0,,,2.0
6561,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,75.25000000000938,24.0,,,2,0.2,30.0,,,2.0
6562,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,76.50000000000966,24.0,,,2,0.2,30.0,,,2.0
6563,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,77.75000000000995,24.0,,,2,0.2,30.0,,,2.0
6564,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,79.00000000001023,24.0,,,2,0.2,30.0,,,2.0
6565,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,80.25000000001052,24.0,,,2,0.2,30.0,,,2.0
6566,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,81.5000000000108,24.0,,,2,0.2,30.0,,,2.0
6567,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,82.75000000001108,24.0,,,2,0.2,30.0,,,2.0
6568,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,84.00000000001137,24.0,,,2,0.2,30.0,,,2.0
6569,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,85.25000000001165,24.0,,,2,0.2,30.0,,,2.0
6570,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,86.50000000001194,24.0,,,2,0.2,30.0,,,2.0
6571,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,87.75000000001222,24.0,,,2,0.2,30.0,,,2.0
6572,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,89.0000000000125,24.0,,,2,0.2,30.0,,,2.0
6573,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,90.25000000001279,24.0,,,2,0.2,30.0,,,2.0
6574,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,91.50000000001307,24.0,,,2,0.2,30.0,,,2.0
6575,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,92.75000000001336,24.0,,,2,0.2,30.0,,,2.0
6576,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,94.00000000001364,24.0,,,2,0.2,30.0,,,2.0
6577,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,95.25000000001393,24.0,,,2,0.2,30.0,,,2.0
6578,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,96.50000000001421,24.0,,,2,0.2,30.0,,,2.0
6579,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,97.7500000000145,24.0,,,2,0.2,30.0,,,2.0
6580,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,99.00000000001478,24.0,,,2,0.2,30.0,,,2.0
6581,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,100.25000000001506,24.0,,,2,0.2,30.0,,,2.0
6582,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,101.50000000001535,24.0,,,2,0.2,30.0,,,2.0
6583,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,102.75000000001563,24.0,,,2,0.2,30.0,,,2.0
6584,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.00000000001592,24.0,,,2,0.2,30.0,,,2.0
6585,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,105.2500000000162,24.0,,,2,0.2,30.0,,,2.0
6586,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,106.50000000001648,24.0,,,2,0.2,30.0,,,2.0
6587,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,107.75000000001677,24.0,,,2,0.2,30.0,,,2.0
6588,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,109.00000000001705,24.0,,,2,0.2,30.0,,,2.0
6589,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,110.25000000001734,24.0,,,2,0.2,30.0,,,2.0
6590,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,111.50000000001762,24.0,,,2,0.2,30.0,,,2.0
6591,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,112.7500000000179,24.0,,,2,0.2,30.0,,,2.0
6592,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,114.00000000001819,24.0,,,2,0.2,30.0,,,2.0
6593,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,115.25000000001847,24.0,,,2,0.2,30.0,,,2.0
6594,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,116.50000000001876,24.0,,,2,0.2,30.0,,,2.0
6595,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,117.75000000001904,24.0,,,2,0.2,30.0,,,2.0
6596,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,119.00000000001933,24.0,,,2,0.2,30.0,,,2.0
6597,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,120.25000000001961,24.0,,,2,0.2,30.0,,,2.0
6598,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,121.5000000000199,24.0,,,2,0.2,30.0,,,2.0
6599,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,122.75000000002018,24.0,,,2,0.2,30.0,,,2.0
6600,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,124.00000000002046,24.0,,,2,0.2,30.0,,,2.0
6601,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,125.25000000002075,24.0,,,2,0.2,30.0,,,2.0
6602,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,126.50000000002103,24.0,,,2,0.2,30.0,,,2.0
6603,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,127.75000000002132,24.0,,,2,0.2,30.0,,,2.0
6604,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,129.00000000002046,24.0,,,2,0.2,30.0,,,2.0
6605,test,True,0,1,None_cut,3.3916666666666573,3,0,2,,0.0,0,1,0,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,130.25000000001933,24.0,,,2,0.2,30.0,,,2.0
