tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3b41d4538bf03f7a_score,player_6b141d16_x,player_6b141d16_y,player_6b141d16_move_target,player_6b141d16_item,player_6b141d16_score,player_6b141d16_cut_speed,player_6b141d16_speed,player_11f94956_x,player_11f94956_y,player_11f94956_move_target,player_11f94956_item,player_11f94956_score,player_11f94956_cut_speed,player_11f94956_speed
2722,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.99462649177892,100.69945650062387,,,1,1.0,30.0,68.95564748092664,75.04347527961913,,tomato_salad,1,1.0,30.0
2723,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.88896586338058,99.82615409686993,,,1,1.0,30.0,69.83965831344119,74.15971917751948,,tomato_salad,1,1.0,30.0
2724,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.78330523498224,98.95285169311599,,,1,1.0,30.0,70.72366914595574,73.27596307541982,,tomato_salad,1,1.0,30.0
2725,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,45.6776446065839,98.07954928936205,,,1,1.0,30.0,71.60767997847029,72.39220697332017,,tomato_salad,1,1.0,30.0
2726,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.57198397818556,97.20624688560811,,,1,1.0,30.0,72.77708968755164,72.18587646526139,,tomato_salad,1,1.0,30.0
2727,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.46632334978722,96.33294448185417,,,1,1.0,30.0,74.02699651566465,72.17061471449618,,tomato_salad,1,1.0,30.0
2728,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.36066272138888,95.45964207810023,,,1,1.0,30.0,75.27690334377766,72.15535296373098,,tomato_salad,1,1.0,30.0
2729,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.25500209299054,94.58633967434629,,,1,1.0,30.0,76.52681017189067,72.14009121296577,,tomato_salad,1,1.0,30.0
2730,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.1493414645922,93.71303727059235,,,1,1.0,30.0,77.77671700000369,72.12482946220057,,tomato_salad,1,1.0,30.0
2731,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.04368083619386,92.83973486683841,,,1,1.0,30.0,79.0266238281167,72.10956771143536,,tomato_salad,1,1.0,30.0
2732,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.93802020779552,91.96643246308447,,,1,1.0,30.0,80.27653065622971,72.0943059606697,,tomato_salad,1,1.0,30.0
2733,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.83235957939718,91.09313005933035,,,1,1.0,30.0,81.52643748434272,72.07904420990378,,tomato_salad,1,1.0,30.0
2734,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.72669895099884,90.21982765557541,,,1,1.0,30.0,82.77634431245573,72.06378245913787,,tomato_salad,1,1.0,30.0
2735,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.6210383226005,89.3465252518205,,,1,1.0,30.0,84.02625114056875,72.04852070837195,,tomato_salad,1,1.0,30.0
2736,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.51537769420216,88.47322284806557,,,1,1.0,30.0,85.27615796868176,72.03325895760604,,tomato_salad,1,1.0,30.0
2737,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.4026936592241,87.59281192943624,,,1,1.0,30.0,86.52606479679477,72.01799720684012,,tomato_salad,1,1.0,30.0
2738,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.286704491737936,86.70905582733658,,,1,1.0,30.0,87.77597162490778,72.0027354560742,,tomato_salad,1,1.0,30.0
2739,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.17071532425177,85.82529972523693,,,1,1.0,30.0,88.0,72.0,,tomato_salad,1,1.0,30.0
2740,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.05472615676561,84.94154362313728,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2741,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.93873698927945,84.05778752103762,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2742,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.822747821793286,83.17403141893797,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2743,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.70675865430712,82.29027531683832,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2744,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.59076948682096,81.40651921473867,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2745,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.4747803193348,80.52276311263901,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2746,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.35879115184892,79.63900701053936,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2747,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.24280198436347,78.7552509084397,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2748,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.12681281687802,77.87149480634005,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2749,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.01082364939256,76.9877387042404,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2750,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.89483448190711,76.10398260214075,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2751,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.77884531442166,75.2202265000411,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2752,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.6628561469362,74.33647039794144,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2753,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.54686697945075,73.45271429584179,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2754,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.4308778119653,72.56895819374213,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2755,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.31481568011074,71.6851291166301,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2756,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.19870071198889,70.80124719554357,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2757,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.0825857438667,69.91736527445704,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2758,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.96647077574448,69.03348335337051,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2759,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.85035580762225,68.14960143228399,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2760,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.73424083950002,67.26571951119746,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2761,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.6181258713778,66.38183759011093,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2762,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.50201090325558,65.4979556690244,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2763,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.38589593513336,64.61407374793788,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2764,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.26978096701113,63.73019182685135,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2765,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.15366599888891,62.84630990576483,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2766,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.03755103076668,61.9624279846783,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2767,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.92143606264446,61.07854606359177,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2768,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.80532109452224,60.194664142505246,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2769,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.68920612640001,59.31078222141872,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2770,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.57309115827779,58.42690030033219,,,1,1.0,30.0,88.0,72.0,,,2,1.0,30.0
2771,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.45697619015556,57.543018379245666,,,1,1.0,30.0,88.0,70.74999999999972,,,2,1.0,30.0
2772,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.34086122203334,56.65913645815914,,,1,1.0,30.0,88.0,69.49999999999943,,,2,1.0,30.0
2773,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.80787067446892,55.59956336159173,,,1,1.0,30.0,88.0,68.24999999999915,,,2,1.0,30.0
2774,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.82326491584212,54.34965815825334,,,1,1.0,30.0,88.0,66.99999999999886,,,2,1.0,30.0
2775,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.83865915721502,53.099752954914955,,,1,1.0,30.0,88.0,65.74999999999858,,,2,1.0,30.0
2776,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.85405339858751,51.84984775157657,,,1,1.0,30.0,88.0,64.4999999999983,,,2,1.0,30.0
2777,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.86944763996,50.59994254823818,,,1,1.0,30.0,88.0,63.24999999999801,,,2,1.0,30.0
2778,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.88484188133249,49.350037344899796,,,1,1.0,30.0,88.0,61.999999999997726,,,2,1.0,30.0
2779,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.90023612270498,48.10013214156141,,,1,1.0,30.0,88.0,60.74999999999744,,,2,1.0,30.0
2780,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.91563036407747,46.850226938223024,,,1,1.0,30.0,88.0,59.49999999999716,,,2,1.0,30.0
2781,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.93102460544996,45.60032173488464,,,1,1.0,30.0,88.0,58.249999999996874,,,2,1.0,30.0
2782,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.94641884682245,44.35041653154625,,,1,1.0,30.0,88.0,56.99999999999659,,,2,1.0,30.0
2783,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.96181308819494,43.100511328207865,,,1,1.0,30.0,88.0,55.749999999996305,,,2,1.0,30.0
2784,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.97720732956743,41.85060612486948,,,1,1.0,30.0,88.0,54.49999999999602,,,2,1.0,30.0
2785,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.99260157093991,40.60070092153109,,,1,1.0,30.0,88.0,53.24999999999574,,,2,1.0,30.0
2786,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.58645356704426,39.59261999506062,,,1,1.0,30.0,88.0,51.99999999999545,,,2,1.0,30.0
2787,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.46521759159862,38.703646548241515,,,1,1.0,30.0,88.0,50.74999999999517,,,2,1.0,30.0
2788,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.34398161615297,37.81467310142241,,,1,1.0,30.0,88.0,49.499999999994884,,,2,1.0,30.0
2789,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.22274564070733,36.9256996546033,,,1,1.0,30.0,88.0,48.2499999999946,,,2,1.0,30.0
2790,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.10150966526169,36.03672620778419,,,1,1.0,30.0,88.0,46.999999999994316,,,2,1.0,30.0
2791,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.98027368981604,35.14775276096508,,,1,1.0,30.0,88.0,45.74999999999403,,,2,1.0,30.0
2792,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.8590377143704,34.258779314145976,,,1,1.0,30.0,88.0,44.49999999999375,,,2,1.0,30.0
2793,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.73780173892476,33.3698058673273,,,1,1.0,30.0,88.0,43.24999999999346,,,2,1.0,30.0
2794,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.61656576347912,32.48083242050867,,,1,1.0,30.0,88.0,41.99999999999318,,,2,1.0,30.0
2795,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.49532978803347,31.591858973689988,,,1,1.0,30.0,88.0,40.749999999992895,,,2,1.0,30.0
2796,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.37409381258783,30.702885526871235,,,1,1.0,30.0,88.0,39.49999999999261,,,2,1.0,30.0
2797,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.25285783714219,29.813912080052482,,,1,1.0,30.0,88.0,38.249999999992326,,,2,1.0,30.0
2798,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.13162186169654,28.92493863323373,,,1,1.0,30.0,88.0,36.99999999999204,,,2,1.0,30.0
2799,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.0103858862509,28.035965186414977,,,1,1.0,30.0,88.0,35.74999999999176,,,2,1.0,30.0
2800,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.88914991080526,27.146991739596224,,,1,1.0,30.0,88.0,34.49999999999147,,,2,1.0,30.0
