tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,440b5453697342bb_score,player_0938c932_x,player_0938c932_y,player_0938c932_move_target,player_0938c932_item,player_0938c932_score,player_0938c932_cut_speed,player_0938c932_speed,player_aadf9acf_x,player_aadf9acf_y,player_aadf9acf_move_target,player_aadf9acf_item,player_aadf9acf_score,player_aadf9acf_cut_speed,player_aadf9acf_speed,9322ce5643c5b3af_score,89882485bf7c1c13_message,c010a93b5fc4afc8_score
2734,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,92.1859962726821,28.475424982313825,,tomato_salad,0,0.2,30.0,,,
2735,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,93.0807722509052,29.34828003831923,,tomato_salad,0,0.2,30.0,,,
2736,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,93.9755482291283,30.221135094324637,,tomato_salad,0,0.2,30.0,,,
2737,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,94.87032420735139,31.093990150330043,,tomato_salad,0,0.2,30.0,,,
2738,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,95.76510018557448,31.96684520633545,,tomato_salad,0,0.2,30.0,,,
2739,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,96.65987616379758,32.839700262341196,,tomato_salad,0,0.2,30.0,,,
2740,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,97.55465214202067,33.71255531834696,,tomato_salad,0,0.2,30.0,,,
2741,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,98.44942812024377,34.58541037435272,,tomato_salad,0,0.2,30.0,,,
2742,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,99.34420409846686,35.45826543035846,,tomato_salad,0,0.2,30.0,,,
2743,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,100.23898007668996,36.33112048636351,,tomato_salad,0,0.2,30.0,,,
2744,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,101.13375605491305,37.20397554236856,,tomato_salad,0,0.2,30.0,,,
2745,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,102.02853203313614,38.07683059837361,,tomato_salad,0,0.2,30.0,,,
2746,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,102.92330801135924,38.94968565437866,,tomato_salad,0,0.2,30.0,,,
2747,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,tomato_salad,0,0.2,30.0,,,
2748,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2749,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2750,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2751,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2752,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2753,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2754,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2755,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2756,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2757,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2758,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2759,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2760,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2761,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2762,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2763,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2764,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2765,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2766,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2767,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2768,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2769,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2770,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2771,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2772,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2773,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2774,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2775,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2776,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2777,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2778,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2779,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2780,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2781,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2782,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2783,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2784,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2785,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2786,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2787,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2788,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2789,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2790,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2791,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2792,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2793,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2794,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2795,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2796,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2797,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,40.0,,,1,0.2,30.0,,,
2798,train,True,0,1,None_cut,3.841666666666662,3,0,2,None_cut,3.0916666666666583,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,88.0,40.0,,,2,1.0,12.0,104.0,38.749999999999716,,,1,0.2,30.0,,,
