tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,62a6dfe6daedb3c5_score,player_d25110a3_x,player_d25110a3_y,player_d25110a3_move_target,player_d25110a3_item,player_d25110a3_score,player_d25110a3_cut_speed,player_d25110a3_speed,player_35cac17f_x,player_35cac17f_y,player_35cac17f_move_target,player_35cac17f_item,player_35cac17f_score,player_35cac17f_cut_speed,player_35cac17f_speed
3879,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.70116840152407,77.29803316592364,,,3,1.0,30.0,65.47646651564219,30.640526898128343,,plate,2,1.0,30.0
3880,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.58511847268143,76.41421628913133,,,3,1.0,30.0,64.58711023464343,31.518903471954843,,plate,2,1.0,30.0
3881,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.46906854383879,75.5303994123392,,,3,1.0,30.0,63.69775395364444,32.39728004578134,,plate,2,1.0,30.0
3882,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.35301861499615,74.64658253554717,,,3,1.0,30.0,62.80839767264497,33.275656619607844,,plate,2,1.0,30.0
3883,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.2369686861535,73.76276565875514,,,3,1.0,30.0,61.91904139164551,34.154033193434344,,plate,2,1.0,30.0
3884,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.12091875731086,72.87894878196312,,,3,1.0,30.0,61.02968511064632,35.032409767260845,,plate,2,1.0,30.0
3885,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,60.14032882964735,35.910786341087345,,plate,2,1.0,30.0
3886,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,59.25097254864839,36.789162914913845,,plate,2,1.0,30.0
3887,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,58.361616267649424,37.667539488740346,,plate,2,1.0,30.0
3888,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,57.47225998665046,38.545916062566846,,plate,2,1.0,30.0
3889,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.582903705651496,39.424292636393346,,plate,2,1.0,30.0
3890,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,plate,2,1.0,30.0
3891,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3892,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3893,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3894,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3895,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3896,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3897,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3898,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3899,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3900,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3901,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3902,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3903,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3904,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3905,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3906,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3907,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.74999999999972,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3908,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.49999999999943,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3909,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.24999999999915,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3910,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.99999999999886,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3911,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.74999999999858,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3912,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.4999999999983,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3913,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.24999999999801,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3914,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.99999999999773,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3915,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.74999999999744,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3916,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.49999999999716,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3917,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.24999999999687,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3918,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.99999999999659,72.0,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3919,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.87983173883686,72.3162155665778,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3920,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.9904754578381,73.194592140405,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3921,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.10111917683935,74.07296871423148,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3922,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.2117628958406,74.9513452880575,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3923,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.32240661484184,75.8297218618835,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3924,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.43305033384308,76.70809843570952,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3925,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.54369405284433,77.58647500953552,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3926,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.65433777184558,78.46485158336154,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3927,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.76498149084682,79.34322815718754,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3928,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.87562520984797,80.22160473101364,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3929,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.9862689288485,81.09998130484036,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3930,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.09691264784904,81.97835787866707,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3931,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.20755636684957,82.85673445249378,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3932,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.31820008585011,83.7351110263205,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3933,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.42884380485064,84.61348760014721,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3934,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.53948752385118,85.49186417397391,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3935,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.650131242851714,86.37024074780062,,,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0
3936,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.76077496185225,87.24861732162734,,,3,1.0,30.0,56.88388347648305,39.11611652351695,,,2,1.0,30.0
3937,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,3,1.0,30.0,57.7677669529661,38.2322330470339,,,2,1.0,30.0
3938,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,58.65165042944915,37.34834957055085,,,2,1.0,30.0
3939,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,59.5355339059322,36.4644660940678,,,2,1.0,30.0
3940,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,60.41941738241525,35.58058261758475,,,2,1.0,30.0
3941,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,61.3033008588983,34.6966991411017,,,2,1.0,30.0
3942,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,62.187184335381346,33.812815664618654,,,2,1.0,30.0
3943,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,63.071067811864395,32.928932188135605,,,2,1.0,30.0
3944,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,63.954951288347445,32.045048711652555,,,2,1.0,30.0
3945,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,64.8388347648305,31.161165235169506,,,2,1.0,30.0
3946,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,65.72271824131354,30.277281758686456,,,2,1.0,30.0
3947,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,66.6066017177966,29.393398282203407,,,2,1.0,30.0
3948,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,67.49048519427964,28.509514805720357,,,2,1.0,30.0
3949,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,68.37436867076269,27.625631329237308,,,2,1.0,30.0
3950,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,69.25825214724574,26.74174785275426,,,2,1.0,30.0
3951,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,70.14213562372879,25.85786437627121,,,2,1.0,30.0
3952,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,71.02601910021184,24.97398089978816,,,2,1.0,30.0
3953,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,72.0,24.0,,,2,1.0,30.0
3954,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3955,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3956,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,tomato_salad,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
