tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,6e07b15efe68d7b5_score,player_c27eed6b_x,player_c27eed6b_y,player_c27eed6b_move_target,player_c27eed6b_item,player_c27eed6b_score,player_c27eed6b_cut_speed,player_c27eed6b_speed,player_049469d6_x,player_049469d6_y,player_049469d6_move_target,player_049469d6_item,player_049469d6_score,player_049469d6_cut_speed,player_049469d6_speed,3968fed5eb8c4b67_score,a6df5ed073fdf6ca_message,341403a8e454c6e6_score
4927,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.45266296379305,40.00001896174648,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4928,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.70266296379049,40.00001671452682,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4929,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.95266296378793,40.00001446730717,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4930,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.20266296378537,40.00001222008751,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4931,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.45266296378281,40.00000997286786,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4932,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.70266296378026,40.0000077256482,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4933,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.9526629637777,40.00000547842855,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4934,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.20266296377514,40.00000323120889,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4935,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.45266296377258,40.00000098398924,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4936,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.44294749693546,39.367516586919635,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4937,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.33223157077379,38.489066909353156,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4938,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.22151564461211,37.61061723178706,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4939,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.11079971845044,36.732167554220965,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4940,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.00008379228876,35.85371787665487,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4941,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.88936786612709,34.975268199088774,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4942,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.77865193996541,34.09681852152268,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4943,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.66793601380374,33.21836884395658,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4944,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.55722008764207,32.33991916639049,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4945,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.4465041614804,31.46146948882417,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4946,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.33578823531872,30.58301981125772,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4947,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.22507230915704,29.704570133691362,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4948,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.11435638299537,28.826120456125267,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4949,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.0036404568337,27.94767077855917,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4950,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.89292453067202,27.069221100993076,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4951,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.78220860451034,26.190771423427094,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4952,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.67149267834867,25.312321745861368,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4953,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.56077675218825,24.433872068295983,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4954,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4955,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4956,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4957,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4958,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4959,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4960,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4961,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4962,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,4.0
4963,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,86.74999999999972,24.0,,tomato,3,1.0,30.0,,,4.0
4964,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,85.49999999999943,24.0,,tomato,3,1.0,30.0,,,4.0
4965,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,84.24999999999915,24.0,,tomato,3,1.0,30.0,,,4.0
4966,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,82.99999999999886,24.0,,tomato,3,1.0,30.0,,,4.0
4967,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,81.74999999999858,24.0,,tomato,3,1.0,30.0,,,4.0
4968,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,80.4999999999983,24.0,,tomato,3,1.0,30.0,,,4.0
4969,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,79.24999999999801,24.0,,tomato,3,1.0,30.0,,,4.0
4970,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,77.99999999999773,24.0,,tomato,3,1.0,30.0,,,4.0
4971,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,76.74999999999744,24.0,,tomato,3,1.0,30.0,,,4.0
4972,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,75.49999999999716,24.0,,tomato,3,1.0,30.0,,,4.0
4973,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,74.24999999999687,24.0,,tomato,3,1.0,30.0,,,4.0
4974,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.11611652351553,24.88388347648305,,plate,1,1.0,30.0,72.99999999999659,24.0,,tomato,3,1.0,30.0,,,4.0
4975,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.23223304703106,25.767766952966443,,plate,1,1.0,30.0,71.7499999999963,24.0,,tomato,3,1.0,30.0,,,4.0
4976,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.3483495705466,26.651650429449848,,plate,1,1.0,30.0,70.49999999999602,24.0,,tomato,3,1.0,30.0,,,4.0
4977,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.46446609406294,27.535533905933253,,plate,1,1.0,30.0,69.24999999999574,24.0,,tomato,3,1.0,30.0,,,4.0
4978,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.5805826175798,28.419417382416658,,plate,1,1.0,30.0,67.99999999999545,24.0,,tomato,3,1.0,30.0,,,4.0
4979,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.69669914109667,29.303300858900062,,plate,1,1.0,30.0,66.74999999999517,24.0,,tomato,3,1.0,30.0,,,4.0
4980,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.81281566461354,30.187184335383467,,plate,1,1.0,30.0,65.49999999999488,24.0,,tomato,3,1.0,30.0,,,4.0
4981,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.9289321881304,31.07106781186687,,plate,1,1.0,30.0,64.2499999999946,24.0,,tomato,3,1.0,30.0,,,4.0
4982,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.04504871164727,31.954951288350276,,plate,1,1.0,30.0,62.999999999994316,24.0,,tomato,3,1.0,30.0,,,4.0
4983,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.1611652351642,32.838834764833344,,plate,1,1.0,30.0,61.74999999999403,24.0,,tomato,3,1.0,30.0,,,4.0
4984,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.27728175868116,33.72271824131639,,plate,1,1.0,30.0,60.49999999999375,24.0,,tomato,3,1.0,30.0,,,4.0
4985,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.3933982821981,34.60660171779944,,plate,1,1.0,30.0,59.24999999999346,24.0,,tomato,3,1.0,30.0,,,4.0
4986,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.50951480571506,35.4904851942827,,plate,1,1.0,30.0,57.99999999999318,24.0,,tomato,3,1.0,30.0,,,4.0
4987,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.62563132923201,36.37436867076619,,plate,1,1.0,30.0,56.749999999992895,24.0,,tomato,3,1.0,30.0,,,4.0
4988,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.74174785274896,37.25825214724968,,plate,1,1.0,30.0,55.49999999999261,24.0,,tomato,3,1.0,30.0,,,4.0
4989,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.85786437626591,38.14213562373317,,plate,1,1.0,30.0,54.249999999992326,24.0,,tomato,3,1.0,30.0,,,4.0
4990,test,True,0,1,None_cut,3.9583333333333277,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.97398089978286,39.02601910021666,,plate,1,1.0,30.0,52.99999999999204,24.0,,tomato,3,1.0,30.0,,,4.0
