tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4e21469edf330d11_score,player_81f1160d_x,player_81f1160d_y,player_81f1160d_move_target,player_81f1160d_item,player_81f1160d_score,player_81f1160d_cut_speed,player_81f1160d_speed,player_f61b9550_x,player_f61b9550_y,player_f61b9550_move_target,player_f61b9550_item,player_f61b9550_score,player_f61b9550_cut_speed,player_f61b9550_speed
1992,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,93.47158160327642,34.6539293092965,,,0,0.2,30.0
1993,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,94.35021241690156,33.76482420114038,,,0,0.2,30.0
1994,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,95.22884323052669,32.875719092984255,,,0,0.2,30.0
1995,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.10747404415183,31.986613984828132,,,0,0.2,30.0
1996,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.98610485777697,31.097508876672258,,,0,0.2,30.0
1997,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,97.8647356714021,30.208403768516384,,,0,0.2,30.0
1998,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,98.74336648502724,29.31929866036051,,,0,0.2,30.0
1999,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,99.62199729865237,28.430193552204635,,,0,0.2,30.0
2000,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,100.50062811227751,27.54108844404876,,,0,0.2,30.0
2001,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,101.37925892590265,26.651983335892623,,,0,0.2,30.0
2002,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,102.25788973952778,25.762878227736394,,,0,0.2,30.0
2003,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,103.13652055315278,24.873773119580164,,,0,0.2,30.0
2004,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,,0,0.2,30.0
2005,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2006,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2007,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2008,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2009,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2010,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2011,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2012,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2013,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2014,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2015,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2016,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2017,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2018,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2019,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2020,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2021,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2022,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
2023,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,0,0.2,30.0
2024,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,0,0.2,30.0
2025,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,0,0.2,30.0
2026,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,0,0.2,30.0
2027,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,0,0.2,30.0
2028,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,0,0.2,30.0
2029,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,0,0.2,30.0
2030,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,0,0.2,30.0
2031,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,0,0.2,30.0
2032,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,0,0.2,30.0
2033,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,0,0.2,30.0
2034,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,0,0.2,30.0
2035,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,0,0.2,30.0
2036,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,0,0.2,30.0
2037,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,0,0.2,30.0
2038,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,0,0.2,30.0
2039,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,0,0.2,30.0
2040,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.19434681531624,39.95382555869017,,plate,0,0.2,30.0
2041,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.17920827225925,41.203733885133886,,plate,0,0.2,30.0
2042,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.16406972920225,42.4536422115776,,plate,0,0.2,30.0
2043,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.14893118614526,43.70355053802132,,plate,0,0.2,30.0
2044,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.13379264308827,44.953458864465034,,plate,0,0.2,30.0
2045,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.11865410003128,46.20336719090875,,plate,0,0.2,30.0
2046,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.10351555697429,47.453275517352466,,plate,0,0.2,30.0
2047,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0883770139173,48.70318384379618,,plate,0,0.2,30.0
2048,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0732384708603,49.9530921702399,,plate,0,0.2,30.0
2049,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.05809992780331,51.203000496683615,,plate,0,0.2,30.0
2050,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.04296138474632,52.45290882312733,,plate,0,0.2,30.0
2051,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.02782284168917,53.70281714957105,,plate,0,0.2,30.0
2052,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.01268429863147,54.95272547601476,,plate,0,0.2,30.0
2053,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.72126494341975,56.08721304982993,,plate,0,0.2,30.0
2054,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,86.84274886238072,56.97643152430942,,plate,0,0.2,30.0
2055,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,85.96423278134168,57.86564999878891,,plate,0,0.2,30.0
2056,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,85.08571670030264,58.7548684732684,,plate,0,0.2,30.0
2057,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,84.2072006192636,59.644086947747894,,plate,0,0.2,30.0
2058,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,83.32868453822456,60.533305422227386,,plate,0,0.2,30.0
2059,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,82.45016845718553,61.42252389670688,,plate,0,0.2,30.0
2060,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,81.57165237614649,62.31174237118637,,plate,0,0.2,30.0
2061,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,80.69313629510745,63.20096084566586,,plate,0,0.2,30.0
2062,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,79.81462021406841,64.09017932014535,,plate,0,0.2,30.0
2063,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,78.93610413302937,64.97939779462484,,plate,0,0.2,30.0
2064,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,78.05758805199034,65.86861626910434,,plate,0,0.2,30.0
2065,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,77.1790719709513,66.75783474358383,,plate,0,0.2,30.0
2066,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,76.30055588991226,67.64705321806332,,plate,0,0.2,30.0
2067,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,75.42203980887322,68.53627169254281,,plate,0,0.2,30.0
