tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e0879586d3df974c_score,player_da248a9f_x,player_da248a9f_y,player_da248a9f_move_target,player_da248a9f_item,player_da248a9f_score,player_da248a9f_cut_speed,player_da248a9f_speed,player_3b27a95e_x,player_3b27a95e_y,player_3b27a95e_move_target,player_3b27a95e_item,player_3b27a95e_score,player_3b27a95e_cut_speed,player_3b27a95e_speed
2647,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,,0,1.0,12.0,97.9783578786728,30.096912647843247,,,5,0.2,30.0
2648,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,97.09113440565085,30.977443458729063,,,5,0.2,30.0
2649,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,96.2039109326289,31.85797426961488,,,5,0.2,30.0
2650,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,95.31668745960695,32.73850508050099,,,5,0.2,30.0
2651,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,94.429463986585,33.61903589138716,,,5,0.2,30.0
2652,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,93.54224051356306,34.499566702273334,,,5,0.2,30.0
2653,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,92.65501704054111,35.380097513159505,,,5,0.2,30.0
2654,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,91.76779356751916,36.260628324045676,,,5,0.2,30.0
2655,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,90.88057009449722,37.14115913493185,,,5,0.2,30.0
2656,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,89.99334662147527,38.02168994581802,,,5,0.2,30.0
2657,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,89.10612314845332,38.90222075670419,,,5,0.2,30.0
2658,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,88.21889967543201,39.78275156759036,,,5,0.2,30.0
2659,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,86.97986716794004,39.82345629535474,,,5,0.2,30.0
2660,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,85.72995396866033,39.83818702054834,,,5,0.2,30.0
2661,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,84.48004076938061,39.85291774574194,,,5,0.2,30.0
2662,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,83.23012757010089,39.86764847093554,,,5,0.2,30.0
2663,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,81.98021437082117,39.88237919612914,,,5,0.2,30.0
2664,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,80.73030117154146,39.897109921322745,,,5,0.2,30.0
2665,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,79.48038797226174,39.911840646516346,,,5,0.2,30.0
2666,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,78.23047477298202,39.92657137170995,,,5,0.2,30.0
2667,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,76.9805615737023,39.94130209690355,,,5,0.2,30.0
2668,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,75.73064837442259,39.95603282209685,,,5,0.2,30.0
2669,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,74.48073517514287,39.97076354729009,,,5,0.2,30.0
2670,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,73.23082197586315,39.98549427248333,,,5,0.2,30.0
2671,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,72.04224454196934,40.147086383392896,,,5,0.2,30.0
2672,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,71.15312996260671,41.02570761279981,,,5,0.2,30.0
2673,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,70.26401538324409,41.90432884220673,,,5,0.2,30.0
2674,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,69.37490080388146,42.78295007161365,,,5,0.2,30.0
2675,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,68.48578622451883,43.661571301020565,,,5,0.2,30.0
2676,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,67.5966716451562,44.54019253042748,,,5,0.2,30.0
2677,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,66.70755706579358,45.4188137598339,,,5,0.2,30.0
2678,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,0,1.0,12.0,65.81844248643095,46.29743498924011,,,5,0.2,30.0
2679,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.50000000000045,24.0,,tomato,0,1.0,12.0,64.92932790706833,47.176056218646316,,,5,0.2,30.0
2680,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.00000000000091,24.0,,tomato,0,1.0,12.0,64.0402133277057,48.05467744805252,,,5,0.2,30.0
2681,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.50000000000136,24.0,,tomato,0,1.0,12.0,63.15109874834239,48.93329867745873,,,5,0.2,30.0
2682,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.00000000000182,24.0,,tomato,0,1.0,12.0,62.261984168979055,49.81191990686541,,,5,0.2,30.0
2683,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.50000000000227,24.0,,tomato,0,1.0,12.0,61.37286958961572,50.69054113627217,,,5,0.2,30.0
2684,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.00000000000273,24.0,,tomato,0,1.0,12.0,60.48375501025238,51.56916236567892,,,5,0.2,30.0
2685,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.50000000000318,24.0,,tomato,0,1.0,12.0,59.594640430889044,52.44778359508567,,,5,0.2,30.0
2686,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.00000000000364,24.0,,tomato,0,1.0,12.0,58.70552585152571,53.32640482449242,,,5,0.2,30.0
2687,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.50000000000409,24.0,,tomato,0,1.0,12.0,57.81641127216237,54.205026053899175,,,5,0.2,30.0
2688,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.00000000000455,24.0,,tomato,0,1.0,12.0,56.92729669279903,55.08364728330593,,,5,0.2,30.0
2689,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.500000000005,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2690,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.00000000000546,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2691,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.50000000000591,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2692,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.00000000000637,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2693,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.50000000000682,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2694,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.00000000000728,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2695,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.50000000000702,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2696,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.000000000006764,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2697,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.50000000000651,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2698,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.00000000000625,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2699,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.500000000006,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2700,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.00000000000574,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2701,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.500000000005485,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2702,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.00000000000523,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2703,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.500000000004974,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2704,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.00000000000472,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2705,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.50000000000446,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2706,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.000000000004206,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2707,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.50000000000395,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,5,0.2,30.0
2708,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.000000000003695,24.0,,tomato,0,1.0,12.0,56.88388347648305,55.11611652351695,,,5,0.2,30.0
2709,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.50000000000344,24.0,,tomato,0,1.0,12.0,57.7677669529661,54.2322330470339,,,5,0.2,30.0
2710,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.00000000000318,24.0,,tomato,0,1.0,12.0,58.65165042944915,53.34834957055085,,,5,0.2,30.0
2711,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.50000000000293,24.0,,tomato,0,1.0,12.0,59.5355339059322,52.4644660940678,,,5,0.2,30.0
2712,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.00000000000267,24.0,,tomato,0,1.0,12.0,60.41941738241525,51.58058261758475,,,5,0.2,30.0
2713,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.500000000002416,24.0,,tomato,0,1.0,12.0,61.3033008588983,50.6966991411017,,,5,0.2,30.0
2714,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.00000000000216,24.0,,tomato,0,1.0,12.0,62.187184335381346,49.812815664618654,,,5,0.2,30.0
2715,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.500000000001904,24.0,,tomato,0,1.0,12.0,63.071067811864395,48.928932188135605,,,5,0.2,30.0
2716,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.00000000000165,24.0,,tomato,0,1.0,12.0,63.954951288347445,48.045048711652555,,,5,0.2,30.0
2717,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,52.50000000000139,24.0,,tomato,0,1.0,12.0,64.8388347648305,47.161165235169506,,,5,0.2,30.0
2718,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,52.00000000000114,24.0,,tomato,0,1.0,12.0,65.72271824131354,46.277281758686456,,,5,0.2,30.0
2719,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.50000000000088,24.0,,tomato,0,1.0,12.0,66.6066017177966,45.39339828220341,,,5,0.2,30.0
2720,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.000000000000625,24.0,,tomato,0,1.0,12.0,67.49048519427964,44.50951480572036,,,5,0.2,30.0
2721,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,50.50000000000037,24.0,,tomato,0,1.0,12.0,68.37436867076269,43.62563132923731,,,5,0.2,30.0
2722,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,50.000000000000114,24.0,,tomato,0,1.0,12.0,69.25825214724574,42.74174785275426,,,5,0.2,30.0
2723,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.9833333333333276,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,49.49999999999986,24.0,,tomato,0,1.0,12.0,70.14213562372879,41.85786437627121,,,5,0.2,30.0
