tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,21ff497f2073c182_score,player_bc4a5ead_x,player_bc4a5ead_y,player_bc4a5ead_move_target,player_bc4a5ead_item,player_bc4a5ead_score,player_bc4a5ead_cut_speed,player_bc4a5ead_speed,player_5808f4df_x,player_5808f4df_y,player_5808f4df_move_target,player_5808f4df_item,player_5808f4df_score,player_5808f4df_cut_speed,player_5808f4df_speed
1766,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.57487519785583,61.42510488179271,,,0,1.0,12.0,69.6628561469362,74.33647039794144,,,1,0.2,30.0
1767,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.92842923755116,61.07155214030231,,,0,1.0,12.0,70.54686697945075,73.45271429584179,,,1,0.2,30.0
1768,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.28198327724648,60.717999398811905,,,0,1.0,12.0,71.4308778119653,72.56895819374213,,,1,0.2,30.0
1769,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.63553731694181,60.3644466573215,,,0,1.0,12.0,72.31481568011074,71.6851291166301,,,1,0.2,30.0
1770,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.98909135663713,60.0108939158311,,,0,1.0,12.0,73.19870071198889,70.80124719554357,,,1,0.2,30.0
1771,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.34264539633246,59.657341174340694,,,0,1.0,12.0,74.0825857438667,69.91736527445704,,,1,0.2,30.0
1772,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.69619943602778,59.30378843285029,,,0,1.0,12.0,74.96647077574448,69.03348335337051,,,1,0.2,30.0
1773,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.04975347572311,58.950235691359886,,,0,1.0,12.0,75.85035580762225,68.14960143228399,,,1,0.2,30.0
1774,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.40330751541768,58.59668294986948,,,0,1.0,12.0,76.73424083950002,67.26571951119746,,,1,0.2,30.0
1775,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.75686155511195,58.24313020837908,,,0,1.0,12.0,77.6181258713778,66.38183759011093,,,1,0.2,30.0
1776,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.11041559480624,57.889577466888674,,,0,1.0,12.0,78.50201090325558,65.4979556690244,,,1,0.2,30.0
1777,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.46396963450051,57.53602472539827,,,0,1.0,12.0,79.38589593513336,64.61407374793788,,,1,0.2,30.0
1778,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.81752367419479,57.18247198390787,,,0,1.0,12.0,80.26978096701113,63.73019182685135,,,1,0.2,30.0
1779,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.17107771388906,56.82891924241746,,,0,1.0,12.0,81.15366599888891,62.84630990576483,,,1,0.2,30.0
1780,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.52463175358335,56.47536650092706,,,0,1.0,12.0,82.03755103076668,61.9624279846783,,,1,0.2,30.0
1781,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.80175911766466,56.08960371107492,,,0,1.0,12.0,82.92143606264446,61.07854606359177,,,1,0.2,30.0
1782,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.80791917730002,55.58964165884937,,,0,1.0,12.0,83.80532109452224,60.194664142505246,,,1,0.2,30.0
1783,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.81407923693538,55.08967960662381,,,0,1.0,12.0,84.68920612640001,59.31078222141872,,,1,0.2,30.0
1784,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.82023929657075,54.589717554398256,,,0,1.0,12.0,85.57309115827779,58.42690030033219,,,1,0.2,30.0
1785,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.82639935620611,54.0897555021727,,,0,1.0,12.0,86.45697619015556,57.543018379245666,,,1,0.2,30.0
1786,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.83255941584147,53.589793449947145,,,0,1.0,12.0,87.34086122203334,56.65913645815914,,,1,0.2,30.0
1787,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.83871947547684,53.08983139772159,,,0,1.0,12.0,87.80787067446892,55.59956336159173,,,1,0.2,30.0
1788,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.8448795351122,52.589869345496034,,,0,1.0,12.0,87.82326491584212,54.34965815825334,,,1,0.2,30.0
1789,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.85103959474756,52.08990729327048,,,0,1.0,12.0,87.83865915721502,53.099752954914955,,,1,0.2,30.0
1790,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.85719965438292,51.58994524104492,,,0,1.0,12.0,87.85405339858751,51.84984775157657,,,1,0.2,30.0
1791,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.86335971401829,51.08998318881937,,,0,1.0,12.0,87.86944763996,50.59994254823818,,,1,0.2,30.0
1792,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.86951977365365,50.59002113659381,,,0,1.0,12.0,87.88484188133249,49.350037344899796,,,1,0.2,30.0
1793,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.87567983328901,50.09005908436826,,,0,1.0,12.0,87.90023612270498,48.10013214156141,,,1,0.2,30.0
1794,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.88183989292438,49.5900970321427,,,0,1.0,12.0,87.91563036407747,46.850226938223024,,,1,0.2,30.0
1795,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.88799995255974,49.090134979917146,,,0,1.0,12.0,87.93102460544996,45.60032173488464,,,1,0.2,30.0
1796,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.8941600121951,48.59017292769159,,,0,1.0,12.0,87.94641884682245,44.35041653154625,,,1,0.2,30.0
1797,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.90032007183046,48.090210875466035,,,0,1.0,12.0,87.96181308819494,43.100511328207865,,,1,0.2,30.0
1798,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.90648013146583,47.59024882324048,,,0,1.0,12.0,87.97720732956743,41.85060612486948,,,1,0.2,30.0
1799,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.91264019110119,47.090286771014924,,,0,1.0,12.0,87.99260157093991,40.60070092153109,,,1,0.2,30.0
1800,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.91880025073655,46.59032471878937,,,0,1.0,12.0,88.58645356704426,39.59261999506062,,,1,0.2,30.0
1801,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.92496031037192,46.09036266656381,,,0,1.0,12.0,89.46521759159862,38.703646548241515,,,1,0.2,30.0
1802,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.93112037000728,45.59040061433826,,,0,1.0,12.0,90.34398161615297,37.81467310142241,,,1,0.2,30.0
1803,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.93728042964264,45.0904385621127,,,0,1.0,12.0,91.22274564070733,36.9256996546033,,,1,0.2,30.0
1804,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.943440489278,44.59047650988715,,,0,1.0,12.0,92.10150966526169,36.03672620778419,,,1,0.2,30.0
1805,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.94960054891337,44.09051445766159,,,0,1.0,12.0,92.98027368981604,35.14775276096508,,,1,0.2,30.0
1806,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.95576060854873,43.590552405436036,,,0,1.0,12.0,93.8590377143704,34.258779314145976,,,1,0.2,30.0
1807,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.96192066818408,43.09059035321048,,,0,1.0,12.0,94.73780173892476,33.3698058673273,,,1,0.2,30.0
1808,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.96808072781873,42.590628300984925,,,0,1.0,12.0,95.61656576347912,32.48083242050867,,,1,0.2,30.0
1809,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.97424078745338,42.09066624875937,,,0,1.0,12.0,96.49532978803347,31.591858973689988,,,1,0.2,30.0
1810,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.98040084708803,41.590704196533814,,,0,1.0,12.0,97.37409381258783,30.702885526871235,,,1,0.2,30.0
1811,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.9865609067227,41.09074214430826,,,0,1.0,12.0,98.25285783714219,29.813912080052482,,,1,0.2,30.0
1812,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.99272096635735,40.5907800920827,,,0,1.0,12.0,99.13162186169654,28.92493863323373,,,1,0.2,30.0
1813,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0713863370171,40.12111924887766,,,0,1.0,12.0,100.0103858862509,28.035965186414977,,,1,0.2,30.0
1814,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.42280978248552,39.765448668178365,,,0,1.0,12.0,100.88914991080526,27.146991739596224,,,1,0.2,30.0
1815,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.77423322795393,39.40977808747907,,,0,1.0,12.0,101.76791393535962,26.25801829277747,,,1,0.2,30.0
1816,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.12565667342234,39.05410750677977,,,0,1.0,12.0,102.64667795991397,25.36904484595899,,,1,0.2,30.0
1817,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.47708011889075,38.698436926080475,,,0,1.0,12.0,103.52544198446833,24.48007139914059,,,1,0.2,30.0
1818,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.82850356435917,38.34276634538118,,,0,1.0,12.0,104.0,24.0,,,1,0.2,30.0
1819,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.17992700982758,37.98709576468188,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1820,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.53135045529599,37.631425183982586,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1821,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.8827739007644,37.27575460328329,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1822,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.23419734623282,36.92008402258399,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1823,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.58562079170123,36.564413441884696,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1824,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.93704423716964,36.2087428611854,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1825,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.28846768263806,35.8530722804861,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1826,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.63989112810647,35.497401699786806,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1827,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.99131457357488,35.14173111908751,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1828,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.3427380190433,34.78606053838821,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1829,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.69416146451171,34.43038995768892,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1830,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.04558490998012,34.07471937698962,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1831,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.39700835544853,33.71904879629032,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1832,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.74843180091695,33.36337821559103,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1833,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.09985524638536,33.00770763489173,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1834,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.45127869185377,32.652037054192434,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1835,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.80270213732219,32.29636647349314,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1836,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.1541255827906,31.94069589279384,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1837,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.50554902825901,31.585025312094544,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1838,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.85697247372742,31.229354731395247,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1839,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.20839591919584,30.87368415069595,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1840,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.55981936466425,30.518013569996654,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1841,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.91124281013266,30.162342989297358,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
1842,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.26266625560108,29.80667240859806,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
