tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d36e8da02821da21_score,player_d06e049d_x,player_d06e049d_y,player_d06e049d_move_target,player_d06e049d_item,player_d06e049d_score,player_d06e049d_cut_speed,player_d06e049d_speed,player_470227e3_x,player_470227e3_y,player_470227e3_move_target,player_470227e3_item,player_470227e3_score,player_470227e3_cut_speed,player_470227e3_speed
2080,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99944184638646,43.71779445161901,,,0,1.0,15.0,50.175032672818055,97.92637995043906,,tomato,2,0.5,30.0
2081,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99953567782579,43.092794458662475,,,0,1.0,15.0,49.28028408700295,97.05349681497312,,tomato,2,0.5,30.0
2082,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99962950926512,42.46779446570594,,,0,1.0,15.0,48.38553550118784,96.18061367950718,,tomato,2,0.5,30.0
2083,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99972334070445,41.84279447274941,,,0,1.0,15.0,47.49078691537273,95.30773054404123,,tomato,2,0.5,30.0
2084,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99981717214378,41.21779447979288,,,0,1.0,15.0,46.59603832955762,94.4348474085753,,tomato,2,0.5,30.0
2085,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.99991100358311,40.59279448683635,,,0,1.0,15.0,45.701289743742514,93.56196427310935,,tomato,2,0.5,30.0
2086,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.1624747890582,40.034518523153196,,,0,1.0,15.0,44.806541157927406,92.68908113764341,,tomato,2,0.5,30.0
2087,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.60167660437793,39.589853744449044,,,0,1.0,15.0,43.9117925721123,91.81619800217747,,tomato,2,0.5,30.0
2088,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.04087841969766,39.14518896574489,,,0,1.0,15.0,43.01704398629719,90.94331486671153,,tomato,2,0.5,30.0
2089,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.4800802350174,38.70052418704074,,,0,1.0,15.0,42.12229540048208,90.07043173124559,,tomato,2,0.5,30.0
2090,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.91928205033713,38.25585940833659,,,0,1.0,15.0,41.22754681466697,89.19754859577965,,tomato,2,0.5,30.0
2091,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.35848386565686,37.81119462963244,,,0,1.0,15.0,40.332798228851864,88.32466546031293,,tomato,2,0.5,30.0
2092,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.7976856809766,37.36652985092829,,,0,1.0,15.0,40.18555733918467,87.1313128727441,,tomato,2,0.5,30.0
2093,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.23688749629633,36.921865072224136,,,0,1.0,15.0,40.170229572367106,85.88140685245139,,tomato,2,0.5,30.0
2094,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.67608931161607,36.477200293519985,,,0,1.0,15.0,40.15490180554954,84.63150083215868,,tomato,2,0.5,30.0
2095,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.1152911269358,36.032535514815834,,,0,1.0,15.0,40.13957403873198,83.38159481186597,,tomato,2,0.5,30.0
2096,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.55449294225554,35.58787073611168,,,0,1.0,15.0,40.124246271914416,82.13168879157325,,tomato,2,0.5,30.0
2097,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.99369475757527,35.14320595740753,,,0,1.0,15.0,40.10891850509685,80.88178277128054,,tomato,2,0.5,30.0
2098,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.432896572895,34.69854117870338,,,0,1.0,15.0,40.09359073827929,79.63187675098783,,tomato,2,0.5,30.0
2099,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.87209838821474,34.25387639999923,,,0,1.0,15.0,40.078262971461726,78.38197073069512,,tomato,2,0.5,30.0
2100,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.31130020353447,33.80921162129508,,,0,1.0,15.0,40.06293520464416,77.1320647104024,,tomato,2,0.5,30.0
2101,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.7505020188542,33.364546842590926,,,0,1.0,15.0,40.0476074378266,75.88215869010969,,tomato,2,0.5,30.0
2102,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.18970383417394,32.919882063886774,,,0,1.0,15.0,40.032279671009036,74.63225266981698,,tomato,2,0.5,30.0
2103,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.62890564949367,32.47521728518262,,,0,1.0,15.0,40.01695190419156,73.38234664952427,,tomato,2,0.5,30.0
2104,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.06810746481341,32.03055250647847,,,0,1.0,15.0,40.002381300124185,72.13243593092709,,tomato,2,0.5,30.0
2105,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.50730928013314,31.58588772777432,,,0,1.0,15.0,40.00219678830361,70.88243594454507,,tomato,2,0.5,30.0
2106,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.94651109545288,31.14122294907017,,,0,1.0,15.0,40.00201227648303,69.63243595816304,,tomato,2,0.5,30.0
2107,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.38571291077261,30.696558170366018,,,0,1.0,15.0,40.00182776466245,68.38243597178102,,tomato,2,0.5,30.0
2108,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.82491472609235,30.251893391661866,,,0,1.0,15.0,40.00164325284187,67.132435985399,,tomato,2,0.5,30.0
2109,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.26411654141208,29.807228612957715,,,0,1.0,15.0,40.001458741021295,65.88243599901698,,tomato,2,0.5,30.0
2110,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.70331835673181,29.362563834253564,,,0,1.0,15.0,40.00127422920072,64.63243601263495,,tomato,2,0.5,30.0
2111,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.14252017205155,28.917899055549412,,,0,1.0,15.0,40.00108971738014,63.38243602625293,,tomato,2,0.5,30.0
2112,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.58172198737128,28.47323427684526,,,0,1.0,15.0,40.00090520555956,62.13243603987091,,tomato,2,0.5,30.0
2113,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.02092380269102,28.02856949814111,,,0,1.0,15.0,40.000720693738984,60.88243605348889,,tomato,2,0.5,30.0
2114,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.46012561801075,27.58390471943696,,,0,1.0,15.0,40.000536181918406,59.632436067106866,,tomato,2,0.5,30.0
2115,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.89932743333048,27.13923994073246,,,0,1.0,15.0,40.000351670098084,58.382436080724844,,tomato,2,0.5,30.0
2116,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.33852924865022,26.694575162027952,,,0,1.0,15.0,40.00016715827786,57.13243609434282,,tomato,2,0.5,30.0
2117,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.77773106396995,26.249910383323446,,,0,1.0,15.0,40.000028219177196,55.88243610455677,,tomato,2,0.5,30.0
2118,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.21693287928969,25.80524560461894,,,0,1.0,15.0,40.00002599823519,54.632436104558614,,tomato,2,0.5,30.0
2119,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.65613469460942,25.360580825914433,,,0,1.0,15.0,40.00002377729318,53.38243610456046,,tomato,2,0.5,30.0
2120,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.09533650992915,24.915916047209926,,,0,1.0,15.0,40.00002155635117,52.13243610456231,,tomato,2,0.5,30.0
2121,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.53453832524829,24.47125126850542,,,0,1.0,15.0,40.00001933540916,50.88243610456416,,tomato,2,0.5,30.0
2122,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,,0,1.0,15.0,40.000017114467155,49.632436104566004,,tomato,2,0.5,30.0
2123,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.00001489352515,48.38243610456785,,tomato,2,0.5,30.0
2124,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.00001267258314,47.1324361045697,,tomato,2,0.5,30.0
2125,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.00001045164113,45.882436104571546,,tomato,2,0.5,30.0
2126,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.000008230698874,44.632436104573394,,tomato,2,0.5,30.0
2127,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.00000600975651,43.38243610457524,,tomato,2,0.5,30.0
2128,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.00000378881415,42.13243610457709,,tomato,2,0.5,30.0
2129,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,40.000001567871784,40.882436104578936,,tomato,2,0.5,30.0
2130,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,39.604668333457795,39.79478757018327,,tomato,2,0.5,30.0
2131,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,38.72615274924516,38.9055686048573,,tomato,2,0.5,30.0
2132,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,0,1.0,15.0,37.84763716503252,38.016349639531335,,tomato,2,0.5,30.0
2133,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.55805826175776,24.441941738241525,,plate,0,1.0,15.0,36.96912158081989,37.12713067420537,,tomato,2,0.5,30.0
2134,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.11611652351553,24.88388347648305,,plate,0,1.0,15.0,36.09060599660725,36.2379117088794,,tomato,2,0.5,30.0
2135,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.6741747852733,25.325825214724574,,plate,0,1.0,15.0,35.212090412394616,35.348692743553435,,tomato,2,0.5,30.0
2136,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.23223304703106,25.7677669529661,,plate,0,1.0,15.0,34.33357482818198,34.45947377822747,,tomato,2,0.5,30.0
2137,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.79029130878882,26.209708691207624,,plate,0,1.0,15.0,33.455059243969345,33.5702548129015,,tomato,2,0.5,30.0
2138,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.34834957054677,26.65165042944915,,plate,0,1.0,15.0,32.57654365975671,32.68103584757554,,tomato,2,0.5,30.0
2139,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.90640783230538,27.093592167690673,,plate,0,1.0,15.0,31.698028075544073,31.79181688224957,,tomato,2,0.5,30.0
2140,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.464466094064,27.535533905932198,,plate,0,1.0,15.0,30.819512491331437,30.902597916923604,,tomato,2,0.5,30.0
2141,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.02252435582261,27.977475644173722,,plate,0,1.0,15.0,29.9409969071188,30.013378951597417,,tomato,2,0.5,30.0
2142,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.58058261758121,28.419417382415247,,plate,0,1.0,15.0,29.062481322906166,29.12415998627118,,tomato,2,0.5,30.0
2143,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.13864087933982,28.861359120656772,,plate,0,1.0,15.0,28.18396573869353,28.23494102094494,,tomato,2,0.5,30.0
2144,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.69669914109843,29.303300858898297,,plate,0,1.0,15.0,27.305450154480894,27.3457220556187,,tomato,2,0.5,30.0
2145,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.25475740285705,29.74524259713982,,plate,0,1.0,15.0,26.42693457026826,26.456503090292458,,tomato,2,0.5,30.0
2146,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.81281566461566,30.187184335381346,,plate,0,1.0,15.0,25.548418986055623,25.567284124966218,,tomato,2,0.5,30.0
2147,0,1,,0,2,,0,3,,1,0,None_cut,3.5833333333333415,3,2,0,None_cut,3.083333333333331,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.37087392637426,30.62912607362287,,plate,0,1.0,15.0,24.669903401842987,24.678065159639978,,tomato,2,0.5,30.0
