tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,619a467c1e2f62ad_score,player_db0cb1e1_x,player_db0cb1e1_y,player_db0cb1e1_move_target,player_db0cb1e1_item,player_db0cb1e1_score,player_db0cb1e1_cut_speed,player_db0cb1e1_speed,player_e97c8041_x,player_e97c8041_y,player_e97c8041_move_target,player_e97c8041_item,player_e97c8041_score,player_e97c8041_cut_speed,player_e97c8041_speed
2719,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,48.99999999999642,,,0,1.0,12.0,74.75000000000426,40.0,,,7,0.2,30.0
2720,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,48.49999999999616,,,0,1.0,12.0,76.00000000000455,40.0,,,7,0.2,30.0
2721,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,47.99999999999591,,,0,1.0,12.0,77.25000000000483,40.0,,,7,0.2,30.0
2722,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,47.49999999999565,,,0,1.0,12.0,78.50000000000512,40.0,,,7,0.2,30.0
2723,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,46.999999999995396,,,0,1.0,12.0,79.7500000000054,40.0,,,7,0.2,30.0
2724,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,46.49999999999514,,,0,1.0,12.0,81.00000000000568,40.0,,,7,0.2,30.0
2725,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,45.999999999994884,,,0,1.0,12.0,82.25000000000597,40.0,,,7,0.2,30.0
2726,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,45.49999999999463,,,0,1.0,12.0,83.50000000000625,40.0,,,7,0.2,30.0
2727,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,44.99999999999437,,,0,1.0,12.0,84.75000000000654,40.0,,,7,0.2,30.0
2728,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,44.49999999999412,,,0,1.0,12.0,86.00000000000682,40.0,,,7,0.2,30.0
2729,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,43.99999999999386,,,0,1.0,12.0,87.2500000000071,40.0,,,7,0.2,30.0
2730,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,43.499999999993605,,,0,1.0,12.0,88.29803951736653,39.50810911865716,,,7,0.2,30.0
2731,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,42.99999999999335,,,0,1.0,12.0,89.18739579836529,38.62973254483066,,,7,0.2,30.0
2732,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,42.49999999999309,,,0,1.0,12.0,90.07675207936404,37.75135597100416,,,7,0.2,30.0
2733,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,41.99999999999284,,,0,1.0,12.0,90.9661083603628,36.87297939717766,,,7,0.2,30.0
2734,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,41.49999999999258,,,0,1.0,12.0,91.85546464136155,35.99460282335116,,,7,0.2,30.0
2735,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.999999999992326,,,0,1.0,12.0,92.7448209223603,35.11622624952466,,,7,0.2,30.0
2736,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.49999999999207,,,0,1.0,12.0,93.63417720335906,34.23784967569816,,,7,0.2,30.0
2737,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,94.52353348435781,33.35947310187166,,,7,0.2,30.0
2738,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,95.41288976535657,32.48109652804516,,,7,0.2,30.0
2739,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,96.30224604635532,31.602719954218657,,,7,0.2,30.0
2740,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,97.19160232735408,30.724343380392156,,,7,0.2,30.0
2741,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,98.08095860835283,29.845966806565656,,,7,0.2,30.0
2742,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,98.97031488935158,28.967590232739155,,,7,0.2,30.0
2743,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,99.85967117035034,28.089213658912655,,,7,0.2,30.0
2744,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,100.7490274513491,27.210837085086226,,,7,0.2,30.0
2745,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,101.63838373234823,26.33246051126008,,,7,0.2,30.0
2746,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,102.52774001334755,25.454083937433936,,,7,0.2,30.0
2747,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,103.41709629434688,24.57570736360779,,,7,0.2,30.0
2748,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,,7,0.2,30.0
2749,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2750,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2751,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2752,0,1,,0,2,None_cut,3.8749999999999947,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2753,0,1,,0,2,tomato,0.0,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2754,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2755,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2756,0,1,,0,2,tomato,0.125,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2757,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2758,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2759,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2760,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2761,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
2762,0,1,,0,2,tomato,0.375,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,7,0.2,30.0
2763,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,7,0.2,30.0
2764,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,7,0.2,30.0
2765,0,1,,0,2,tomato,0.5,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,7,0.2,30.0
2766,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,7,0.2,30.0
2767,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,7,0.2,30.0
2768,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,7,0.2,30.0
2769,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,7,0.2,30.0
2770,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,7,0.2,30.0
2771,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,7,0.2,30.0
2772,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,7,0.2,30.0
2773,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,7,0.2,30.0
2774,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,7,0.2,30.0
2775,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,7,0.2,30.0
2776,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,7,0.2,30.0
2777,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,7,0.2,30.0
2778,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,7,0.2,30.0
2779,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,88.04617444130974,39.80565318468376,,plate,7,0.2,30.0
2780,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,86.79626611486532,39.820791727740755,,plate,7,0.2,30.0
2781,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,85.54635778842089,39.835930270797746,,plate,7,0.2,30.0
2782,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,84.29644946197647,39.85106881385474,,plate,7,0.2,30.0
2783,0,1,,0,2,tomato,1.25,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,83.04654113553204,39.86620735691173,,plate,7,0.2,30.0
2784,0,1,,0,2,tomato,1.2916666666666667,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,81.79663280908761,39.88134589996872,,plate,7,0.2,30.0
2785,0,1,,0,2,tomato,1.3333333333333335,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,80.54672448264319,39.89648444302571,,plate,7,0.2,30.0
2786,0,1,,0,2,tomato,1.3750000000000002,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,79.29681615619876,39.911622986082705,,plate,7,0.2,30.0
2787,0,1,,0,2,tomato,1.416666666666667,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,78.04690782975433,39.9267615291397,,plate,7,0.2,30.0
2788,0,1,,0,2,tomato,1.4583333333333337,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,76.7969995033099,39.94190007219687,,plate,7,0.2,30.0
2789,0,1,,0,2,tomato,1.5000000000000004,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,75.54709117686548,39.95703861525422,,plate,7,0.2,30.0
2790,0,1,,0,2,tomato,1.5416666666666672,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,7,0.2,30.0
2791,0,1,,0,2,tomato,1.583333333333334,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,7,0.2,30.0
2792,0,1,,0,2,tomato,1.6250000000000007,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,7,0.2,30.0
2793,0,1,,0,2,tomato,1.6666666666666674,1,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,7,0.2,30.0
