tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,48d554423cab3228_score,player_9b23bad9_x,player_9b23bad9_y,player_9b23bad9_move_target,player_9b23bad9_item,player_9b23bad9_score,player_9b23bad9_cut_speed,player_9b23bad9_speed,player_98a02ccd_x,player_98a02ccd_y,player_98a02ccd_move_target,player_98a02ccd_item,player_98a02ccd_score,player_98a02ccd_cut_speed,player_98a02ccd_speed
1846,0,1,,0,2,tomato,0.33333333333333354,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1847,0,1,,0,2,tomato,0.3416666666666669,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1848,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1849,0,1,,0,2,tomato,0.3583333333333336,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1850,0,1,,0,2,tomato,0.366666666666667,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1851,0,1,,0,2,tomato,0.37500000000000033,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1852,0,1,,0,2,tomato,0.3833333333333337,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1853,0,1,,0,2,tomato,0.39166666666666705,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1854,0,1,,0,2,tomato,0.4000000000000004,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1855,0,1,,0,2,tomato,0.40833333333333377,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1856,0,1,,0,2,tomato,0.41666666666666713,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1857,0,1,,0,2,tomato,0.4250000000000005,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1858,0,1,,0,2,tomato,0.43333333333333385,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1859,0,1,,0,2,tomato,0.4416666666666672,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1860,0,1,,0,2,tomato,0.45000000000000057,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1861,0,1,,0,2,tomato,0.4583333333333339,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1862,0,1,,0,2,tomato,0.4666666666666673,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1863,0,1,,0,2,tomato,0.47500000000000064,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1864,0,1,,0,2,tomato,0.483333333333334,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1865,0,1,,0,2,tomato,0.49166666666666736,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1866,0,1,,0,2,tomato,0.5000000000000007,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1867,0,1,,0,2,tomato,0.508333333333334,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1868,0,1,,0,2,tomato,0.5166666666666673,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1869,0,1,,0,2,tomato,0.5250000000000006,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1870,0,1,,0,2,tomato,0.5333333333333339,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1871,0,1,,0,2,tomato,0.5416666666666672,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1872,0,1,,0,2,tomato,0.5500000000000005,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1873,0,1,,0,2,tomato,0.5583333333333338,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1874,0,1,,0,2,tomato,0.5666666666666671,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1875,0,1,,0,2,tomato,0.5750000000000004,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.500000000000256,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1876,0,1,,0,2,tomato,0.5833333333333337,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.00000000000051,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1877,0,1,,0,2,tomato,0.591666666666667,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.50000000000077,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1878,0,1,,0,2,tomato,0.6000000000000003,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.00000000000102,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1879,0,1,,0,2,tomato,0.6083333333333336,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.50000000000128,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1880,0,1,,0,2,tomato,0.6166666666666669,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.000000000001535,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1881,0,1,,0,2,tomato,0.6250000000000002,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.50000000000179,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1882,0,1,,0,2,tomato,0.6333333333333335,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.000000000002046,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1883,0,1,,0,2,tomato,0.6416666666666668,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.5000000000023,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1884,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.00000000000256,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1885,0,1,,0,2,tomato,0.6583333333333334,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.500000000002814,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1886,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.00000000000307,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1887,0,1,,0,2,tomato,0.675,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.500000000003325,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1888,0,1,,0,2,tomato,0.6833333333333333,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.00000000000358,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1889,0,1,,0,2,tomato,0.6916666666666667,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.50000000000384,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1890,0,1,,0,2,tomato,0.7,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.00000000000409,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1891,0,1,,0,2,tomato,0.7083333333333333,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.50000000000364,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1892,0,1,,0,2,tomato,0.7166666666666666,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.00000000000318,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1893,0,1,,0,2,tomato,0.7249999999999999,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.50000000000273,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1894,0,1,,0,2,tomato,0.7333333333333332,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.00000000000227,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1895,0,1,,0,2,tomato,0.7416666666666665,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.50000000000182,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1896,0,1,,0,2,tomato,0.7499999999999998,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.00000000000136,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1897,0,1,,0,2,tomato,0.7583333333333331,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.50000000000091,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1898,0,1,,0,2,tomato,0.7666666666666664,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.00000000000045,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1899,0,1,,0,2,tomato,0.7749999999999997,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.5,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1900,0,1,,0,2,tomato,0.783333333333333,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.99999999999955,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1901,0,1,,0,2,tomato,0.7916666666666663,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.49999999999909,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1902,0,1,,0,2,tomato,0.7999999999999996,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.99999999999864,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1903,0,1,,0,2,tomato,0.8083333333333329,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49999999999818,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1904,0,1,,0,2,tomato,0.8166666666666662,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.99999999999773,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1905,0,1,,0,2,tomato,0.8249999999999995,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.49999999999727,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1906,0,1,,0,2,tomato,0.8333333333333328,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999999999682,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1907,0,1,,0,2,tomato,0.8416666666666661,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.49999999999636,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1908,0,1,,0,2,tomato,0.8499999999999994,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.99999999999591,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1909,0,1,,0,2,tomato,0.8583333333333327,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.49999999999545,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1910,0,1,,0,2,tomato,0.866666666666666,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.999999999995,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1911,0,1,,0,2,tomato,0.8749999999999993,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.49999999999454,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1912,0,1,,0,2,tomato,0.8833333333333326,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.99999999999409,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1913,0,1,,0,2,tomato,0.8916666666666659,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.49999999999363,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1914,0,1,,0,2,tomato,0.8999999999999992,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.99999999999318,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1915,0,1,,0,2,tomato,0.9083333333333325,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.49999999999272,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1916,0,1,,0,2,tomato,0.9166666666666659,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.99999999999227,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1917,0,1,,0,2,tomato,0.9249999999999992,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.49999999999181,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1918,0,1,,0,2,tomato,0.9333333333333325,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.99999999999136,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1919,0,1,,0,2,tomato,0.9416666666666658,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.4999999999909,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1920,0,1,,0,2,tomato,0.9499999999999991,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.99999999999045,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1921,0,1,,0,2,tomato,0.9583333333333324,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.49999999999,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1922,0,1,,0,2,tomato,0.9666666666666657,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.99999999998954,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
