tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b798728e6268c9fe_score,player_e0376b21_x,player_e0376b21_y,player_e0376b21_move_target,player_e0376b21_item,player_e0376b21_score,player_e0376b21_cut_speed,player_e0376b21_speed,player_a0274873_x,player_a0274873_y,player_a0274873_move_target,player_a0274873_item,player_a0274873_score,player_a0274873_cut_speed,player_a0274873_speed
3848,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.27565661960784,30.80839767264705,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3849,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.62700724913844,30.452655160247335,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3850,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.97835787866904,30.09691264784762,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3851,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.32970850819964,29.741170135447906,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3852,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.68105913773024,29.38542762304819,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3853,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.03240976726084,29.029685110648476,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3854,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.38376039679144,28.67394259824876,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3855,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.73511102632204,28.318200085849046,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3856,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.08646165585264,27.96245757344933,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3857,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.43781228538325,27.606715061049616,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3858,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.78916291491385,27.2509725486499,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3859,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.14051354444445,26.895230036250187,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3860,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.49186417397505,26.53948752385047,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3861,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.84321480350565,26.183745011450757,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3862,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.19456543303625,25.828002499051042,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3863,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.54591606256685,25.472259986651327,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3864,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.89726669209745,25.116517474251612,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3865,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.24861732162805,24.760774961851897,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3866,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.59996795115865,24.405032449452182,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3867,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3868,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3869,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3870,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3871,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3872,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3873,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3874,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3875,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3876,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3877,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3878,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3879,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3880,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3881,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3882,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3883,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3884,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.64644660940678,24.35355339059322,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3885,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.29289321881356,24.70710678118644,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3886,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.93933982822034,25.06066017177966,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3887,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.58578643762712,25.41421356237288,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3888,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.2322330470339,25.7677669529661,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3889,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.87867965644068,26.12132034355932,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3890,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.52512626584746,26.47487373415254,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3891,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.17157287525424,26.828427124745758,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3892,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.81801948466102,27.181980515338978,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3893,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.4644660940678,27.535533905932198,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3894,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.11091270347458,27.889087296525418,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3895,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.75735931288136,28.242640687118637,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3896,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.40380592228814,28.596194077711857,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3897,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.05025253169492,28.949747468305077,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3898,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.6966991411017,29.303300858898297,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3899,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.34314575050848,29.656854249491516,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3900,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.98959235991526,30.010407640084736,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3901,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.63603896932204,30.363961030677956,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3902,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.28248557872882,30.717514421271176,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3903,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.9289321881356,31.071067811864395,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3904,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.57537879754238,31.424621202457615,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3905,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.22182540694916,31.778174593050835,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3906,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.86827201635595,32.131727983644055,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3907,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.51471862576273,32.485281374237275,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3908,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.1611652351695,32.838834764830494,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3909,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.80761184457629,33.192388155423714,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3910,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.45405845398307,33.545941546016934,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3911,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.10050506338985,33.899494936610154,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3912,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.74695167279663,34.25304832720337,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3913,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.3933982822034,34.60660171779659,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3914,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.03984489161019,34.96015510838981,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3915,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.68629150101697,35.31370849898303,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3916,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.33273811042375,35.66726188957625,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3917,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.97918471983053,36.02081528016947,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3918,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.62563132923731,36.37436867076269,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3919,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.27207793864409,36.72792206135591,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3920,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.91852454805087,37.08147545194913,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3921,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.56497115745765,37.43502884254235,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
3922,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.21141776686443,37.78858223313557,,plate,2,1.0,12.0,56.0,56.0,,,0,0.2,30.0
