tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,93bc35c5d26cef21_score,player_8ad82f58_x,player_8ad82f58_y,player_8ad82f58_move_target,player_8ad82f58_item,player_8ad82f58_score,player_8ad82f58_cut_speed,player_8ad82f58_speed,player_a143bd25_x,player_a143bd25_y,player_a143bd25_move_target,player_a143bd25_item,player_a143bd25_score,player_a143bd25_cut_speed,player_a143bd25_speed
2825,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,61.880257368751515,98.04983353045469,,plate,0,0.5,30.0
2826,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,61.00161233405477,98.93892458484761,,plate,0,0.5,30.0
2827,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,60.122967299358024,99.82801563924053,,plate,0,0.5,30.0
2828,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,59.24432226466128,100.71710669363347,,plate,0,0.5,30.0
2829,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,58.36567722996453,101.60619774802639,,plate,0,0.5,30.0
2830,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,57.48703219526779,102.49528880241931,,plate,0,0.5,30.0
2831,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,56.60838716057104,103.38437985681225,,plate,0,0.5,30.0
2832,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,55.721245367684595,103.33958551490551,,plate,0,0.5,30.0
2833,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,54.82656871376211,102.46662865175179,,plate,0,0.5,30.0
2834,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,53.93189205983962,101.59367178859807,,plate,0,0.5,30.0
2835,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,53.03721540591713,100.72071492544458,,plate,0,0.5,30.0
2836,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,52.14253875199464,99.84775806229163,,plate,0,0.5,30.0
2837,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,51.247862098072154,98.9748011991387,,plate,0,0.5,30.0
2838,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,50.353185444149666,98.10184433598576,,plate,0,0.5,30.0
2839,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,49.45850879022718,97.22888747283281,,plate,0,0.5,30.0
2840,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,48.56383213630469,96.35593060967987,,plate,0,0.5,30.0
2841,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,47.6691554823822,95.48297374652694,,plate,0,0.5,30.0
2842,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,46.77447882845971,94.61001688337399,,plate,0,0.5,30.0
2843,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,45.879802174537225,93.73706002022105,,plate,0,0.5,30.0
2844,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,44.98512552061474,92.86410315706812,,plate,0,0.5,30.0
2845,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,44.09044886669225,91.99114629391516,,plate,0,0.5,30.0
2846,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,43.19577221276976,91.11818943076223,,plate,0,0.5,30.0
2847,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,42.30109555884727,90.24523256760929,,plate,0,0.5,30.0
2848,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,41.406418904924784,89.37227570445636,,plate,0,0.5,30.0
2849,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,40.511742251002296,88.4993188413034,,plate,0,0.5,30.0
2850,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,15.0,40.18864142782075,87.3813450376095,,plate,0,0.5,30.0
2851,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,71.37500000000057,,,2,1.0,15.0,40.1733122058074,86.13143903516278,,plate,0,0.5,30.0
2852,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,70.75000000000114,,,2,1.0,15.0,40.15798298379405,84.88153303271606,,plate,0,0.5,30.0
2853,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,70.1250000000017,,,2,1.0,15.0,40.1426537617807,83.63162703026934,,plate,0,0.5,30.0
2854,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,69.50000000000227,,,2,1.0,15.0,40.12732453976735,82.38172102782262,,plate,0,0.5,30.0
2855,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,68.87500000000284,,,2,1.0,15.0,40.111995317754,81.1318150253759,,plate,0,0.5,30.0
2856,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,68.25000000000341,,,2,1.0,15.0,40.09666609574065,79.88190902292918,,plate,0,0.5,30.0
2857,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,67.62500000000398,,,2,1.0,15.0,40.0813368737273,78.63200302048246,,plate,0,0.5,30.0
2858,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,67.00000000000455,,,2,1.0,15.0,40.06600765171416,77.38209701803574,,plate,0,0.5,30.0
2859,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,66.37500000000512,,,2,1.0,15.0,40.050678429701165,76.13219101558902,,plate,0,0.5,30.0
2860,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,65.75000000000568,,,2,1.0,15.0,40.03534920768817,74.8822850131423,,plate,0,0.5,30.0
2861,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,65.12500000000625,,,2,1.0,15.0,40.02001998567518,73.63237901069557,,plate,0,0.5,30.0
2862,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,64.50000000000682,,,2,1.0,15.0,40.00469076366218,72.38247300824885,,plate,0,0.5,30.0
2863,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,63.87500000000725,,,2,1.0,15.0,40.002234489738036,71.13248711946558,,plate,0,0.5,30.0
2864,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,63.250000000007105,,,2,1.0,15.0,40.00204991253545,69.8824871330935,,plate,0,0.5,30.0
2865,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,62.62500000000696,,,2,1.0,15.0,40.00186533533286,68.63248714672143,,plate,0,0.5,30.0
2866,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,62.00000000000682,,,2,1.0,15.0,40.00168075813027,67.38248716034936,,plate,0,0.5,30.0
2867,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,61.37500000000668,,,2,1.0,15.0,40.00149618092768,66.13248717397728,,plate,0,0.5,30.0
2868,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,60.75000000000654,,,2,1.0,15.0,40.00131160372509,64.88248718760521,,plate,0,0.5,30.0
2869,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,60.125000000006395,,,2,1.0,15.0,40.001127026522504,63.63248720123292,,plate,0,0.5,30.0
2870,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,59.50000000000625,,,2,1.0,15.0,40.000942449319915,62.382487214860134,,plate,0,0.5,30.0
2871,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,58.87500000000611,,,2,1.0,15.0,40.000757872117326,61.13248722848735,,plate,0,0.5,30.0
2872,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,58.25000000000597,,,2,1.0,15.0,40.00057329491474,59.882487242114564,,plate,0,0.5,30.0
2873,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,57.62500000000583,,,2,1.0,15.0,40.0003887177118,58.63248725574178,,plate,0,0.5,30.0
2874,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,57.000000000005684,,,2,1.0,15.0,40.000204140508856,57.382487269368994,,plate,0,0.5,30.0
2875,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.37500000000554,,,2,1.0,15.0,40.00002868105078,56.13248728231494,,plate,0,0.5,30.0
2876,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,55.7500000000054,,,2,1.0,15.0,40.00002645874524,54.88248728231679,,plate,0,0.5,30.0
2877,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,55.12500000000526,,,2,1.0,15.0,40.0000242364397,53.632487282318635,,plate,0,0.5,30.0
2878,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,54.500000000005116,,,2,1.0,15.0,40.00002201413416,52.38248728232048,,plate,0,0.5,30.0
2879,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,53.875000000004974,,,2,1.0,15.0,40.00001979182862,51.13248728232233,,plate,0,0.5,30.0
2880,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,53.25000000000483,,,2,1.0,15.0,40.00001756952308,49.88248728232418,,plate,0,0.5,30.0
2881,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.62500000000469,,,2,1.0,15.0,40.00001534721754,48.632487282326025,,plate,0,0.5,30.0
2882,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.00000000000455,,,2,1.0,15.0,40.000013124912,47.38248728232787,,plate,0,0.5,30.0
2883,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,51.375000000004405,,,2,1.0,15.0,40.000010902606626,46.13248728232972,,plate,0,0.5,30.0
2884,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,50.75000000000426,,,2,1.0,15.0,40.00000868030144,44.88248728233157,,plate,0,0.5,30.0
2885,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,50.12500000000412,,,2,1.0,15.0,40.00000645799626,43.632487282333415,,plate,0,0.5,30.0
2886,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,49.50000000000398,,,2,1.0,15.0,40.00000423569107,42.38248728233526,,plate,0,0.5,30.0
2887,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,48.87500000000384,,,2,1.0,15.0,40.00000201338589,41.13248728233711,,plate,0,0.5,30.0
2888,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,48.250000000003695,,,2,1.0,15.0,39.7803718018292,39.97268219400973,,plate,0,0.5,30.0
2889,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,47.62500000000355,,,2,1.0,15.0,38.901857622518,39.08346184069466,,plate,0,0.5,30.0
2890,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,47.00000000000341,,,2,1.0,15.0,38.023343443206805,38.19424148737959,,plate,0,0.5,30.0
2891,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,46.37500000000327,,,2,1.0,15.0,37.14482926389561,37.305021134064525,,plate,0,0.5,30.0
2892,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,45.750000000003126,,,2,1.0,15.0,36.26631508458441,36.41580078074946,,plate,0,0.5,30.0
2893,0,1,,0,2,tomato_cut,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,45.125000000002984,,,2,1.0,15.0,35.38780090527322,35.52658042743439,,plate,0,0.5,30.0
