tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6cd460573c624b6b_score,player_b3228c38_x,player_b3228c38_y,player_b3228c38_move_target,player_b3228c38_item,player_b3228c38_score,player_b3228c38_cut_speed,player_b3228c38_speed,player_43f6ad55_x,player_43f6ad55_y,player_43f6ad55_move_target,player_43f6ad55_item,player_43f6ad55_score,player_43f6ad55_cut_speed,player_43f6ad55_speed
2229,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.19161379098483,49.27359188982703,,tomato_salad,0,1.0,12.0,68.50000000000284,56.0,,tomato_salad,1,0.2,30.0
2230,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.54730207408403,49.62499741805087,,tomato_salad,0,1.0,12.0,69.75000000000313,56.0,,tomato_salad,1,0.2,30.0
2231,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.90299035718323,49.9764029462747,,tomato_salad,0,1.0,12.0,71.00000000000341,56.0,,tomato_salad,1,0.2,30.0
2232,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.25867864028243,50.32780847449854,,tomato_salad,0,1.0,12.0,72.12016826116314,56.31621556657754,,tomato_salad,1,0.2,30.0
2233,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.61436692338162,50.679214002722375,,tomato_salad,0,1.0,12.0,73.0095245421619,57.19459214040404,,tomato_salad,1,0.2,30.0
2234,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.97005520648082,51.03061953094621,,tomato_salad,0,1.0,12.0,73.89888082316065,58.07296871423054,,tomato_salad,1,0.2,30.0
2235,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.32574348958002,51.38202505917005,,tomato_salad,0,1.0,12.0,74.7882371041594,58.95134528805704,,tomato_salad,1,0.2,30.0
2236,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.68143177267922,51.73343058739388,,tomato_salad,0,1.0,12.0,75.67759338515816,59.82972186188354,,tomato_salad,1,0.2,30.0
2237,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.03712005577842,52.08483611561772,,tomato_salad,0,1.0,12.0,76.56694966615692,60.70809843571004,,tomato_salad,1,0.2,30.0
2238,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.39280833887761,52.436241643841555,,tomato_salad,0,1.0,12.0,77.45630594715567,61.58647500953654,,tomato_salad,1,0.2,30.0
2239,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.74849662197681,52.78764717206539,,tomato_salad,0,1.0,12.0,78.34566222815442,62.46485158336304,,tomato_salad,1,0.2,30.0
2240,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.10418490507601,53.13905270028923,,tomato_salad,0,1.0,12.0,79.23501850915318,63.34322815718954,,tomato_salad,1,0.2,30.0
2241,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.45987318817521,53.49045822851306,,tomato_salad,0,1.0,12.0,80.12437479015193,64.22160473101586,,tomato_salad,1,0.2,30.0
2242,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.8155614712744,53.8418637567369,,tomato_salad,0,1.0,12.0,81.01373107115069,65.09998130484165,,tomato_salad,1,0.2,30.0
2243,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.1712497543736,54.193269284960735,,tomato_salad,0,1.0,12.0,81.90308735214944,65.97835787866744,,tomato_salad,1,0.2,30.0
2244,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.5269380374728,54.54467481318457,,tomato_salad,0,1.0,12.0,82.7924436331482,66.85673445249323,,tomato_salad,1,0.2,30.0
2245,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.88262632057193,54.89608034140841,,tomato_salad,0,1.0,12.0,83.68179991414695,67.73511102631902,,tomato_salad,1,0.2,30.0
2246,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.23831460367016,55.24748586963224,,tomato_salad,0,1.0,12.0,84.5711561951457,68.61348760014481,,tomato_salad,1,0.2,30.0
2247,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.59400288676841,55.59889139785608,,tomato_salad,0,1.0,12.0,85.46051247614446,69.4918641739706,,tomato_salad,1,0.2,30.0
2248,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,tomato_salad,0,1.0,12.0,86.34986875714321,70.37024074779639,,tomato_salad,1,0.2,30.0
2249,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,87.23922503814215,71.24861732162218,,tomato_salad,1,0.2,30.0
2250,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,tomato_salad,1,0.2,30.0
2251,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2252,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2253,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2254,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2255,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2256,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2257,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2258,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2259,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2260,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2261,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2262,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2263,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2264,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2265,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2266,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2267,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2268,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2269,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2270,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2271,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2272,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2273,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,72.0,,,2,0.2,30.0
2274,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,70.74999999999972,,,2,0.2,30.0
2275,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,69.49999999999943,,,2,0.2,30.0
2276,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,68.24999999999915,,,2,0.2,30.0
2277,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,66.99999999999886,,,2,0.2,30.0
2278,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,65.74999999999858,,,2,0.2,30.0
2279,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,64.4999999999983,,,2,0.2,30.0
2280,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,63.24999999999801,,,2,0.2,30.0
2281,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,61.999999999997726,,,2,0.2,30.0
2282,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,60.74999999999744,,,2,0.2,30.0
2283,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,59.49999999999716,,,2,0.2,30.0
2284,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,58.249999999996874,,,2,0.2,30.0
2285,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,56.99999999999659,,,2,0.2,30.0
2286,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,55.749999999996305,,,2,0.2,30.0
2287,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,54.49999999999602,,,2,0.2,30.0
2288,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,53.24999999999574,,,2,0.2,30.0
2289,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,51.99999999999545,,,2,0.2,30.0
2290,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,50.74999999999517,,,2,0.2,30.0
2291,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,49.499999999994884,,,2,0.2,30.0
2292,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,48.2499999999946,,,2,0.2,30.0
2293,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,46.999999999994316,,,2,0.2,30.0
2294,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,12.0,88.0,45.74999999999403,,,2,0.2,30.0
2295,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,55.499999999999744,,,1,1.0,12.0,88.0,44.49999999999375,,,2,0.2,30.0
2296,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,54.99999999999949,,,1,1.0,12.0,88.0,43.24999999999346,,,2,0.2,30.0
2297,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,54.49999999999923,,,1,1.0,12.0,88.0,41.99999999999318,,,2,0.2,30.0
2298,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,53.99999999999898,,,1,1.0,12.0,88.0,40.749999999992895,,,2,0.2,30.0
2299,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,53.49999999999872,,,1,1.0,12.0,87.50810911865676,39.70196048263347,,,2,0.2,30.0
2300,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,52.999999999998465,,,1,1.0,12.0,86.62973254482955,38.812604201634024,,,2,0.2,30.0
2301,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,52.49999999999821,,,1,1.0,12.0,85.75135597100234,37.92324792063456,,,2,0.2,30.0
2302,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,51.999999999997954,,,1,1.0,12.0,84.87297939717513,37.033891639635094,,,2,0.2,30.0
2303,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,51.4999999999977,,,1,1.0,12.0,83.99460282334792,36.14453535863563,,,2,0.2,30.0
2304,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,50.99999999999744,,,1,1.0,12.0,83.11622624952071,35.255179077636164,,,2,0.2,30.0
2305,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,50.499999999997186,,,1,1.0,12.0,82.2378496756935,34.3658227966367,,,2,0.2,30.0
2306,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,49.99999999999693,,,1,1.0,12.0,81.35947310186629,33.476466515637235,,,2,0.2,30.0
2307,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,49.499999999996675,,,1,1.0,12.0,80.48109652803907,32.58711023463777,,,2,0.2,30.0
