tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1e0820810043726d_score,player_ee722195_x,player_ee722195_y,player_ee722195_move_target,player_ee722195_item,player_ee722195_score,player_ee722195_cut_speed,player_ee722195_speed,player_b9d95bf8_x,player_b9d95bf8_y,player_b9d95bf8_move_target,player_b9d95bf8_item,player_b9d95bf8_score,player_b9d95bf8_cut_speed,player_b9d95bf8_speed
2406,0,1,,0,2,tomato,1.1249999999999984,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2407,0,1,,0,2,tomato,1.1333333333333317,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2408,0,1,,0,2,tomato,1.141666666666665,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2409,0,1,,0,2,tomato,1.1499999999999984,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2410,0,1,,0,2,tomato,1.1583333333333317,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2411,0,1,,0,2,tomato,1.166666666666665,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2412,0,1,,0,2,tomato,1.1749999999999983,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2413,0,1,,0,2,tomato,1.1833333333333316,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2414,0,1,,0,2,tomato,1.1916666666666649,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2415,0,1,,0,2,tomato,1.1999999999999982,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2416,0,1,,0,2,tomato,1.2083333333333315,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2417,0,1,,0,2,tomato,1.2166666666666648,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2418,0,1,,0,2,tomato,1.224999999999998,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2419,0,1,,0,2,tomato,1.2333333333333314,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2420,0,1,,0,2,tomato,1.2416666666666647,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2421,0,1,,0,2,tomato,1.249999999999998,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2422,0,1,,0,2,tomato,1.2583333333333313,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2423,0,1,,0,2,tomato,1.2666666666666646,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2424,0,1,,0,2,tomato,1.274999999999998,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2425,0,1,,0,2,tomato,1.2833333333333312,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2426,0,1,,0,2,tomato,1.2916666666666645,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2427,0,1,,0,2,tomato,1.2999999999999978,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2428,0,1,,0,2,tomato,1.3083333333333311,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2429,0,1,,0,2,tomato,1.3166666666666644,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2430,0,1,,0,2,tomato,1.3249999999999977,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2431,0,1,,0,2,tomato,1.333333333333331,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2432,0,1,,0,2,tomato,1.3416666666666643,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2433,0,1,,0,2,tomato,1.3499999999999976,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2434,0,1,,0,2,tomato,1.358333333333331,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2435,0,1,,0,2,tomato,1.3666666666666643,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2436,0,1,,0,2,tomato,1.3749999999999976,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2437,0,1,,0,2,tomato,1.3833333333333309,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2438,0,1,,0,2,tomato,1.3916666666666642,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2439,0,1,,0,2,tomato,1.3999999999999975,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2440,0,1,,0,2,tomato,1.4083333333333308,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2441,0,1,,0,2,tomato,1.416666666666664,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2442,0,1,,0,2,tomato,1.4249999999999974,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2443,0,1,,0,2,tomato,1.4333333333333307,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2444,0,1,,0,2,tomato,1.441666666666664,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2445,0,1,,0,2,tomato,1.4499999999999973,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2446,0,1,,0,2,tomato,1.4583333333333306,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2447,0,1,,0,2,tomato,1.466666666666664,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2448,0,1,,0,2,tomato,1.4749999999999972,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2449,0,1,,0,2,tomato,1.4833333333333305,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2450,0,1,,0,2,tomato,1.4916666666666638,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2451,0,1,,0,2,tomato,1.4999999999999971,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2452,0,1,,0,2,tomato,1.5083333333333304,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2453,0,1,,0,2,tomato,1.5166666666666637,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2454,0,1,,0,2,tomato,1.524999999999997,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2455,0,1,,0,2,tomato,1.5333333333333303,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2456,0,1,,0,2,tomato,1.5416666666666636,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2457,0,1,,0,2,tomato,1.549999999999997,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2458,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2459,0,1,,0,2,tomato,1.5666666666666635,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2460,0,1,,0,2,tomato,1.5749999999999968,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2461,0,1,,0,2,tomato,1.5833333333333302,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2462,0,1,,0,2,tomato,1.5916666666666635,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2463,0,1,,0,2,tomato,1.5999999999999968,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2464,0,1,,0,2,tomato,1.60833333333333,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2465,0,1,,0,2,tomato,1.6166666666666634,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2466,0,1,,0,2,tomato,1.6249999999999967,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2467,0,1,,0,2,tomato,1.63333333333333,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2468,0,1,,0,2,tomato,1.6416666666666633,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2469,0,1,,0,2,tomato,1.6499999999999966,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2470,0,1,,0,2,tomato,1.6583333333333299,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2471,0,1,,0,2,tomato,1.6666666666666632,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2472,0,1,,0,2,tomato,1.6749999999999965,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2473,0,1,,0,2,tomato,1.6833333333333298,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2474,0,1,,0,2,tomato,1.691666666666663,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2475,0,1,,0,2,tomato,1.6999999999999964,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2476,0,1,,0,2,tomato,1.7083333333333297,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2477,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2478,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2479,0,1,,0,2,tomato,1.7333333333333296,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2480,0,1,,0,2,tomato,1.741666666666663,1,0,3,None_cut,3.6166666666666565,3,2,2,tomato_salad,2,3,tomato,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
