tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d6ce564be7313bda_score,player_54c8d17c_x,player_54c8d17c_y,player_54c8d17c_move_target,player_54c8d17c_item,player_54c8d17c_score,player_54c8d17c_cut_speed,player_54c8d17c_speed,player_2b65cc1d_x,player_2b65cc1d_y,player_2b65cc1d_move_target,player_2b65cc1d_item,player_2b65cc1d_score,player_2b65cc1d_cut_speed,player_2b65cc1d_speed
2352,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,1,1.0,30.0,84.75000000000654,56.0,,tomato_salad,4,1.0,30.0
2353,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,1,1.0,30.0,86.00000000000682,56.0,,tomato_salad,4,1.0,30.0
2354,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,1,1.0,30.0,87.2500000000071,56.0,,tomato_salad,4,1.0,30.0
2355,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,tomato_salad,4,1.0,30.0
2356,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2357,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2358,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2359,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2360,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2361,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2362,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2363,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2364,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2365,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2366,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2367,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2368,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2369,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2370,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2371,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2372,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2373,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,56.0,,,5,1.0,30.0
2374,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,54.749999999999716,,,5,1.0,30.0
2375,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,53.49999999999943,,,5,1.0,30.0
2376,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,52.24999999999915,,,5,1.0,30.0
2377,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,50.99999999999886,,,5,1.0,30.0
2378,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,49.74999999999858,,,5,1.0,30.0
2379,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,48.499999999998295,,,5,1.0,30.0
2380,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,47.24999999999801,,,5,1.0,30.0
2381,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,45.999999999997726,,,5,1.0,30.0
2382,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,44.74999999999744,,,5,1.0,30.0
2383,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,43.49999999999716,,,5,1.0,30.0
2384,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,42.249999999996874,,,5,1.0,30.0
2385,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,88.0,40.99999999999659,,,5,1.0,30.0
2386,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,87.6837844334222,39.8798317388366,,,5,1.0,30.0
2387,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,86.805407859595,38.990475457837135,,,5,1.0,30.0
2388,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,85.92703128576778,38.10111917683767,,,5,1.0,30.0
2389,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,85.04865471194057,37.211762895838206,,,5,1.0,30.0
2390,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,84.17027813811345,36.32240661483874,,,5,1.0,30.0
2391,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,83.29190156428673,35.433050333839276,,,5,1.0,30.0
2392,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,82.41352499046002,34.54369405283981,,,5,1.0,30.0
2393,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,81.5351484166333,33.654337771840346,,,5,1.0,30.0
2394,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,80.65677184280659,32.76498149084088,,,5,1.0,30.0
2395,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,79.77839526897993,31.875625209841466,,,5,1.0,30.0
2396,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,78.90001869515356,30.986268928842357,,,5,1.0,30.0
2397,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,78.0216421213272,30.096912647843247,,,5,1.0,30.0
2398,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,77.14326554750085,29.207556366844138,,,5,1.0,30.0
2399,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,76.26488897367449,28.318200085845028,,,5,1.0,30.0
2400,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,75.38651239984813,27.42884380484592,,,5,1.0,30.0
2401,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,74.50813582602177,26.53948752384681,,,5,1.0,30.0
2402,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,73.6297592521954,25.6501312428477,,,5,1.0,30.0
2403,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.75138267836904,24.76077496184859,,,5,1.0,30.0
2404,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,,5,1.0,30.0
2405,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2406,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2407,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2408,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2409,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2410,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2411,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2412,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2413,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2414,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2415,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2416,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2417,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2418,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2419,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2420,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2421,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2422,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2423,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,5,1.0,30.0
2424,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,71.11611652351695,24.88388347648305,,tomato,5,1.0,30.0
2425,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,70.2322330470339,25.7677669529661,,tomato,5,1.0,30.0
2426,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,69.34834957055085,26.65165042944915,,tomato,5,1.0,30.0
2427,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,68.4644660940678,27.535533905932198,,tomato,5,1.0,30.0
2428,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,67.58058261758475,28.419417382415247,,tomato,5,1.0,30.0
2429,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,66.6966991411017,29.303300858898297,,tomato,5,1.0,30.0
2430,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,65.81281566461865,30.187184335381346,,tomato,5,1.0,30.0
2431,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,64.9289321881356,31.071067811864395,,tomato,5,1.0,30.0
2432,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,64.04504871165256,31.954951288347445,,tomato,5,1.0,30.0
2433,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,63.161165235169506,32.838834764830494,,tomato,5,1.0,30.0
2434,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,1,1.0,30.0,62.277281758686456,33.722718241313544,,tomato,5,1.0,30.0
