tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,91e0f7087dd7e64b_score,player_a33720bc_x,player_a33720bc_y,player_a33720bc_move_target,player_a33720bc_item,player_a33720bc_score,player_a33720bc_cut_speed,player_a33720bc_speed,player_59c4b247_x,player_59c4b247_y,player_59c4b247_move_target,player_59c4b247_item,player_59c4b247_score,player_59c4b247_cut_speed,player_59c4b247_speed
1787,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,34.000000000002274,,tomato_cut,0,1.0,15.0,79.5000000000017,40.0,,,1,0.5,30.0
1788,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,34.625000000002416,,tomato_cut,0,1.0,15.0,80.75000000000199,40.0,,,1,0.5,30.0
1789,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,35.25000000000256,,tomato_cut,0,1.0,15.0,82.00000000000227,40.0,,,1,0.5,30.0
1790,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,35.8750000000027,,tomato_cut,0,1.0,15.0,83.25000000000256,40.0,,,1,0.5,30.0
1791,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,36.50000000000284,,tomato_cut,0,1.0,15.0,84.50000000000284,40.0,,,1,0.5,30.0
1792,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,37.125000000002984,,tomato_cut,0,1.0,15.0,85.75000000000313,40.0,,,1,0.5,30.0
1793,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,37.750000000003126,,tomato_cut,0,1.0,15.0,87.00000000000341,40.0,,,1,0.5,30.0
1794,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,38.37500000000327,,tomato_cut,0,1.0,15.0,88.12016826116314,39.68378443342246,,,1,0.5,30.0
1795,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,39.00000000000341,,tomato_cut,0,1.0,15.0,89.0095245421619,38.80540785959596,,,1,0.5,30.0
1796,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,39.62500000000355,,tomato_cut,0,1.0,15.0,89.89888082316065,37.92703128576946,,,1,0.5,30.0
1797,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.250000000003695,,tomato_cut,0,1.0,15.0,90.7882371041594,37.04865471194296,,,1,0.5,30.0
1798,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.87500000000384,,tomato_cut,0,1.0,15.0,91.67759338515816,36.17027813811646,,,1,0.5,30.0
1799,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,41.50000000000398,,tomato_cut,0,1.0,15.0,92.56694966615692,35.29190156428996,,,1,0.5,30.0
1800,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,42.12500000000412,,tomato_cut,0,1.0,15.0,93.45630594715567,34.41352499046346,,,1,0.5,30.0
1801,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,42.75000000000426,,tomato_cut,0,1.0,15.0,94.34566222815442,33.53514841663696,,,1,0.5,30.0
1802,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,43.375000000004405,,tomato_cut,0,1.0,15.0,95.23501850915318,32.65677184281046,,,1,0.5,30.0
1803,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,44.00000000000455,,tomato_cut,0,1.0,15.0,96.12437479015193,31.778395268983957,,,1,0.5,30.0
1804,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,44.62500000000469,,tomato_cut,0,1.0,15.0,97.01373107115069,30.900018695157552,,,1,0.5,30.0
1805,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,45.25000000000483,,tomato_cut,0,1.0,15.0,97.90308735214953,30.021642121331407,,,1,0.5,30.0
1806,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,45.875000000004974,,tomato_cut,0,1.0,15.0,98.79244363314886,29.143265547505262,,,1,0.5,30.0
1807,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,46.500000000005116,,tomato_cut,0,1.0,15.0,99.68179991414819,28.264888973679117,,,1,0.5,30.0
1808,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,47.12500000000526,,tomato_cut,0,1.0,15.0,100.57115619514751,27.386512399852972,,,1,0.5,30.0
1809,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,47.7500000000054,,tomato_cut,0,1.0,15.0,101.46051247614683,26.508135826026827,,,1,0.5,30.0
1810,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,48.37500000000554,,tomato_cut,0,1.0,15.0,102.34986875714615,25.62975925220068,,,1,0.5,30.0
1811,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,49.000000000005684,,tomato_cut,0,1.0,15.0,103.23922503814548,24.751382678374537,,,1,0.5,30.0
1812,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,49.62500000000583,,tomato_cut,0,1.0,15.0,104.0,24.0,,,1,0.5,30.0
1813,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,50.25000000000597,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1814,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,50.87500000000611,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1815,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,51.50000000000625,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1816,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,52.125000000006395,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1817,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,52.75000000000654,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1818,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,53.37500000000668,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1819,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,54.00000000000682,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1820,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,54.62500000000696,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1821,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,55.250000000007105,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1822,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1823,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1824,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1825,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1826,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1827,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1828,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1829,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1830,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1831,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1832,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1833,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1834,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1835,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1836,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1837,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1838,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1839,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1840,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1841,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1842,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1843,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1844,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1845,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1846,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1847,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1848,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1849,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
1850,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,103.11611652351695,24.88388347648305,,plate,1,0.5,30.0
1851,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,102.2322330470339,25.7677669529661,,plate,1,0.5,30.0
1852,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,101.34834957055085,26.65165042944915,,plate,1,0.5,30.0
1853,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,100.4644660940678,27.535533905932198,,plate,1,0.5,30.0
1854,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,99.58058261758475,28.419417382415247,,plate,1,0.5,30.0
1855,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,98.6966991411017,29.303300858898297,,plate,1,0.5,30.0
1856,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,97.81281566461865,30.187184335381346,,plate,1,0.5,30.0
1857,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,96.9289321881356,31.071067811864395,,plate,1,0.5,30.0
