tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe91304808d4b13e_score,player_33813f04_x,player_33813f04_y,player_33813f04_move_target,player_33813f04_item,player_33813f04_score,player_33813f04_cut_speed,player_33813f04_speed,player_893a980b_x,player_893a980b_y,player_893a980b_move_target,player_893a980b_item,player_893a980b_score,player_893a980b_cut_speed,player_893a980b_speed,8100ec429f0080c6_score,d8563a256e29ba24_message,c2875acddb397d2c_score
4832,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99997230411356,87.59496734487558,,tomato_salad,1,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4833,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999974524051574,86.34496734487814,,tomato_salad,1,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4834,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999976743989585,85.0949673448807,,tomato_salad,1,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4835,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999978963927596,83.84496734488326,,tomato_salad,1,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4836,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998118386561,82.59496734488582,,tomato_salad,1,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4837,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998340380362,81.34496734488837,,tomato_salad,1,1.0,30.0,57.250000000000284,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4838,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998562374163,80.09496734489093,,tomato_salad,1,1.0,30.0,58.50000000000057,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4839,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998784367939,78.84496734489349,,tomato_salad,1,1.0,30.0,59.75000000000085,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4840,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999006361705,77.59496734489605,,tomato_salad,1,1.0,30.0,61.00000000000114,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4841,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999992283554704,76.3449673448986,,tomato_salad,1,1.0,30.0,62.25000000000142,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4842,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999450349236,75.09496734490116,,tomato_salad,1,1.0,30.0,63.500000000001705,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4843,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999996723430016,73.84496734490372,,tomato_salad,1,1.0,30.0,64.75000000000199,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4844,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999894336767,72.59496734490628,,tomato_salad,1,1.0,30.0,66.00000000000227,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4845,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999967192105,71.3449673449069,,tomato_salad,1,1.0,30.0,67.25000000000256,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4846,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999969864634,70.09496734490662,,tomato_salad,1,1.0,30.0,68.50000000000284,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4847,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999972537163,68.84496734490634,,tomato_salad,1,1.0,30.0,69.75000000000313,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4848,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999975209692,67.59496734490605,,tomato_salad,1,1.0,30.0,71.00000000000341,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4849,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999977882221,66.34496734490577,,tomato_salad,1,1.0,30.0,72.2500000000037,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4850,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999805547496,65.09496734490548,,tomato_salad,1,1.0,30.0,73.50000000000398,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4851,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999832272785,63.8449673449052,,tomato_salad,1,1.0,30.0,74.75000000000426,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4852,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999985899807,62.594967344904916,,tomato_salad,1,1.0,30.0,76.00000000000455,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4853,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999988572336,61.34496734490463,,tomato_salad,1,1.0,30.0,77.25000000000483,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4854,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999991244865,60.09496734490435,,tomato_salad,1,1.0,30.0,78.50000000000512,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4855,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999993917394,58.84496734490406,,tomato_salad,1,1.0,30.0,79.7500000000054,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4856,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999996589923,57.59496734490378,,tomato_salad,1,1.0,30.0,81.00000000000568,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4857,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999999262452,56.344967344903495,,tomato_salad,1,1.0,30.0,82.25000000000597,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4858,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.77309294688677,55.41245390155004,,tomato_salad,1,1.0,30.0,83.50000000000625,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4859,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.65160766399497,54.52323407955751,,tomato_salad,1,1.0,30.0,84.75000000000654,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4860,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.530122381103176,53.634014257564985,,tomato_salad,1,1.0,30.0,86.00000000000682,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4861,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.40863709821138,52.74479443557246,,tomato_salad,1,1.0,30.0,87.2500000000071,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4862,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.28715181531958,51.85557461357993,,tomato_salad,1,1.0,30.0,88.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
4863,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.165666532427785,50.966354791587406,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4864,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.04418124953599,50.07713496959488,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4865,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.92269596664419,49.187915147602354,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4866,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.801210683752394,48.29869532560983,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4867,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.6797254008606,47.4094755036173,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4868,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.55824011796881,46.520255681624775,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4869,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.43675483507701,45.63103585963225,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4870,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.31526955218521,44.74181603763972,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4871,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.19378426929342,43.85259621564739,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4872,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.07229898640162,42.96337639365551,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4873,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.95081370350982,42.07415657166363,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4874,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.82932842061803,41.18493674967175,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4875,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.70784313772623,40.29571692767987,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4876,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4877,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4878,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4879,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4880,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4881,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4882,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4883,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4884,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4885,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4886,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4887,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4888,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4889,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4890,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4891,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
4892,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.80447975660813,40.19790274726076,,tomato_salad,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
