tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,76de0e8c134808cd_score,player_dc41b1e2_x,player_dc41b1e2_y,player_dc41b1e2_move_target,player_dc41b1e2_item,player_dc41b1e2_score,player_dc41b1e2_cut_speed,player_dc41b1e2_speed,player_d6a5beb9_x,player_d6a5beb9_y,player_d6a5beb9_move_target,player_d6a5beb9_item,player_d6a5beb9_score,player_d6a5beb9_cut_speed,player_d6a5beb9_speed
1995,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,59.24999999999346,,,0,0.5,30.0
1996,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,57.99999999999318,,,0,0.5,30.0
1997,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,56.749999999992895,,,0,0.5,30.0
1998,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,55.49999999999261,,,0,0.5,30.0
1999,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,54.249999999992326,,,0,0.5,30.0
2000,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,52.99999999999204,,,0,0.5,30.0
2001,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,51.74999999999176,,,0,0.5,30.0
2002,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,50.49999999999147,,,0,0.5,30.0
2003,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,49.24999999999119,,,0,0.5,30.0
2004,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,47.999999999990905,,,0,0.5,30.0
2005,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,46.74999999999062,,,0,0.5,30.0
2006,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,45.49999999999034,,,0,0.5,30.0
2007,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,44.24999999999005,,,0,0.5,30.0
2008,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,42.99999999998977,,,0,0.5,30.0
2009,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,41.749999999989484,,,0,0.5,30.0
2010,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,40.4999999999892,,,0,0.5,30.0
2011,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,39.249999999988916,,,0,0.5,30.0
2012,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,37.99999999998863,,,0,0.5,30.0
2013,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,36.74999999998835,,,0,0.5,30.0
2014,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,35.49999999998806,,,0,0.5,30.0
2015,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,34.24999999998778,,,0,0.5,30.0
2016,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,32.999999999987494,,,0,0.5,30.0
2017,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,31.749999999987285,,,0,0.5,30.0
2018,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,30.499999999987356,,,0,0.5,30.0
2019,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,29.249999999987427,,,0,0.5,30.0
2020,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,27.999999999987498,,,0,0.5,30.0
2021,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,26.74999999998757,,,0,0.5,30.0
2022,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,25.49999999998764,,,0,0.5,30.0
2023,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.24999999998771,,,0,0.5,30.0
2024,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,,0,0.5,30.0
2025,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2026,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2027,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2028,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2029,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2030,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2031,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2032,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2033,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2034,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2035,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2036,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2037,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2038,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2039,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2040,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2041,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2042,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2043,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2044,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2045,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2046,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2047,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2048,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2049,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2050,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2051,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2052,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2053,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2054,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2055,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2056,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2057,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
2058,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,25.24999999999993,,tomato,0,0.5,30.0
2059,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,26.499999999999858,,tomato,0,0.5,30.0
2060,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,27.749999999999787,,tomato,0,0.5,30.0
2061,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,28.999999999999716,,tomato,0,0.5,30.0
2062,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,30.249999999999645,,tomato,0,0.5,30.0
2063,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,31.499999999999574,,tomato,0,0.5,30.0
2064,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,32.749999999999716,,tomato,0,0.5,30.0
2065,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,34.0,,tomato,0,0.5,30.0
2066,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,35.250000000000284,,tomato,0,0.5,30.0
2067,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,1,1.0,15.0,72.0,36.50000000000057,,tomato,0,0.5,30.0
