tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c491135a605b2e20_score,player_46c5916f_x,player_46c5916f_y,player_46c5916f_move_target,player_46c5916f_item,player_46c5916f_score,player_46c5916f_cut_speed,player_46c5916f_speed,player_8158af8c_x,player_8158af8c_y,player_8158af8c_move_target,player_8158af8c_item,player_8158af8c_score,player_8158af8c_cut_speed,player_8158af8c_speed,9b014be8cab0c1c7_score,ae1cf4633400025e_message,eea443cfb65cfbb7_score
3902,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,60.84868607668652,51.209747363879664,,plate,0,1.0,30.0,,,0.0
3903,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.95946063700812,52.08825639481194,,plate,0,1.0,30.0,,,0.0
3904,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.07023519732972,52.96676542574422,,plate,0,1.0,30.0,,,0.0
3905,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,58.181009757651324,53.8452744566765,,plate,0,1.0,30.0,,,0.0
3906,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,57.291784317972926,54.723783487608785,,plate,0,1.0,30.0,,,0.0
3907,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.40255887829453,55.60229251854106,,plate,0,1.0,30.0,,,0.0
3908,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,plate,0,1.0,30.0,,,0.0
3909,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3910,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3911,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3912,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3913,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3914,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3915,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3916,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3917,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3918,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3919,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3920,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3921,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3922,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3923,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3924,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3925,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3926,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3927,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3928,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3929,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3930,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3931,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3932,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3933,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3934,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3935,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3936,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3937,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3938,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3939,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3940,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3941,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3942,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3943,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3944,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3945,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3946,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3947,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3948,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3949,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3950,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3951,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3952,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3953,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3954,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3955,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3956,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3957,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3958,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3959,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3960,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,25.24999999999993,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3961,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,26.499999999999858,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3962,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.749999999999787,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3963,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.999999999999716,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3964,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,30.249999999999645,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3965,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,31.499999999999574,,tomato_cut,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
