tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0c4c0c6d60baa47c_score,player_3cda7b26_x,player_3cda7b26_y,player_3cda7b26_move_target,player_3cda7b26_item,player_3cda7b26_score,player_3cda7b26_cut_speed,player_3cda7b26_speed,player_30efbcc2_x,player_30efbcc2_y,player_30efbcc2_move_target,player_30efbcc2_item,player_30efbcc2_score,player_30efbcc2_cut_speed,player_30efbcc2_speed
3912,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.299697910018484,91.14491297828391,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3913,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.651103438241964,91.50060126138311,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3914,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.002508966465445,91.85628954448231,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3915,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.353914494688926,92.2119778275815,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3916,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.705320022912407,92.5676661106807,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3917,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.056725551135887,92.9233543937799,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3918,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.408131079359368,93.2790426768791,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3919,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.75953660758285,93.6347309599783,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3920,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.11094213580633,93.9904192430775,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3921,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.46234766402981,94.3461075261767,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3922,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.81375319225329,94.7017958092759,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3923,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.16515872047677,95.05748409237509,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3924,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.516564248700252,95.41317237547429,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3925,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.867969776923733,95.76886065857349,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3926,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.21937530514744,96.12454894167269,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3927,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.57078083337127,96.48023722477188,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3928,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.92218636159511,96.83592550787108,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3929,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.273591889818945,97.19161379097028,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3930,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.62499741804278,97.54730207406948,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3931,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.97640294626662,97.90299035716868,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3932,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.32780847449045,98.25867864026787,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3933,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.67921400271429,98.61436692336707,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3934,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.030619530938125,98.97005520646627,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3935,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.38202505916196,99.32574348956547,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3936,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.733430587385556,99.68143177266467,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3937,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.08483611560914,100.03712005576386,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3938,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.43624164383273,100.39280833886306,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3939,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.787647172056325,100.74849662196226,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3940,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.204269247155196,100.4720440102177,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3941,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.62089132225407,100.19559139847314,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3942,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.03751339735294,99.91913878672858,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3943,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.45413547245181,99.64268617498402,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3944,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.87075754755068,99.36623356323946,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3945,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.28737962264955,99.0897809514949,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3946,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.704001697748424,98.81332833975034,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3947,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.120623772847296,98.53687572800578,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3948,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.53724584794617,98.26042311626122,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3949,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.95386792304504,97.98397050451666,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3950,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.37048999814391,97.7075178927721,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3951,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.78711207324278,97.43106528102754,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3952,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.20373414834165,97.15461266928298,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3953,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.620356223440524,96.87816005753842,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3954,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.036978298539395,96.60170744579386,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3955,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.45360037363827,96.3252548340493,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3956,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.87022244873714,96.04880222230474,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3957,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.28684452383601,95.77234961056018,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3958,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.70346659893488,95.49589699881562,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3959,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.12008867403415,95.21944438707106,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3960,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.53671074913373,94.9429917753265,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3961,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.953332824233314,94.66653916358194,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3962,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.369954899332896,94.39008655183783,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3963,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.78657697443248,94.11363394009376,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3964,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.20319904953206,93.83718132834969,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3965,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.61982112463164,93.56072871660561,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3966,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.036443199731224,93.28427610486155,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3967,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.453065274830806,93.00782349311747,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3968,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.86968734993039,92.73137088137341,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3969,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.28630942502997,92.45491826962933,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3970,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.70293150012955,92.17846565788527,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3971,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.11955357522913,91.90201304614119,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3972,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.536175650328715,91.62556043439713,,,1,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3973,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.9527977254283,91.34910782265305,,,1,1.0,12.0,102.74999999999972,24.0,,plate,0,0.2,30.0
3974,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.36941980052788,91.07265521090899,,,1,1.0,12.0,101.49999999999943,24.0,,plate,0,0.2,30.0
3975,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.78604187562746,90.79620259916491,,,1,1.0,12.0,100.24999999999915,24.0,,plate,0,0.2,30.0
3976,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.20266395072704,90.51974998742085,,,1,1.0,12.0,98.99999999999886,24.0,,plate,0,0.2,30.0
3977,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.619286025826625,90.24329737567678,,,1,1.0,12.0,97.74999999999858,24.0,,plate,0,0.2,30.0
3978,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.03590810092621,89.9668447639327,,,1,1.0,12.0,96.4999999999983,24.0,,plate,0,0.2,30.0
3979,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.45253017602579,89.69039215218864,,,1,1.0,12.0,95.24999999999801,24.0,,plate,0,0.2,30.0
3980,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.86915225112537,89.41393954044456,,,1,1.0,12.0,93.99999999999773,24.0,,plate,0,0.2,30.0
3981,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.28577432622495,89.1374869287005,,,1,1.0,12.0,92.74999999999744,24.0,,plate,0,0.2,30.0
3982,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.702396401324535,88.86103431695642,,,1,1.0,12.0,91.49999999999716,24.0,,plate,0,0.2,30.0
3983,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.11901847642412,88.58458170521236,,,1,1.0,12.0,90.24999999999687,24.0,,plate,0,0.2,30.0
3984,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.5356405515237,88.30812909346828,,,1,1.0,12.0,88.99999999999659,24.0,,plate,0,0.2,30.0
3985,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.804484787367215,87.95121294165868,,,1,1.0,12.0,87.7499999999963,24.0,,plate,0,0.2,30.0
3986,0,1,,0,2,None_cut,3.6416666666666564,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.81061286453328,87.45125049639925,,,1,1.0,12.0,86.49999999999602,24.0,,plate,0,0.2,30.0
