tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2b3135bf58414cb7_score,player_1b1a764a_x,player_1b1a764a_y,player_1b1a764a_move_target,player_1b1a764a_item,player_1b1a764a_score,player_1b1a764a_cut_speed,player_1b1a764a_speed,player_75861fb8_x,player_75861fb8_y,player_75861fb8_move_target,player_75861fb8_item,player_75861fb8_score,player_75861fb8_cut_speed,player_75861fb8_speed
2367,0,1,,0,2,tomato,2.916666666666659,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001383128549573,65.13993861255705,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2368,0,1,,0,2,tomato,2.9249999999999923,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00130746455486,64.63993861828163,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2369,0,1,,0,2,tomato,2.9333333333333256,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001231800560145,64.13993862400622,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2370,0,1,,0,2,tomato,2.941666666666659,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00115613656543,63.639938629731326,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2371,0,1,,0,2,tomato,2.949999999999992,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001080472570717,63.13993863545662,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2372,0,1,,0,2,tomato,2.9583333333333255,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001004808576003,62.63993864118192,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2373,0,1,,0,2,tomato,2.966666666666659,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00092914458129,62.13993864690722,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2374,0,1,,0,2,tomato,2.974999999999992,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000853480586574,61.639938652632516,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2375,0,1,,0,2,tomato,2.9833333333333254,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00077781659186,61.13993865835781,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2376,0,1,,0,2,tomato,2.9916666666666587,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000702152597146,60.63993866408311,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2377,0,1,,0,2,tomato,2.999999999999992,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000626488602432,60.13993866980841,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2378,0,1,,0,2,tomato_cut,3.0083333333333253,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000550824607718,59.639938675533706,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2379,0,1,,0,2,tomato_cut,3.0166666666666586,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000475160613004,59.139938681259004,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2380,0,1,,0,2,tomato_cut,3.024999999999992,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00039949661829,58.6399386869843,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2381,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000323832623575,58.1399386927096,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2382,0,1,,0,2,tomato_cut,3.0416666666666585,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00024816862886,57.6399386984349,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2383,0,1,,0,2,tomato_cut,3.049999999999992,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000172504634147,57.139938704160194,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2384,0,1,,0,2,tomato_cut,3.058333333333325,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000096840639433,56.63993870988549,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2385,0,1,,0,2,tomato_cut,3.0666666666666584,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2386,0,1,,0,2,tomato_cut,3.0749999999999917,3,0,3,tomato,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2387,0,1,,0,2,tomato_cut,3.083333333333325,3,0,3,tomato,0.041666666666666664,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2388,0,1,,0,2,tomato_cut,3.0916666666666583,3,0,3,tomato,0.08333333333333333,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2389,0,1,,0,2,tomato_cut,3.0999999999999917,3,0,3,tomato,0.125,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2390,0,1,,0,2,tomato_cut,3.108333333333325,3,0,3,tomato,0.16666666666666666,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2391,0,1,,0,2,tomato_cut,3.1166666666666583,3,0,3,tomato,0.20833333333333331,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2392,0,1,,0,2,tomato_cut,3.1249999999999916,3,0,3,tomato,0.24999999999999997,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2393,0,1,,0,2,tomato_cut,3.133333333333325,3,0,3,tomato,0.29166666666666663,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2394,0,1,,0,2,tomato_cut,3.141666666666658,3,0,3,tomato,0.3333333333333333,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2395,0,1,,0,2,tomato_cut,3.1499999999999915,3,0,3,tomato,0.375,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2396,0,1,,0,2,tomato_cut,3.1583333333333248,3,0,3,tomato,0.4166666666666667,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2397,0,1,,0,2,tomato_cut,3.166666666666658,3,0,3,tomato,0.45833333333333337,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2398,0,1,,0,2,tomato_cut,3.1749999999999914,3,0,3,tomato,0.5,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2399,0,1,,0,2,tomato_cut,3.1833333333333247,3,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2400,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,tomato,0.5833333333333333,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2401,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,tomato,0.6249999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2402,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,tomato,0.6666666666666665,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2403,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2404,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2405,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,0.7916666666666664,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2406,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,0.833333333333333,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2407,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,0.8749999999999997,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2408,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,0.9166666666666663,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2409,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,0.9583333333333329,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2410,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,0.9999999999999996,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2411,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.0416666666666663,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2412,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.083333333333333,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2413,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.1249999999999998,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2414,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.1666666666666665,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2415,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.2083333333333333,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2416,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.25,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2417,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.2916666666666667,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2418,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.3333333333333335,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2419,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2420,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.416666666666667,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2421,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2422,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.5000000000000004,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2423,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.5416666666666672,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
2424,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.583333333333334,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2425,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2426,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.6666666666666674,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2427,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2428,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.7500000000000009,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2429,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.7916666666666676,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2430,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.8333333333333344,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2431,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.875000000000001,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2432,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.9166666666666679,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2433,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,1.9583333333333346,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2434,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.0000000000000013,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2435,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.041666666666668,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2436,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.0833333333333344,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2437,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.125000000000001,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2438,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2439,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.208333333333334,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2440,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.2500000000000004,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2441,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.291666666666667,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2442,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.3333333333333335,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2443,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.375,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2444,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.4166666666666665,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2445,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.458333333333333,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2446,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,tomato,2.4999999999999996,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0
