tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a321d74b26a7b8cc_score,player_8b96d76e_x,player_8b96d76e_y,player_8b96d76e_move_target,player_8b96d76e_item,player_8b96d76e_score,player_8b96d76e_cut_speed,player_8b96d76e_speed,player_5718437c_x,player_5718437c_y,player_5718437c_move_target,player_5718437c_item,player_5718437c_score,player_5718437c_cut_speed,player_5718437c_speed
1752,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.09140222965885,32.18892197229348,,tomato_salad,0,1.0,30.0,86.62973254482955,38.812604201634024,,,2,1.0,30.0
1753,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.98075191760546,33.06730522153611,,tomato_salad,0,1.0,30.0,85.75135597100234,37.92324792063456,,,2,1.0,30.0
1754,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.87010160555207,33.94568847077874,,tomato_salad,0,1.0,30.0,84.87297939717513,37.033891639635094,,,2,1.0,30.0
1755,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.75945129349867,34.82407172002137,,tomato_salad,0,1.0,30.0,83.99460282334792,36.14453535863563,,,2,1.0,30.0
1756,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.64880098144528,35.702454969264004,,tomato_salad,0,1.0,30.0,83.11622624952071,35.255179077636164,,,2,1.0,30.0
1757,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.53815066939188,36.580838218506635,,tomato_salad,0,1.0,30.0,82.2378496756935,34.3658227966367,,,2,1.0,30.0
1758,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.42750035733849,37.459221467749266,,tomato_salad,0,1.0,30.0,81.35947310186629,33.476466515637235,,,2,1.0,30.0
1759,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.3168500452846,38.3376047169919,,tomato_salad,0,1.0,30.0,80.48109652803907,32.58711023463777,,,2,1.0,30.0
1760,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.2061997332302,39.21598796623453,,tomato_salad,0,1.0,30.0,79.60271995421186,31.697753953638426,,,2,1.0,30.0
1761,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0937675476357,40.09616431256832,,tomato_salad,0,1.0,30.0,78.72434338038512,30.808397672639316,,,2,1.0,30.0
1762,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.97771761879305,40.97998118935992,,tomato_salad,0,1.0,30.0,77.84596680655876,29.919041391640206,,,2,1.0,30.0
1763,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.86166768995041,41.86379806615152,,tomato_salad,0,1.0,30.0,76.96759023273239,29.029685110641097,,,2,1.0,30.0
1764,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.74561776110777,42.747614942943116,,tomato_salad,0,1.0,30.0,76.08921365890603,28.140328829641987,,,2,1.0,30.0
1765,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.62956783226512,43.631431819734715,,tomato_salad,0,1.0,30.0,75.21083708507967,27.250972548642878,,,2,1.0,30.0
1766,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.51351790342248,44.515248696526314,,tomato_salad,0,1.0,30.0,74.33246051125332,26.361616267643768,,,2,1.0,30.0
1767,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.39746797457984,45.39906557331791,,tomato_salad,0,1.0,30.0,73.45408393742696,25.47225998664466,,,2,1.0,30.0
1768,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.28141804573642,46.28288245010951,,tomato_salad,0,1.0,30.0,72.5757073636006,24.58290370564555,,,2,1.0,30.0
1769,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.16536811689278,47.16669932690111,,tomato_salad,0,1.0,30.0,72.0,24.0,,,2,1.0,30.0
1770,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.04931818804914,48.05051620369271,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1771,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.9332682592055,48.93433308048431,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1772,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.81721833036187,49.81814995727591,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1773,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.70116840151823,50.701966834067505,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1774,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.5851184726746,51.585783710859104,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1775,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.46906854383096,52.4696005876507,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1776,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.35301861498732,53.3534174644423,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1777,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.23696868614368,54.2372343412339,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1778,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.12091875730005,55.1210512180255,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1779,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_salad,0,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1780,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1781,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1782,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1783,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1784,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1785,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1786,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1787,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1788,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1789,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1790,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1791,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1792,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1793,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1794,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1795,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1796,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1797,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
1798,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,70.74999999999972,24.0,,tomato,2,1.0,30.0
1799,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,69.49999999999943,24.0,,tomato,2,1.0,30.0
1800,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,68.24999999999915,24.0,,tomato,2,1.0,30.0
1801,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,66.99999999999886,24.0,,tomato,2,1.0,30.0
1802,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,65.74999999999858,24.0,,tomato,2,1.0,30.0
1803,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,64.4999999999983,24.0,,tomato,2,1.0,30.0
1804,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,63.24999999999801,24.0,,tomato,2,1.0,30.0
1805,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,61.999999999997726,24.0,,tomato,2,1.0,30.0
1806,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,60.74999999999744,24.0,,tomato,2,1.0,30.0
1807,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,59.49999999999716,24.0,,tomato,2,1.0,30.0
1808,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,58.249999999996874,24.0,,tomato,2,1.0,30.0
1809,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,56.99999999999659,24.0,,tomato,2,1.0,30.0
1810,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,55.749999999996305,24.0,,tomato,2,1.0,30.0
1811,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,54.49999999999602,24.0,,tomato,2,1.0,30.0
1812,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,53.24999999999574,24.0,,tomato,2,1.0,30.0
1813,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,51.99999999999545,24.0,,tomato,2,1.0,30.0
1814,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,50.74999999999517,24.0,,tomato,2,1.0,30.0
1815,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,49.499999999994884,24.0,,tomato,2,1.0,30.0
1816,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,48.2499999999946,24.0,,tomato,2,1.0,30.0
1817,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,46.999999999994316,24.0,,tomato,2,1.0,30.0
1818,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,45.74999999999403,24.0,,tomato,2,1.0,30.0
1819,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,44.49999999999375,24.0,,tomato,2,1.0,30.0
1820,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,43.24999999999346,24.0,,tomato,2,1.0,30.0
1821,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,41.99999999999318,24.0,,tomato,2,1.0,30.0
1822,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,40.749999999992895,24.0,,tomato,2,1.0,30.0
1823,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,39.70196048263347,24.49189088134284,,tomato,2,1.0,30.0
1824,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,38.81260420163471,25.37026745516934,,tomato,2,1.0,30.0
1825,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,37.92324792063596,26.24864402899584,,tomato,2,1.0,30.0
1826,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,37.033891639637005,27.12702060282234,,tomato,2,1.0,30.0
1827,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,36.14453535863804,28.00539717664884,,tomato,2,1.0,30.0
1828,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,35.25517907763907,28.883773750475342,,tomato,2,1.0,30.0
1829,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,34.36582279664011,29.762150324301842,,tomato,2,1.0,30.0
1830,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,33.47646651564114,30.640526898128343,,tomato,2,1.0,30.0
1831,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,32.587110234642175,31.518903471954843,,tomato,2,1.0,30.0
1832,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,31.697753953643165,32.39728004578134,,tomato,2,1.0,30.0
1833,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,1,1.0,30.0,30.808397672644055,33.275656619607844,,tomato,2,1.0,30.0
