tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7ddde4b0e533b50_score,player_c151fb93_x,player_c151fb93_y,player_c151fb93_move_target,player_c151fb93_item,player_c151fb93_score,player_c151fb93_cut_speed,player_c151fb93_speed,player_9fe73dda_x,player_9fe73dda_y,player_9fe73dda_move_target,player_9fe73dda_item,player_9fe73dda_score,player_9fe73dda_cut_speed,player_9fe73dda_speed
1007,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.2944109607295,86.52658382530207,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1008,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.18369028527601,85.6481293398926,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1009,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.07296960982254,84.76967485448314,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1010,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.96224893436906,83.89122036907368,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1011,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.85152825891558,83.01276588366422,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1012,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.7408075834621,82.13431139825475,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1013,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.63008690800862,81.25585691284529,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1014,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.51936623255514,80.37740242743583,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1015,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.40864555710166,79.49894794202636,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1016,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.29792488164819,78.62049345661704,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1017,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.1872042061947,77.7420389712079,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1018,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.07648353074123,76.86358448579878,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1019,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.96576285528775,75.98513000038966,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1020,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.85504217983427,75.10667551498052,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1021,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.74432150438079,74.2282210295714,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1022,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.63360082892731,73.34976654416228,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1023,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.52288015347384,72.47131205875314,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1024,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato_salad,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1025,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1026,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1027,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1028,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1029,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1030,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1031,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1032,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1033,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0
1034,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,86.74999999999972,,plate,0,1.0,30.0
1035,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,85.49999999999943,,plate,0,1.0,30.0
1036,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,84.24999999999915,,plate,0,1.0,30.0
1037,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,82.99999999999886,,plate,0,1.0,30.0
1038,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,81.74999999999858,,plate,0,1.0,30.0
1039,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,80.4999999999983,,plate,0,1.0,30.0
1040,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,79.24999999999801,,plate,0,1.0,30.0
1041,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,77.99999999999773,,plate,0,1.0,30.0
1042,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,76.74999999999744,,plate,0,1.0,30.0
1043,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,75.49999999999716,,plate,0,1.0,30.0
1044,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,74.24999999999687,,plate,0,1.0,30.0
1045,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.99999999999659,,plate,0,1.0,30.0
1046,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,plate,0,1.0,30.0
1047,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1048,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1049,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1050,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1051,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1052,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1053,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1054,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1055,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1056,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1057,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1058,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1059,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1060,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1061,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1062,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1063,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1064,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1065,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,72.0,,,0,1.0,30.0
1066,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,70.74999999999972,,,0,1.0,30.0
1067,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,69.49999999999943,,,0,1.0,30.0
1068,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,68.24999999999915,,,0,1.0,30.0
1069,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,66.99999999999886,,,0,1.0,30.0
1070,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,65.74999999999858,,,0,1.0,30.0
1071,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,64.4999999999983,,,0,1.0,30.0
1072,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,63.24999999999801,,,0,1.0,30.0
1073,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,61.999999999997726,,,0,1.0,30.0
1074,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,60.74999999999744,,,0,1.0,30.0
1075,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,59.49999999999716,,,0,1.0,30.0
1076,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,58.249999999996874,,,0,1.0,30.0
1077,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,56.99999999999659,,,0,1.0,30.0
1078,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,55.749999999996305,,,0,1.0,30.0
1079,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,54.49999999999602,,,0,1.0,30.0
1080,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,53.24999999999574,,,0,1.0,30.0
1081,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,51.99999999999545,,,0,1.0,30.0
1082,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,50.74999999999517,,,0,1.0,30.0
1083,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,49.499999999994884,,,0,1.0,30.0
1084,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,,1,1.0,30.0,24.0,48.2499999999946,,,0,1.0,30.0
