tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa58fbb5e538276c_score,player_12178d43_x,player_12178d43_y,player_12178d43_move_target,player_12178d43_item,player_12178d43_score,player_12178d43_cut_speed,player_12178d43_speed,player_21d3b850_x,player_21d3b850_y,player_21d3b850_move_target,player_21d3b850_item,player_21d3b850_score,player_21d3b850_cut_speed,player_21d3b850_speed
2100,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.75000000000426,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2101,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.00000000000455,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2102,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.25000000000483,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2103,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.500000000005116,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2104,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.7500000000054,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2105,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.00000000000568,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2106,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.25000000000597,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2107,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.50000000000625,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2108,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.75000000000654,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2109,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.00000000000682,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2110,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.2500000000071,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2111,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2112,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2113,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2114,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2115,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2116,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2117,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2118,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,2,1.0,30.0
2119,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,57.250000000000284,56.0,,tomato_salad,2,1.0,30.0
2120,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,58.50000000000057,56.0,,tomato_salad,2,1.0,30.0
2121,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,59.75000000000085,56.0,,tomato_salad,2,1.0,30.0
2122,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,61.00000000000114,56.0,,tomato_salad,2,1.0,30.0
2123,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,62.25000000000142,56.0,,tomato_salad,2,1.0,30.0
2124,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,63.500000000001705,56.0,,tomato_salad,2,1.0,30.0
2125,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,64.75000000000199,56.0,,tomato_salad,2,1.0,30.0
2126,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,66.00000000000227,56.0,,tomato_salad,2,1.0,30.0
2127,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,67.25000000000256,56.0,,tomato_salad,2,1.0,30.0
2128,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,68.50000000000284,56.0,,tomato_salad,2,1.0,30.0
2129,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,69.75000000000313,56.0,,tomato_salad,2,1.0,30.0
2130,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,71.00000000000341,56.0,,tomato_salad,2,1.0,30.0
2131,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,72.2500000000037,56.0,,tomato_salad,2,1.0,30.0
2132,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,73.50000000000398,56.0,,tomato_salad,2,1.0,30.0
2133,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,74.75000000000426,56.0,,tomato_salad,2,1.0,30.0
2134,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,76.00000000000455,56.0,,tomato_salad,2,1.0,30.0
2135,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,77.25000000000483,56.0,,tomato_salad,2,1.0,30.0
2136,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,78.50000000000512,56.0,,tomato_salad,2,1.0,30.0
2137,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,79.7500000000054,56.0,,tomato_salad,2,1.0,30.0
2138,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,81.00000000000568,56.0,,tomato_salad,2,1.0,30.0
2139,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,82.25000000000597,56.0,,tomato_salad,2,1.0,30.0
2140,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,83.50000000000625,56.0,,tomato_salad,2,1.0,30.0
2141,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,84.75000000000654,56.0,,tomato_salad,2,1.0,30.0
2142,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,86.00000000000682,56.0,,tomato_salad,2,1.0,30.0
2143,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,87.2500000000071,56.0,,tomato_salad,2,1.0,30.0
2144,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,tomato_salad,2,1.0,30.0
2145,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2146,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2147,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2148,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2149,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2150,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2151,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2152,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2153,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2154,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2155,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2156,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2157,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2158,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,73.25000000000028,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2159,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,74.50000000000057,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2160,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,75.75000000000085,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2161,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,77.00000000000114,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2162,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,78.25000000000142,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2163,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,79.5000000000017,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2164,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,80.75000000000199,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2165,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,82.00000000000227,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2166,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,83.25000000000256,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2167,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,84.50000000000284,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2168,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,85.75000000000313,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2169,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,87.00000000000341,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2170,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.31621556657754,88.12016826116314,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2171,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.19459214040404,89.0095245421619,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2172,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.07296871423054,89.89888082316065,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2173,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.95134528805704,90.7882371041594,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2174,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.82972186188354,91.67759338515816,,,0,1.0,30.0,88.0,56.0,,,3,1.0,30.0
2175,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.708098435710042,92.56694966615692,,,0,1.0,30.0,88.0,54.749999999999716,,,3,1.0,30.0
2176,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.586475009536542,93.45630594715567,,,0,1.0,30.0,88.0,53.49999999999943,,,3,1.0,30.0
2177,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.464851583363043,94.34566222815442,,,0,1.0,30.0,88.0,52.24999999999915,,,3,1.0,30.0
2178,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.343228157189543,95.23501850915318,,,0,1.0,30.0,88.0,50.99999999999886,,,3,1.0,30.0
2179,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.22160473101604,96.12437479015193,,,0,1.0,30.0,88.0,49.74999999999858,,,3,1.0,30.0
2180,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.099981304842544,97.01373107115069,,,0,1.0,30.0,88.0,48.499999999998295,,,3,1.0,30.0
